can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_scf,E_thermal_correction,E_zpe,G,G_thermal_correction,H,H_thermal_correction,charge,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,number_of_atoms,zero_point_correction,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_ES_root_NPA_total,C1_ES_root_NPA_valence,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_NPA_total,C1_NPA_valence,C1_VBur,C2_APT_charge,C2_ES_root_Mulliken_charge,C2_ES_root_NPA_Rydberg,C2_ES_root_NPA_charge,C2_ES_root_NPA_core,C2_ES_root_NPA_total,C2_ES_root_NPA_valence,C2_Mulliken_charge,C2_NMR_anisotropy,C2_NMR_shift,C2_NPA_Rydberg,C2_NPA_charge,C2_NPA_core,C2_NPA_total,C2_NPA_valence,C2_VBur,O1_APT_charge,O1_ES_root_Mulliken_charge,O1_ES_root_NPA_Rydberg,O1_ES_root_NPA_charge,O1_ES_root_NPA_core,O1_ES_root_NPA_total,O1_ES_root_NPA_valence,O1_Mulliken_charge,O1_NMR_anisotropy,O1_NMR_shift,O1_NPA_Rydberg,O1_NPA_charge,O1_NPA_core,O1_NPA_total,O1_NPA_valence,O1_VBur,N1_APT_charge,N1_ES_root_Mulliken_charge,N1_ES_root_NPA_Rydberg,N1_ES_root_NPA_charge,N1_ES_root_NPA_core,N1_ES_root_NPA_total,N1_ES_root_NPA_valence,N1_Mulliken_charge,N1_NMR_anisotropy,N1_NMR_shift,N1_NPA_Rydberg,N1_NPA_charge,N1_NPA_core,N1_NPA_total,N1_NPA_valence,N1_VBur
COC(=O)c1cc(S(=O)(=O)NC(=O)Cc2ccc(C)cc2)ccc1OC,-1599.399524755745,11.418748821133288,7995.53238135518,2888.3121747845,-1599.765529330691,0.37752619947537436,-1599.4241187186167,-1599.4782746638757,0.29877628742147283,-1599.3985807362922,0.37847021892806815,0.0,5.280411976549464,0.1543298938421097,10848.225695607098,0.09562112212317858,-0.2499510159652883,-0.058708771718931144,377.4112,2895.4054328356992,44.99999999999999,0.3529331830037389,-0.048255331833969455,0.07073494314610554,0.01727079421399137,-0.5438036780673561,1.999000295698057,6.543803678067356,4.527527804976593,0.0859454951866257,14.1720252939992,147.8626385655647,0.017189347148688215,-0.5346075491523465,1.9990001011711196,6.534607549152345,4.518422736965134,0.5672076111066093,0.919728658941307,0.14228631658142943,0.052500424598950594,0.7338658366367213,1.9992299999999998,5.2661341633632786,3.2144037759327797,0.13265698797066192,108.10688668943877,31.68351591354232,0.053595382329736235,0.7402752727434009,1.9992400392309886,5.259724727256598,3.2068895621629414,0.6550581426197635,-0.6315322758161196,-0.18618145970215746,0.010518467038596062,-0.538718837610246,1.9997002337579262,8.538718837610245,6.528495610497134,-0.22738838916811738,689.866532221137,-99.79040514757739,0.010450468095714635,-0.5905324058684033,1.9996999999999996,8.590532405868402,6.580372233865802,0.5225583459309997,-0.9902428939111114,-0.12013673737298376,0.01615454294402337,-0.9011932063481446,1.9991899999999998,7.901193206348143,5.88584879559587,-0.119936935638914,123.72623356150795,96.49391413515552,0.015629468924880537,-0.9066933327017168,1.9991802568621249,7.906693332701716,5.891883663102076,0.6400417470360978
COC(=O)c1cc(S(=O)(=O)NC(=O)Cc2ccc3c(c2)C(=O)c2ccccc2CO3)ccc1OC,-2017.0866009542478,5.023249123681744,13357.85402054417,3872.1087190168037,-2017.5177015101672,0.45969868821709403,-2017.1167867643744,-2017.1782294311097,0.368070245145068,-2017.0856564114683,0.46064326560840807,0.0,6.448013208154691,0.16604570260663634,24919.575830456408,0.07979208839509866,-0.24583779100173497,-0.08625361421153768,495.5028,3278.3993992482456,56.0,0.4295129126877331,-0.045869245127358,0.07783082868248761,0.017726859149441346,-0.5381842150240799,1.999000008484614,6.53818421502408,4.521457001418822,0.07961759668019913,14.190073104918433,148.00855367711546,0.01744993599575389,-0.532023060260807,1.9990045725275465,6.532023060260808,4.515567687755748,0.5669181686090266,0.9157024229395667,0.14001076216823255,0.053135805925619506,0.7402674219667122,1.9992303628454338,5.259732578033288,3.207366417338271,0.139392640791561,107.190802090554,31.127213443578455,0.053502798348630295,0.7396138430622445,1.9992400084649038,5.260386156937756,3.2076429960235444,0.6554064682605811,-0.6367760986767684,-0.20630609541542858,0.010484631261726975,-0.563926811345824,1.999700000136193,8.563926811345825,6.553742180159023,-0.22405876577234213,698.2220622873922,-102.01571072376564,0.010483075325681084,-0.5879354122207401,1.999700000136193,8.587935412220741,6.577756554633497,0.5166781978620567,-0.9744029948557271,-0.12170866617301676,0.01579616814030717,-0.9056367067937106,1.9991842178014823,7.905636706793711,5.89066174879386,-0.12447677232894654,124.59309994658835,95.9572432258143,0.015716642181950614,-0.9095102069249263,1.9991842178014823,7.909510206924926,5.894613218907966,0.6466400834258361
COC(=O)c1cc(S(=O)(=O)NC(=O)c2cc(F)ccc2C)ccc1OC,-1659.2600186408831,7.986816447646502,12079.848848530888,2797.5270793413492,-1659.5902003635392,0.3400883211342524,-1659.2847166147335,-1659.342451260463,0.25765538831767154,-1659.2590745871134,0.3410323749040599,0.0,5.346863794365247,0.15990458876772456,11981.854919323916,0.09918243435372073,-0.25908702312144527,-0.060722154414003846,381.3749000000001,2848.6002565860495,42.00000000000001,0.31539034929508974,-0.17478422837943655,-0.0672740643594908,0.019128122483507252,-0.16489744830184552,1.9987693194083083,6.164897448301846,4.147004703249094,-0.0645577035658562,151.6464397160397,60.57780524533879,0.01824741791761269,-0.13761432853136962,1.9987799798867476,6.13761432853137,4.120594790023012,0.6818518170819424,1.159465200120392,0.19013116994237425,0.04810326855654892,0.6181546482344598,1.9991650173737023,5.381845351765541,3.3345790636456707,0.23012700474532288,100.25043237439269,32.29271177874361,0.04947025732387664,0.7250858958421975,1.9991747141392955,5.274914104157803,3.2262690473277504,0.6530908374258482,-0.7159922580636409,-0.1532950619496619,0.011248458118706804,-0.4219815115285502,1.999729036287154,8.421981511528552,6.411005609031552,-0.23581046917207843,716.8854723716512,-100.92959151451967,0.010285665085655597,-0.5940831237256176,1.9997200000000002,8.594083123725618,6.584072344375029,0.5503680534351019,-1.1432329610487415,-0.13765281256487016,0.014687096056001039,-0.8881625772661838,1.9992097031588842,7.8881625772661845,5.874265295371802,-0.1563045163102545,126.18279223621761,94.31881753449639,0.014608619083446085,-0.9079567127928275,1.9992041965544733,7.907956712792828,5.89414380820776,0.636026903501176
COC(=O)c1cc(S(=O)(=O)NC(=O)c2ccc3nc(C)ccc3c2)ccc1OC,-1729.5519838093383,8.611486602854551,17714.376982374,3011.980238438891,-1729.9210428080842,0.385068066081637,-1729.5785678235184,-1729.639354898414,0.2976969630762376,-1729.5510398093381,0.386012066081637,0.0,5.413312045722895,0.16684245010665327,17630.136447957113,0.08941334014578028,-0.25625579025243356,-0.07742910996087299,414.432,3076.018160100909,47.0,0.3584835278542609,-0.33876988042895284,-0.07977821882834563,0.019017571528731667,-0.1817698665427305,1.9988200000000003,6.181769866542731,4.163927146067069,-0.07191170121209027,157.05163339173345,65.179909036579,0.018114793279515654,-0.1570529184416172,1.9988146760128296,6.157052918441617,4.140123708601236,0.6461282774326917,1.3325029540327757,0.245036522706381,0.04963967832222832,0.7055957304753883,1.9991700001429067,5.294404269524612,3.2455946236316136,0.2629401086375086,96.74522695655187,34.761924757374096,0.04909389753369685,0.7228572628313286,1.9991654442865399,5.277142737168672,3.2288835155048976,0.6206708463113275,-0.7854077514494229,-0.2524949312940465,0.010098092906255534,-0.6179983331921479,1.9997252172638056,8.617998333192148,6.608175505391392,-0.2372366778746448,684.9518098550602,-77.6260681844554,0.009933381327196806,-0.6012433744951688,1.9997252172638056,8.601243374495168,6.591584752695781,0.5126694815595931,-1.2424710622990898,-0.15885857390135938,0.014149234538416388,-0.9091704262204544,1.9992000001429069,7.909170426220455,5.895816664257009,-0.158232312269811,122.55889114179602,101.894076460244,0.014205335498886133,-0.9051640227697545,1.9992002595948712,7.905164022769754,5.891758682987163,0.6291293533097445
COC(=O)c1cc(S(=O)(=O)NC(=O)c2ccnc(C(F)(F)F)c2)ccc1OC,-1873.5013249312528,21.944883935408786,15823.619216911875,2967.4068793537813,-1873.7988794846417,0.3148402527077254,-1873.5270852055046,-1873.5880432055658,0.22812178836691047,-1873.5003804336345,0.3157846476572075,0.0,6.730068635473832,0.17919321948800063,15898.122617159745,0.08728435128576102,-0.26647757077376166,-0.09190886820223962,418.3437,2798.132788847658,40.99999999999999,0.28907997845603134,-0.04072473482093182,-0.08929001165221959,0.021269878625236487,-0.22395426097600815,1.9988199999999998,6.223954260976008,4.2038642655803935,-0.0549648806314543,177.32648556153063,54.29412432793053,0.01888766733254828,-0.1150995589988547,1.9988299999999999,6.115099558998854,4.09738181804615,0.6439734216014353,1.1103131198937661,0.20006938681174205,0.04961747284856422,0.6380467442439806,1.9991796996458324,5.361953255756019,3.313152113116882,0.2660110220633116,97.12031208350956,36.33247795634828,0.04884393071424959,0.719732910573546,1.9991699999999997,5.280267089426453,3.232249259029857,0.6184353805969189,-0.6927761100766663,-0.24766150634745615,0.01078576938634191,-0.5803164301153402,1.9997299999999998,8.58031643011534,6.569804677181722,-0.22318221675390215,702.3467361575281,-86.48675978110367,0.010021294735920451,-0.5864372078413745,1.9997299999999998,8.586437207841373,6.576690847609177,0.5118078498671317,-1.1470607086503029,-0.1456445167820087,0.01381769929660995,-0.9013925743154723,1.9991903192054894,7.901392574315471,5.888384344772921,-0.15685258822949552,123.99469367041492,99.48563797326132,0.014613870502352945,-0.8989380223269045,1.9991999999999999,7.898938022326904,5.885120183478408,0.6278936079061223
COC(=O)c1ccc(NC(=O)C(C)NC(=O)OCc2ccccc2)cc1,-1219.5335627548616,5.7582766550988715,9660.882724098676,2951.3083869731363,-1219.9123603215378,0.39600732817293033,-1219.5572919609838,-1219.6126309423146,0.3169391383012129,-1219.5326187548615,0.3969513281729303,0.0,5.0033535189855955,0.14147181871102665,12635.18808034415,0.09499853087481264,-0.2364703495858393,-0.046473287836214024,356.3774,2773.2778165242003,46.0,0.3722781218548212,0.3210430747157401,-0.07227605136834468,0.021819131876643125,-0.12657312591694508,1.9990110845586175,6.126573125916945,4.105744005634965,-0.0647659525205712,19.190901996804932,144.08818279269687,0.020686173239550906,-0.12285626976211216,1.9990010908553564,6.122856269762112,4.10316898383084,0.6499823465441681,1.0390653530131662,0.1347072950852029,0.05180909580431049,0.6539936815561963,1.9992299093039518,5.346006318443804,3.2949772875542145,0.16854289376934023,97.35470390083725,28.1472536546188,0.05080530125898952,0.7180111197245717,1.9992210375352977,5.281988880275428,3.2319625458179386,0.6389724377106398,-0.7027464733131682,-0.24206893944182,0.011745876968507396,-0.5956767683654907,1.999720028133103,8.595676768365491,6.584209765150659,-0.2577933186554292,644.4565946171472,-65.10006302256245,0.010509045840607249,-0.618889144470376,1.99972,8.618889144470376,6.608650104926508,0.4650962125779864,-1.034842049307125,-0.06454964271719077,0.010130753927377185,-0.5452456990188117,1.999069994702076,7.545245699018812,5.536044951982544,-0.13490730566834258,86.49318775487417,118.85507310706129,0.009998457876549103,-0.6621490702313964,1.9990499907571135,7.662149070231396,5.653101745517362,0.6647910292684055
COC(=O)c1ccc(NC(=O)COc2ccccc2)cc1OC,-1086.9420541451032,3.3582939399282106,13057.446250217234,2678.7382653239288,-1087.269639288779,0.3394002704467106,-1086.9633478369205,-1087.0173099949363,0.2641444418443175,-1086.941110145103,0.3403443452230296,0.0,3.348079124099414,0.1390392555597219,13068.673668216923,0.09351665513988626,-0.23255591069960818,-0.04552260041983567,315.32499999999993,2672.2213342398845,40.0,0.31810569586979387,0.41721049930931886,0.18585289838156815,0.02003560964554426,-0.15028909164792625,1.9990794380353318,6.1502890916479265,4.131174001879548,0.18184961168302513,48.998005496362445,129.35708834039986,0.019827484445672738,-0.1534937961866063,1.9990697190440834,6.153493796186606,4.134595886994745,0.540242629265352,1.2203141533215307,0.0727632609405798,0.046866367741316625,0.6603355124882615,1.9992797190705007,5.339664487511738,3.293517626349961,0.1106731555575559,95.86448996254965,34.22286847467716,0.04551945625152083,0.7149643533321779,1.9992706791417512,5.285035646667821,3.240246145146551,0.5601044945025347,-0.7926213916274409,-0.2946640935900758,0.011380760512790198,-0.650480039813102,1.9997299999999998,8.6504800398131,6.639369165409125,-0.272133411662386,642.7754418973165,-49.32473204463138,0.010610904404337157,-0.6259512608965038,1.9997298594692066,8.625951260896503,6.615610425192856,0.41754311481114703,-1.066534118063087,-0.10931558922132789,0.010149576540849732,-0.6223840714306966,1.9990809867108559,7.622384071430696,5.61315350817899,-0.12609585697570236,96.47395863848378,127.11343692282684,0.009678522539201585,-0.64192362903692,1.999060140530793,7.641923629036919,5.633184146373632,0.5810393752208975
COC(=O)c1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cc1OC,-1200.08653324134,2.82859966430042,12900.69812506076,2427.2500269685415,-1200.4190944315492,0.3520348537093578,-1200.1090877916924,-1200.1653732042969,0.273194895550246,-1200.0855882570836,0.35297889285896683,0.0,3.139956789885393,0.1353264291298939,14193.978586169476,0.09326418108577642,-0.22859061021567031,-0.0420622480441175,343.33539999999994,2565.3922480218475,42.0,0.32947980275597916,-0.05091934428429629,0.0921260369885953,0.01836843534412106,-0.5367079226703086,1.9990499999999998,6.536707922670308,4.519294287456929,0.08240315229925228,35.573710427123885,147.91237279509483,0.01824045246188123,-0.5398761058385236,1.99904,6.539876105838523,4.52259568972169,0.5627647283843087,1.2018634403057948,0.08522976719909114,0.04909859355825105,0.6912146994950938,1.999240355073935,5.308785300504907,3.260446436541109,0.11962518627873223,102.67718742157112,30.57413241472736,0.047709170020595666,0.7416398630622016,1.99924,5.258360136937798,3.2114150569000737,0.588685557981451,-0.8056184464749165,-0.285351445386572,0.011353737978124773,-0.6451047172939706,1.9997201574355936,8.64510471729397,6.634030748764777,-0.2673502253536685,647.6334122278924,-73.52751900920731,0.010630498999149083,-0.6261812654964181,1.9997199999999997,8.626181265496417,6.615835247899124,0.4206398111275989,-1.0623752189488984,-0.11072767195828367,0.00963402878419075,-0.621263967520333,1.999070669945123,7.621263967520333,5.6125596718400255,-0.13133994274215186,99.394870226295,117.62316894688274,0.009117382153269715,-0.6467602582892807,1.999050512509529,7.64676025828928,5.638592755393735,0.6151554473577776
COC(=O)c1ccc(NC(=O)c2cc(C)nc(Cl)c2)cc1OC,-1487.403876809202,17.04720252371911,13483.401215649294,2323.0924213031903,-1487.7031449493845,0.31312164229881273,-1487.4257929859089,-1487.4802847404408,0.23671465566996833,-1487.4029328061804,0.3140656453205405,0.0,1.359441926313982,0.16015195165388407,13420.29274078472,0.07924434757600951,-0.23939629922989358,-0.08090760407787456,334.7585000000001,2366.073083852285,38.00000000000001,0.2912054655922175,0.076232570891949,-0.07534547284295051,0.021013358970114665,-0.21633319605988113,1.9988300000000003,6.216333196059882,4.19648547589918,-0.03570024264344062,171.50765185779625,49.164650835701984,0.018702525410121226,-0.09853915950473198,1.9988400000000002,6.098539159504733,4.081006549568494,0.6462938874792112,1.2419471465455343,0.18020949546906834,0.048207909715795916,0.6725736076241892,1.9991700000000001,5.327426392375812,3.2800484462998263,0.23660169799798664,95.84576046017581,35.35880538319102,0.047226313068998126,0.7198988204573562,1.9991505539020238,5.280101179542645,3.233724412283226,0.5901783237097559,-0.7468207665819909,-0.2862859090094082,0.010386825886746255,-0.651345532384346,1.9997300000000002,8.651345532384346,6.641224009068316,-0.2516899688166919,656.7444877683013,-66.86922940282693,0.009979927588817038,-0.6102636629599685,1.9997300000000002,8.61026366295997,6.6005536869063555,0.4521452057835123,-1.0325862294775994,-0.12503191909648395,0.009440127891691,-0.6265802281413089,1.9990801662890703,7.62658022814131,5.618054815791574,-0.1356598964885624,95.65636183127835,125.82274418556389,0.009387342941007364,-0.6286640048133446,1.9990805539020235,7.628664004813346,5.620196613407542,0.5852077608841527
COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,-1201.2502163727927,5.480772944359571,16223.233317198656,2938.6245281033425,-1201.6134507356967,0.37363988258243236,-1201.2751073725035,-1201.332649398509,0.29120669763071066,-1201.2492721525718,0.37458388258243236,0.0,5.038226769671036,0.14815585976171275,16151.48805396169,0.08993563279074432,-0.23809149255245707,-0.05822022697096843,345.35119999999995,2902.9379638890555,43.99999999999999,0.34874902393681345,-0.17421999551889608,-0.04936829760088152,0.019380133156336552,-0.1534115963571014,1.9988607845695798,6.153411596357101,4.135168476421241,-0.04749907881743023,156.1187005975108,62.73512916799074,0.017300503268032785,-0.14180615240644726,1.9988399999999997,6.1418061524064465,4.125660046568821,0.6473133933402119,1.4405521695126495,0.1677800233307507,0.04874161868580584,0.622264602902239,1.9991699999999997,5.37773539709776,3.3298221860569766,0.2306969314053483,94.38054428336497,34.69940370934564,0.04743261308455974,0.7229311200492256,1.9991599999999998,5.2770688799507735,3.230479454954369,0.5913747313068498,-0.794118805755349,-0.27404761821672685,0.010831476279288184,-0.6300054153538003,1.9997399999999999,8.6300054153538,6.619439894681214,-0.2549772978389898,658.6912371435261,-65.53660898956106,0.00984475722731472,-0.6146501315379438,1.9997299999999998,8.614650131537942,6.605070791797928,0.45070285340786714,-1.1630223210743214,-0.09376122467443015,0.009656153573604682,-0.5589520974041511,1.9990999999999999,7.55895209740415,5.550198146040489,-0.1433420190854696,93.05527408205064,127.60712643213778,0.009447927592807357,-0.635445841308915,1.9990799999999997,7.635445841308915,5.626916321361129,0.5862847665013127
COC(=O)c1ccc(NC(=O)c2ccc(Br)s2)cc1,-3752.544793200015,8.67380664424733,14393.895845443589,2085.423108201205,-3752.7664202963942,0.22703499957201237,-3752.5624926188593,-3752.61291222012,0.15891613748401573,-3752.5438488265672,0.22797953103662683,0.0,3.4910002300571086,0.16058935684024134,14488.677037636953,0.0840522428297608,-0.24464159967000215,-0.07653711401048054,340.1909,2072.012551631426,29.0,0.20933564365749452,-0.3547289966765681,-0.022775745745271678,0.02090238174650068,-0.35472153213384516,1.9988552456391566,6.354721532133845,4.334967639229874,-0.010857959430009737,92.65041618222105,51.310531020700836,0.02022861558035732,-0.32150769673111074,1.9988552456391566,6.321507696731111,4.302423835511597,0.6442675591026532,1.520083958985739,0.18135135840473168,0.046901214721209256,0.6294136093235534,1.9990999999999999,5.370586390676447,3.324588910436924,0.23990392177106803,88.36836453504621,41.373174984650674,0.04683075512735328,0.6987801336171304,1.9990899999999998,5.30121986638287,3.2553044259016612,0.584541511229284,-0.8029957585252343,-0.2752716432872918,0.010512746286986311,-0.64409970856165,1.9997390491278315,8.64409970856165,6.633847913146832,-0.25489449613504866,591.5580607840952,-49.171996907709385,0.009831373143493156,-0.6173241212646652,1.9997390491278315,8.617324121264666,6.607762748121172,0.4535412911573612,-1.1577038572038383,-0.09310529479018126,0.009707506285904697,-0.5450494168401492,1.9990899999999998,7.545049416840149,5.536245645035931,-0.1486430794501558,90.09342291192944,131.46971671874505,0.009607046692048725,-0.6250294061077457,1.99908,7.625029406107746,5.616342359415697,0.578419290666458
COC(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cn2)cc1OC,-1325.2078917961128,16.792714272482336,16108.908667597678,2535.198018560275,-1325.4951329411729,0.3011218101835504,-1325.230247870246,-1325.2864787470116,0.22253546895904192,-1325.206947796113,0.3020658101835504,0.0,2.4242226341555835,0.16186866756508994,16198.21860005195,0.07157855308159836,-0.23344722064668827,-0.09029011448349157,354.2849000000001,2350.898608087814,38.00000000000001,0.2787657291218594,0.209189272842201,-0.10860063489504897,0.028265875369039538,-0.011924519596133193,1.9989000000000006,6.011924519596135,3.984758696674514,-0.03259950264444067,158.4972983796727,41.59360848840234,0.026440481456012264,0.1510743715600255,1.9989000000000006,5.848925628439975,3.823591301849582,0.628200023410663,1.1424511877494594,0.17885448581793664,0.04742927898513725,0.6847634266120094,1.9992000000000005,5.315236573387992,3.268609898987971,0.21086725005126167,89.74587891302392,37.950577152764566,0.047121598776943434,0.6957795748028786,1.9991900000000005,5.304220425197123,3.2579026435574248,0.5795418641236977,-0.7385467270767085,-0.27411278403675804,0.0099740827910469,-0.6424213723993117,1.9997300000000007,8.642421372399314,6.63271098472012,-0.2549706253368308,641.0340043360741,-39.122674743823154,0.009943648339839899,-0.622447598691193,1.9997400000000005,8.622447598691195,6.612767511792723,0.4466309634233329,-1.0631616322966828,-0.11305528824686215,0.009254320620704682,-0.6343980287564746,1.9990600000000005,7.634398028756477,5.626083638852082,-0.12170056821864522,104.73460425222657,129.33015201694252,0.00937366494331882,-0.6276315617980459,1.9990700000000003,7.627631561798048,5.61918783843762,0.5797371947559778
COC(=O)c1ccc(NC(=O)c2ccc(C)c(F)c2)cc1OC,-1110.9567154799986,10.36222631366929,12768.28995065037,2416.403822034327,-1111.272969894757,0.32641339581178164,-1110.978301689528,-1111.0316031826828,0.25152569312775497,-1110.9557714799987,0.32735740165004734,0.0,3.4396590850092474,0.14801181286166698,12674.939020445798,0.08446021269232397,-0.23247202555399094,-0.06355160016934301,317.3161,2305.615387500858,39.0,0.3048271862823606,-0.20173052718679124,-0.08545515318144815,0.019398864433982713,-0.20875706035890854,1.9988499470963086,6.208757060358908,4.1905082543075824,-0.0707978115439826,157.3247015279264,59.01632646736681,0.017435588145830593,-0.14382852667801638,1.99884,6.143828526678017,4.127552825678567,0.648347724075628,1.3731029847082918,0.16770372784837068,0.04857598902651898,0.6463013224091363,1.9991604916492252,5.353698677590864,3.305955962103898,0.23540890873773862,95.64805686767536,34.777427835871784,0.0472556871542683,0.7210770820797976,1.9991505445529163,5.278922917920203,3.2325199489743386,0.5915388066091793,-0.7802886270674375,-0.29816843420251593,0.010632360604123009,-0.6659574589737932,1.99973,8.665957458973793,6.65559183560835,-0.25900750649921933,647.4366852534262,-59.89423658740017,0.009902014944413432,-0.6193568456611078,1.99973,8.619356845661109,6.609724677304888,0.4542328277120027,-1.1013824257135938,-0.1166730707170098,0.009564812948199882,-0.6097428659731324,1.9990902133617345,7.609742865973132,5.601087898045855,-0.13859262842152217,93.80981369563472,127.4936432320016,0.009321875099867745,-0.6317569569297881,1.9990800000000002,7.631756956929788,5.623351871972291,0.5867824643328357
COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1,-1050.902265540346,4.474381068705957,13130.394277007572,2514.325581728511,-1051.241124754965,0.3489616068257016,-1050.9227694238314,-1050.9738774457091,0.2773495082820732,-1050.9013210518788,0.3499059021126034,0.0,4.867402360074611,0.1517357125900114,12958.358545073675,0.08347207744719766,-0.23520779003720904,-0.06826363514281374,319.3592,2779.1549126656255,41.0,0.3284577233402408,-0.23315441746012727,-0.07677529196616173,0.021515802600171365,-0.14301205714188087,1.998794884673083,6.14301205714188,4.122696485195543,-0.060797175900355084,153.11981074857053,60.17999333159922,0.019149353669319576,-0.1294793252289576,1.99879,6.1294793252289566,4.11153701869062,0.6798223150538453,1.390398809169149,0.17139905093091995,0.048857380922680466,0.6697842689784121,1.999169769346166,5.330215731021587,3.282185627883723,0.2054876698944107,97.35017428456963,31.229000504040727,0.04819438711108834,0.7229081597687886,1.9991599999999998,5.277091840231211,3.229737453120123,0.6209314725344496,-0.7841573511306424,-0.2668711492786902,0.010474192711581823,-0.6207644475631614,1.99973,8.620764447563161,6.610562697188121,-0.2571734047882663,661.6389076892691,-86.64793637313034,0.010023085073233871,-0.6123922865246625,1.99973,8.612392286524663,6.6026470389935294,0.46499159970608794,-1.144883121826701,-0.10641011139110253,0.00994400300032212,-0.5832426528251181,1.9990999999999999,7.583242652825118,5.574198649824796,-0.14447877382312468,91.18834866813192,116.24174716742469,0.009902116827077942,-0.6404164270557111,1.9990899999999998,7.640416427055711,5.631429194901716,0.6071467638854988
COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,-1165.2143924129991,11.864325466242681,14152.561115011942,3139.940212760027,-1165.5841818591853,0.3838446758884037,-1165.2374809120224,-1165.2921596888057,0.3060774649025293,-1165.2134483800476,0.3847887407190231,0.0,3.91047709007125,0.14898068787731383,14068.877142421628,0.08026823005442475,-0.22924891793173857,-0.06871245782288907,349.3854,3001.9006209618965,45.0,0.3607553347783273,-0.24437323092808103,-0.11273027078869521,0.020521395512514504,-0.22507990367710112,1.9987804236565156,6.225079903677101,4.20577808450807,-0.06847359604001303,151.55799185739846,60.18880936470221,0.019225762212431243,-0.13309671494464478,1.99879,6.133096714944646,4.115071882662029,0.6813325376965502,1.3480257286565633,0.16666590404199186,0.04902903321344717,0.7105095033475937,1.9991606483061939,5.289490496652407,3.241300485715163,0.19591699266156984,100.12138498085442,31.25337812277249,0.04856694004544373,0.7222717114800812,1.9991510719627095,5.277728288519919,3.2300102765117655,0.6202791504919425,-0.783547165961084,-0.25693448308560574,0.010186777837184637,-0.6137122950080515,1.9997210719627094,8.613712295008051,6.6037961654770605,-0.2575862569621999,638.2668596434702,-77.94410281238952,0.010080048231949223,-0.6159335811997344,1.99973,8.615933581199736,6.606123438828677,0.45191995609395824,-1.1128461043518936,-0.09895945386878677,0.00944483291860335,-0.5829896641921201,1.9990904236565157,7.58298966419212,5.574463242408692,-0.14239462198947253,80.80172244406086,114.66027688107367,0.00966650309715814,-0.6400201142885277,1.99909,7.640020114288528,5.631263611191369,0.6199796016841317
COC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,-897.5429620411983,6.097280654225559,10454.915849558218,2164.9359582467987,-897.8365116604427,0.29879327311096754,-897.5612677606919,-897.6113681505623,0.23038653828476766,-897.5420180411982,0.2997372731109676,0.0,5.077689112403803,0.15012250924438703,10428.640003620516,0.09000996302245197,-0.240132472266839,-0.06011254622193503,269.2994,2251.8627574552715,35.0,0.2804873026930059,-0.2740490137264736,-0.08940773850518476,0.019647490755613,-0.20532236133419496,1.9988200000000003,6.205322361334195,4.186854870578582,-0.08010495456239675,162.21756402532387,61.85219968439031,0.017717490755612995,-0.15941011093264407,1.9988200000000003,6.159410110932645,4.142872620177031,0.6476357282730096,1.424616485041387,0.1708485161170088,0.048585018488774015,0.6383497781347119,1.9991600000000003,5.361650221865288,3.3139052033765144,0.23387328050647715,95.06646344076226,34.167870102351884,0.047387490755613,0.7209175647107091,1.9991574907556133,5.2790824352892916,3.2325424352892913,0.5904654108122402,-0.7894393555448888,-0.2651219460835716,0.010887490755612995,-0.6210017379447571,1.9997300000000002,8.62100173794476,6.6103842471891445,-0.25585884361098277,658.606496123122,-65.07302421104252,0.009847490755612996,-0.6155010353713447,1.9997300000000002,8.615501035371347,6.605923544615733,0.4511499755171501,-1.1433155404889388,-0.07652496619731894,0.00947,-0.5306406286183164,1.9991000000000003,7.5306406286183165,5.52207811937393,-0.1452547163374259,94.0654077634081,127.94604564488142,0.009430000000000001,-0.635622361334195,1.9990800000000002,7.635622361334195,5.627104870578583,0.5862374861893251
