,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=C(O)C1Cc2ccccc2C1,10.67010015117158,10.67010015117158,0.19222222222222252,-0.6748148148148136,0.6787985224830584,162.188,152.10799999999998,162.06807956,62,0,0.3066664057304816,-0.48100944789352146,0.48100944789352146,0.3066664057304816,1.25,1.75,2.1666666666666665,16.36650561510385,10.083805715443185,2.2557262508478075,-1.9804650612119943,2.256140238728788,-2.1233112507654517,5.718136050652404,-0.14086166641700312,2.4647017969887055,2.273185149057877,292.3695475100625,8.55204176387779,6.656426794285046,6.656426794285046,5.770856947829096,4.067359708880623,4.067359708880623,3.2121197119564395,3.2121197119564395,2.400254144424348,2.400254144424348,1.7334732021871782,1.7334732021871782,-1.31,907.0102612918437,7.345075038728604,2.626943043071036,1.092328718875151,70.84109627579394,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,24.26546827384644,23.96854622924601,0.0,5.917906046161393,9.901064578912528,5.9693052879518484,0.0,0.0,5.917906046161393,12.841643245852019,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,17.63618042992384,5.917906046161393,11.126902983393991,24.26546827384644,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,5.917906046161393,12.841643245852019,0.0,11.126902983393991,0.0,24.26546827384644,0.0,5.106527394840706,0.0,0.0,10.67010015117158,8.785394935752079,2.3979629629629633,-0.8670370370370362,7.947097505668934,1.3998148148148148,0.0,0.0,0.3,12,1,2,1,0,1,1,0,1,1,1,2,1,0,0,0,2,1.486,44.97580000000003,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)cc(C(=O)O)c1,10.50537037037037,10.50537037037037,0.36342592592592626,-0.8640740740740738,0.6643739279433414,150.177,140.09699999999998,150.06807956,58,0,0.3351984728492105,-0.4776390112607927,0.4776390112607927,0.3351984728492105,1.1818181818181819,1.6363636363636365,2.0,16.365540863201048,10.083756324934107,2.0158255327485954,-1.9809619660217577,2.0753863997227047,-1.963455368333247,5.875184991167866,0.06964254615208679,1.8460467916839207,3.186012533928302,269.3642492178085,8.430721420318147,6.587512693532699,6.587512693532699,5.092224152875015,3.4097817505507884,3.4097817505507884,2.681540939274767,2.681540939274767,1.4686384115583713,1.4686384115583713,1.0981546560945554,1.0981546560945554,-1.31,243.67817650227752,7.793199174406604,2.7419880629252233,1.802305551397824,65.48198531492656,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,17.193270051855603,25.980208536304467,0.0,5.563451491696996,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,13.847474399381248,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,13.847474399381248,21.48489165916281,18.19910120538483,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,0.0,5.563451491696996,11.126902983393991,0.0,12.13273413692322,19.913841467842857,0.0,5.106527394840706,0.0,0.0,10.50537037037037,8.633703703703704,2.340092592592593,-0.8640740740740738,5.274907407407407,0.0,3.7766666666666664,0.0,0.2222222222222222,11,1,2,0,0,0,1,0,1,1,1,2,1,0,0,0,1,2.00164,42.87530000000002,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)C1CN(C(=O)OCc2ccccc2)C1,11.47756849962207,11.47756849962207,0.21618197278911544,-0.8637876167710214,0.8580452124664737,235.239,222.13499999999996,235.084457896,90,0,0.40964224568605395,-0.48092781133763585,0.48092781133763585,0.40964224568605395,1.2941176470588236,1.9411764705882353,2.5294117647058822,16.55165451499015,10.017815908523815,2.359146734080105,-2.349607304544305,2.165949697110042,-2.5263013076831946,5.762369851952761,-0.14609623510284278,2.24982932307784,1.7441586140827166,411.7736222141774,12.25071237662706,9.204594021088905,9.204594021088905,8.164703797946448,5.350125406463014,5.350125406463014,3.980325241901161,3.980325241901161,2.6941212933418437,2.6941212933418437,1.5944355694403445,1.5944355694403445,-2.0399999999999996,6101.537124187103,11.44554971388371,4.862176834184359,2.747312118623921,98.6058815043412,14.743300079491231,6.606881964512918,0.0,0.0,0.0,12.062545358890263,4.794537184071822,4.794537184071822,0.0,0.0,30.33183534230805,5.563451491696996,13.08951281182515,5.917906046161393,19.4324647167844,12.062545358890263,0.0,4.899909730850477,5.917906046161393,6.606881964512918,13.08951281182515,35.89528683400505,0.0,0.0,0.0,4.794537184071822,0.0,0.0,35.1584952964066,16.13828210238479,5.917906046161393,5.563451491696996,30.33183534230805,0.0,0.0,0.0,66.84,17.980451405051657,9.589074368143644,0.0,19.696394776338067,0.0,5.563451491696996,4.899909730850477,0.0,30.33183534230805,0.0,9.843390348640755,5.054125094482238,0.0,23.418469116845287,8.661927278653017,0.9131093054505756,-1.3089030950611031,9.352786534953744,-0.4524508692365823,0.6942699672461583,0.0,0.3333333333333333,17,1,5,0,1,1,1,0,1,3,1,5,3,0,1,1,2,1.3396000000000001,59.32580000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1ccc2nccnc2c1,10.596428099017384,10.596428099017384,0.22962962962963007,-0.9513397581254723,0.7078410794639297,174.159,168.111,174.042927432,64,0,0.33526079463630676,-0.47763830361028803,0.47763830361028803,0.33526079463630676,1.1538461538461537,1.8461538461538463,2.5384615384615383,16.365548042010424,10.173237941500028,2.029659967025112,-1.9604794895653759,2.097473820637532,-1.9563039118901215,5.914708940918878,0.06968002898854439,2.168245771779508,2.6860346638769905,467.8762845243794,9.259148545064338,6.636640422911867,6.636640422911867,6.270856947829096,3.7127095230221094,3.7127095230221094,2.564987375139789,2.564987375139789,1.7162731290009328,1.7162731290009328,1.096308017949217,1.096308017949217,-1.9699999999999998,1255.4143018603352,7.6673647482844585,2.8199872043704444,1.3326098814207263,73.87306157976157,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,9.967957041894415,4.794537184071822,0.0,0.0,0.0,18.19910120538483,12.393687143226153,16.59685292692952,9.901064578912528,17.002706723184374,0.0,9.967957041894415,0.0,0.0,0.0,36.15623984030798,0.0,0.0,0.0,0.0,0.0,0.0,21.04378972468697,0.0,0.0,10.357988675768818,30.592788348610984,0.0,11.033401435232523,0.0,63.08,5.9693052879518484,4.794537184071822,0.0,5.563451491696996,11.033401435232523,0.0,18.329577708536295,12.263210640074686,0.0,9.967957041894415,5.106527394840706,0.0,0.0,18.621070956160242,8.696097883597883,1.530462962962964,-0.9513397581254723,4.6625,3.1078746220710505,0.0,0.0,0.0,13,1,4,0,0,0,1,1,2,3,1,4,1,0,0,0,2,1.3279999999999998,46.49730000000001,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(CC(=O)O)cc1,10.253635204081633,10.253635204081633,0.11138888888888876,-0.7834693877551018,0.6951479783142773,150.17700000000002,140.09699999999998,150.06807956,58,0,0.30731476174052735,-0.4809861733160662,0.4809861733160662,0.30731476174052735,1.3636363636363635,1.9090909090909092,2.3636363636363638,16.365154278665837,10.111880605666032,1.9735018668240982,-1.9561405475449885,2.026506723486976,-1.987607403958806,5.69613444775007,-0.1357261573839743,1.9291266251851134,2.736298072105655,248.77017257091032,8.267584713501616,6.371969743908872,6.371969743908872,5.1815405503520555,3.456204929214377,3.456204929214377,2.556113798173479,2.556113798173479,1.4759523102401109,1.4759523102401109,0.8805505541540302,0.8805505541540302,-1.31,285.51074052739676,7.793199174406604,3.191164645691246,2.4151759077622965,65.48198531492656,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,29.828919765543436,12.487188691387619,0.0,6.4208216229260096,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,13.344558822616634,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,11.21535880699783,6.923737199690624,11.126902983393991,24.26546827384644,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,6.4208216229260096,0.0,11.126902983393991,0.0,0.0,31.18920547353706,0.0,5.106527394840706,0.0,0.0,10.253635204081633,8.436213151927438,2.0020729402872264,-0.7834693877551018,7.503425925925926,0.11138888888888876,1.976733276643991,0.0,0.2222222222222222,11,1,2,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.62212,42.51880000000002,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ncc(Br)cc1C(=O)O,10.592037037037038,10.592037037037038,0.04803240740740766,-1.0549537037037038,0.8397171095564495,232.033,225.98499999999999,230.953105152,64,0,0.34076038494040006,-0.4803739929016212,0.4803739929016212,0.34076038494040006,1.75,2.4166666666666665,2.9166666666666665,79.91873099896411,10.26228643268685,2.1125112456033652,-2.017855368563267,2.1858273887735544,-2.0144037102507535,9.102986501779233,0.06920854442400383,2.0401237296317523,3.213317997926682,313.5198400095355,9.137828201504695,6.243588783316121,7.829585322430826,5.647065707741407,3.076916706463898,3.86991497602125,2.0155254225909376,2.931200951382627,1.2415252607259983,1.675195415695049,0.7426041392666625,1.073898657850149,-1.1,475.34882900419825,8.991743119266056,3.5321787306878076,1.7335570050872324,77.31778401662471,9.843390348640755,5.563451491696996,0.0,5.879988336435371,0.0,5.9693052879518484,0.0,9.778515705019029,0.0,0.0,0.0,21.99631096641096,10.66956308744549,7.109797541277533,14.637927532712576,21.899249185901198,0.0,4.983978520947208,0.0,0.0,7.109797541277533,22.299381647604093,0.0,5.879988336435371,4.736862953800049,0.0,5.879988336435371,15.929943897949348,23.169608745017293,0.0,0.0,10.357988675768818,16.7359301559071,0.0,0.0,0.0,59.42,5.9693052879518484,4.794537184071822,0.0,11.443439828132366,4.472719515832414,0.0,19.37300818135222,0.0,0.0,20.913922418896554,9.843390348640755,5.360601851851851,3.1123894557823126,14.360069444444445,8.68037037037037,0.04803240740740766,-0.9385648148148147,1.4386574074074074,1.4774537037037037,0.0,1.3776568405139833,0.14285714285714285,12,1,4,0,0,0,0,1,1,3,1,5,2,0,0,0,1,1.5509,45.4483,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CC1(C)C(C(=O)O)C1(C)C,10.592824074074075,10.592824074074075,0.01504629629629628,-0.6574074074074072,0.6052623497232738,142.19799999999998,128.08599999999998,142.099379688,58,0,0.30712368409910895,-0.4809958325107144,0.4809958325107144,0.30712368409910895,1.2,1.5,1.5,16.36775242198825,10.011999999999984,2.6811482584346176,-2.0290287679803725,2.6774819564591157,-2.033407027015447,5.7618889235708215,-0.13937692568599655,1.9681280405463357,2.8137151974736927,165.69661270558157,8.154700538379252,6.932812155153447,6.932812155153447,4.315384140902211,3.5437563467663495,3.5437563467663495,4.214626042855151,4.214626042855151,3.26767651723503,3.26767651723503,1.8137436427242652,1.8137436427242652,-0.53,125.96019459496549,7.575596620908132,1.5485983920755155,0.6193312846144662,61.24377052731633,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,27.694948798762496,10.829980938793557,0.0,5.917906046161393,9.901064578912528,5.9693052879518484,0.0,0.0,16.747886984954953,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,16.747886984954953,27.694948798762496,0.0,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,16.747886984954953,0.0,0.0,0.0,0.0,27.694948798762496,0.0,5.106527394840706,0.0,0.0,10.592824074074075,8.724490740740741,-0.03009259259259256,-0.8101851851851856,0.0,0.0,8.022962962962962,0.0,0.875,10,1,2,1,0,1,0,0,0,1,1,2,1,1,0,1,1,1.7532,38.6878,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(C(=O)O)oc2ccccc12,10.697646447467875,10.697646447467875,0.028888888888889186,-1.0197222222222215,0.7254760431031414,176.171,168.10699999999997,176.047344116,66,0,0.37161757900772613,-0.4753650063002114,0.4753650063002114,0.37161757900772613,1.3846153846153846,2.076923076923077,2.6923076923076925,16.408121031830458,10.144081906461027,2.1469773208499836,-1.8668295120682454,2.238909297680413,-1.9447979526274144,5.9424641174266455,0.06636699033883267,2.445913343495509,2.8108156540972473,467.97463588024897,9.422285251880869,7.073111253186189,7.073111253186189,6.198377302757662,3.9133295026354,3.9133295026354,2.857498199755408,2.857498199755408,2.0379223837376563,2.0379223837376563,1.3783135709660288,1.3783135709660288,-1.7699999999999996,1320.7932054875748,7.857386378147379,2.622440832671096,1.0885310034719817,74.593036996342,9.523678331894054,5.583020141642242,0.0,5.7602474188744415,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.990104268152233,10.949675706161791,0.0,14.318215515965875,16.938549644058888,0.0,0.0,0.0,6.923737199690624,0.0,35.589167184417875,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,6.923737199690624,16.118236094643258,28.682619210899787,0.0,10.969244356107037,0.0,50.44,5.9693052879518484,4.794537184071822,0.0,5.7602474188744415,11.146471633339239,5.386224214464796,0.0,12.990104268152233,18.19910120538483,0.0,9.523678331894054,5.160694444444444,0.0,10.697646447467875,9.633959750566893,1.3060185185185191,-0.9908333333333323,7.28052343159486,0.0,1.745324074074074,0.0,0.1,13,1,3,0,0,0,1,1,2,2,1,3,1,0,0,0,2,2.43942,47.910300000000014,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2cc(C(C)C(=O)O)ccc2c1,10.916244733634706,10.916244733634706,0.48472067376333317,-0.8075354833291335,0.8810778082204156,230.26299999999998,216.15099999999995,230.094294308,88,0,0.31018572532324495,-0.49674510424610224,0.49674510424610224,0.31018572532324495,1.1764705882352942,1.8235294117647058,2.4705882352941178,16.465340300415626,9.977604551810966,2.130996381682748,-2.0835013321606213,2.246121467430794,-2.0648098744292014,5.859995115372153,-0.13785840793483323,2.35984572389062,2.478964438638834,560.3959195741091,12.41384908344359,9.805162060755066,9.805162060755066,8.113392202930193,5.420871660482128,5.420871660482128,4.032443980554452,4.032443980554452,2.941891194800808,2.941891194800808,1.781186018347152,1.781186018347152,-2.03,7938.521015168045,11.455255502156714,4.454042614687935,2.228492726961196,99.64213719056528,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,24.26546827384644,35.392371257240434,0.0,13.027703587438927,14.637927532712576,16.74175371688144,0.0,0.0,0.0,12.841643245852017,7.109797541277533,41.96165390246666,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,18.18563022407009,4.794537184071822,0.0,18.405094737549014,36.39820241076966,0.0,10.772448428929591,0.0,46.53,11.887211334113243,4.794537184071822,0.0,0.0,0.0,22.085411753910492,0.0,14.033534740968157,36.39820241076966,0.0,9.843390348640755,5.144088062694214,0.0,10.916244733634706,11.041057872235722,0.814969293272865,-0.4899107405307801,11.425672713529858,0.0,1.687523148148148,1.627021583681937,0.21428571428571427,17,1,3,0,0,0,2,0,2,2,1,3,3,0,0,0,2,3.036500000000001,66.55080000000004,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(C(=O)O)cc(Cl)n1,10.41895061728395,10.41895061728395,0.16898148148148184,-0.9885185185185186,0.6552263788460683,171.58299999999997,165.53499999999997,171.008706112,58,0,0.3353586755219555,-0.4776371471696691,0.4776371471696691,0.3353586755219555,1.6363636363636365,2.272727272727273,2.727272727272727,35.49569598996081,10.221794139306436,2.0362635914211182,-1.9587474491141457,2.091647939156201,-1.9724054631050727,6.292683974142286,0.069637233062592,1.8460467916839207,3.186012533928302,278.2420897763861,8.430721420318147,5.835340492852258,6.591269438870713,5.092224152875015,2.968627313365734,3.3465917863749612,2.1250780918225667,2.512326833004262,1.1691068502503927,1.3627312208412408,0.7515261276268068,1.0023851081409545,-1.0899999999999996,243.67817650227752,8.01090817356206,2.8812199354895727,1.9137205122080574,68.63995740835813,5.106527394840706,5.153109816892792,0.0,0.0,0.0,5.9693052879518484,0.0,9.778515705019029,0.0,0.0,11.600939890232516,19.056471336613843,5.693927994848461,5.563451491696996,9.901064578912528,17.570245178184365,0.0,4.983978520947208,0.0,6.923737199690624,0.0,28.543223440361466,0.0,0.0,0.0,0.0,0.0,11.600939890232516,16.059811203739763,0.0,6.923737199690624,16.051916670617278,12.13273413692322,5.153109816892792,0.0,0.0,50.19,5.9693052879518484,4.794537184071822,0.0,10.716561308589789,5.693927994848461,0.0,12.13273413692322,6.923737199690624,0.0,4.983978520947208,16.70746728507322,0.0,5.519753086419752,14.237716049382716,8.757839506172841,0.7753703703703709,-0.9885185185185186,2.7828395061728397,0.0,1.6927777777777777,0.0,0.14285714285714285,11,1,3,0,0,0,0,1,1,2,1,4,1,0,0,0,1,1.74162,40.94330000000001,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,11.93173611111111,11.93173611111111,0.0694057067271352,-0.9308942743764173,0.7605376169456739,241.28699999999995,222.13499999999996,241.131408088,96,0,0.41055321990636867,-0.47971024196456064,0.47971024196456064,0.41055321990636867,1.3529411764705883,1.9411764705882353,2.3529411764705883,16.57096340851811,10.036829652564737,2.5559555629415165,-2.2637209247492907,2.5448156698259634,-2.429538701296536,5.809368931468177,-0.1416025147283076,2.7283465276061882,2.076608159883758,354.0073544744225,12.844934982691244,10.524949456327324,10.524949456327324,7.724562631926835,5.949273819623456,5.949273819623456,6.166403013366989,6.166403013366989,3.3785114448295435,3.3785114448295435,2.328431200520933,2.328431200520933,-1.26,5915.055271850216,12.203623140618557,3.616246576382092,2.531795439239171,100.73260883112758,9.843390348640755,11.642891640131648,0.0,0.0,0.0,12.062545358890263,4.899909730850477,9.589074368143644,0.0,0.0,0.0,45.448666937246685,6.544756405912575,0.0,19.432464716784395,12.062545358890263,0.0,4.899909730850477,5.414990469396779,51.67656810798155,6.544756405912575,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,40.25663053062567,9.53140013787187,5.414990469396779,40.0336764678499,0.0,0.0,0.0,0.0,66.84,23.705436999021913,9.589074368143644,0.0,5.414990469396779,12.965578028838586,12.841643245852019,4.899909730850477,20.771211599071872,0.0,0.0,9.843390348640755,5.2468055555555555,0.0,24.45547193877551,9.141429516250945,-0.5144822373393803,-0.9308942743764173,-0.7154166666666668,2.112925170068028,5.870827664399092,0.0,0.8333333333333334,17,1,5,1,1,2,0,0,0,3,1,5,1,1,1,2,2,1.8606,60.64780000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(F)cc1C(=O)O,12.444166666666666,12.444166666666666,0.018518518518518823,-1.09537037037037,0.6695482341568902,154.14000000000001,147.08399999999997,154.043007684,58,0,0.33555751744253315,-0.4776307984199411,0.4776307984199411,0.33555751744253315,1.5454545454545454,2.1818181818181817,2.6363636363636362,19.142141218305344,10.103330772955983,2.0608507308216484,-1.977890606971551,2.087955515914085,-1.9916848150386919,5.887016198172971,0.06953080251204424,1.9361507976020194,3.2322088703054916,294.14357423078934,8.430721420318147,5.965477166541926,5.965477166541926,5.109060905280622,3.1047470511991095,3.1047470511991095,2.2643958584289146,2.2643958584289146,1.4300255377834703,1.4300255377834703,0.8246325528703571,0.8246325528703571,-1.3800000000000001,267.18881006907867,7.723950103950104,2.6981307613188683,1.548321646793811,63.28257860345618,5.106527394840706,5.817220841045894,0.0,0.0,0.0,5.9693052879518484,0.0,9.184952231746642,0.0,0.0,6.06636706846161,24.619922828310838,0.0,5.563451491696996,14.291479626587348,5.9693052879518484,0.0,0.0,0.0,6.923737199690624,0.0,35.14322502982472,0.0,0.0,0.0,4.39041504767482,0.0,0.0,11.075832682792555,0.0,12.740958040736519,15.921440167465814,18.19910120538483,0.0,0.0,0.0,37.3,11.786526128997743,9.184952231746642,0.0,5.563451491696996,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,0.0,5.106527394840706,12.444166666666666,0.0,10.407314814814814,8.523425925925926,0.5869444444444449,-1.61574074074074,3.692685185185185,0.0,1.6278703703703703,0.0,0.125,11,1,2,0,0,0,1,0,1,1,1,3,1,0,0,0,1,1.8323200000000002,38.09630000000001,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
