can,UMAP1,UMAP2,rate
CC1=CC(O)=C(I)C=C1N(=O)=O,4.4005775,10.525812,0.5490274674641391
COC1=C(I)C=C(N)C=C1I,4.247982,13.550771,0.5492530788080502
CC(C)(C)OC(=O)C1=C(I)C=CC=C1,4.339257,16.75337,0.5494168001550334
CCNC(=O)C1=CC(OCC)=C(I)C=C1,3.6341019,14.369918,0.5529276674636316
FC1=CC=CC(I)=C1C#N,6.395024,9.148804,0.5626618144033346
ClC1=CC(Cl)=C(I)C=C1,2.8430398,8.802883,0.5656024559412621
CC(C)(C)C1=C(N)C=CC(I)=C1,6.2295475,17.76679,0.5659536215035663
CC(=O)OC1=CC(C)=C(I)C(C)=C1,1.697162,18.015963,0.567640196496341
FC(F)(F)OC1=CC=CC=C1I,2.0381215,10.257837,0.5685316178180613
CC1=CC=C(I)C=C1Br,8.2455845,15.683132,0.5705625976223654
COC(=O)C1=C(I)C=CC=C1O,6.981679,11.01503,0.5707076978162849
NCC1=CC(I)=CC=C1,8.770734,16.92769,0.5708675537994293
COC(=O)C1=CC=CC=C1I,6.820458,10.880524,0.5710052901426236
CC1=CC(C)=C(I)C=C1I,3.7841303,15.664847,0.5842107779007579
CNC1=CC=C(I)C=C1,6.2004743,18.587692,0.5865950456474196
OC(=O)C1=CC=CC(I)=C1,7.0266232,11.231585,0.5880674878982872
COC1=CC(I)=C(F)C=C1Cl,0.7347941,11.995648,0.5932596822233444
OC(=O)C1(CC1)C1=C(I)C=CC=C1,3.4953747,17.639708,0.5974832940641435
CC1=C(I)C=C(CO)C=C1,2.4089074,18.021368,0.6002175934269223
ClC1=C(I)C=C(C=C1)C#N,3.4667118,8.385593,0.6009279798653284
CC(=O)C1=CC(I)=C(Br)C=C1,3.5272214,8.023556,0.6016232984444456
OC1=C(I)C=C(Cl)C=C1,1.2331033,13.096551,0.6020107342378685
COC(=O)C1=CC(I)=C(N)C(=C1)N(=O)=O,4.595081,10.72624,0.6030487937619385
NC1=CC(I)=CC(CO)=C1,6.966215,17.45099,0.610371127314533
CC1=C(C(I)=CC=C1)N(=O)=O,5.623341,9.210353,0.6125615222860419
COC1=CC=C(N)C=C1I,0.22252081,15.083449,0.6173119251417611
OCC1=CC=CC(Br)=C1I,2.2898343,8.290887,0.6173449208523757
CC1=CC=C(I)C=C1C1=CC(I)=CC=C1C,6.487215,14.84457,0.6193182634195539
FC(F)(F)OC1=C(I)C=C(Br)C=C1,2.5134578,9.690918,0.6210337820200413
COC(=O)C1=CC=C(I)C=C1N(=O)=O,6.1207213,10.091473,0.6238545681118839
FC(F)(F)COC1=CC(=CC=C1I)C(=O)N1CCOCC1,4.3561587,14.466349,0.6329097294109568
CC1=CC(=CC=C1I)C(O)=O,6.2508087,11.0688925,0.6407268000820044
IC1=CC=CC2=C(I)C=CC=C12,5.664097,12.434746,0.6461153948262166
ClC1=CC(CBr)=C(I)C=C1,4.213878,16.30132,0.646547735564274
BrC1=CC(Br)=C(I)C=C1,2.4209094,7.3437576,0.6467210728685965
OC1=C(I)C=CC=C1N(=O)=O,4.9158854,10.266557,0.6468855920821965
CC(C)(C)OC(=O)NCC1=CC=CC(I)=C1,6.4136524,15.204668,0.6489453837998297
CC1=C(Cl)C=C(I)C=C1,8.577381,16.22422,0.6498504401550067
CC1=C(Br)C=CC(I)=C1Cl,2.6042683,7.904061,0.6540978591499678
IC1=C(OC2CC2)C=CC=C1,1.190549,13.810309,0.6560124304380239
CC(C)C1=CC=C(N)C(I)=C1,1.254104,15.579256,0.660287845780407
COC(=O)C1=C(OC)C=C(F)C(I)=C1,0.31016028,11.762298,0.6641964195619408
CC1=CC(O)=C(C)C=C1I,1.3856872,16.574654,0.6647586334391014
NC1=C(C=C(I)C(Cl)=C1)N(=O)=O,3.800527,9.687452,0.6668851700437686
COC1=CC=CC(CNC2=C(I)C=CC=C2)=C1,2.4134233,15.225223,0.6672719744369676
CC1=CC(I)=C(F)C=C1,0.772941,11.888378,0.6673072583661991
OCC1=CC(I)=C(O)C=C1,0.49704942,13.923493,0.669933544618243
ClC1=CC(=CC(Cl)=C1I)N(=O)=O,4.3751607,7.86317,0.6702486479290919
FC1=C(F)C(I)=CC=C1,0.780158,11.121132,0.6716172916248979
COC(OC)C1=C(I)C=CC=C1,3.2514105,17.321775,0.673103820777674
COC(=O)C1=C(C)C=C(N)C(I)=C1,1.7451696,14.97594,0.6746211671782657
CC1=C(I)C=CC=C1,2.8532379,18.306522,0.6761852166379486
COC1=C(C(O)=O)C(I)=CC=C1,5.5166926,17.16339,0.6772390144813087
OC(=O)C1=C(I)C=CC(Br)=C1,7.1978273,10.185951,0.678355477444098
CC(=O)C1=CC(I)=CC=C1N,4.5432734,11.791073,0.6785827796541858
CCC1=CC=C(I)C=C1,8.397345,17.187025,0.6817367677979181
FC1=CC(Br)=C(I)C=C1F,2.7660196,7.318293,0.6818304660654623
COC(=O)C1=C(I)C=CC=C1OC,5.183344,16.774994,0.6837171894328656
CC1=CC(=CC(I)=C1)C(O)=O,7.0923805,11.4970045,0.6865288086662411
OC(=O)CC1=CC=CC=C1I,3.3919165,18.267887,0.6865694361113097
CSC1=CC=C(I)C=C1,7.3175507,18.21848,0.6866504610286502
CCOC(=O)CC(=O)C1=C(I)C=CC=C1,6.489532,11.981078,0.6895654952323381
FC1=C(I)C=CC(Cl)=C1,0.81290287,11.0817995,0.6899886753628366
CC(C)(C)C1=CC(I)=CC=C1O,6.9949408,17.396824,0.6951713870216834
CC1=CC(I)=CC(C)=C1F,8.287511,17.139801,0.6974422844388826
OC(=O)C1=C(F)C(F)=C(F)C(F)=C1I,1.3268682,10.9353,0.7024011751146415
OC1=C(I)C(Cl)=CC(Cl)=C1,1.0909235,10.02553,0.7028058542483129
CCOC(=O)CC1=CC=C(N)C(I)=C1,2.147972,15.368036,0.7040865170400492
NC(=O)C1=C(I)C=CC=C1,4.5883756,17.693382,0.7109772719020189
FC1=CC(I)=C(Cl)C=C1,2.7456799,8.905608,0.7152369130646198
IC1=CC=C(CC#C)C=C1,8.979201,17.017578,0.7190893942515066
CC1=CC=CC(I)=C1C=O,7.0642543,10.775743,0.7197935221360662
FC1=CC(Cl)=C(I)C=C1,2.506349,8.717648,0.7236120110091279
FC(F)(F)C1=CC(I)=C(Cl)C=C1,3.0983593,8.394565,0.7244871206288495
OC1=CC=C(I)C2=CC=CC=C12,1.1547217,15.747299,0.7255363519020332
CC1=C(F)C=C(F)C=C1I,4.147149,18.083048,0.7282486191586071
CC1=CC(Br)=C(I)C=C1Cl,2.4178677,7.7178426,0.7283586448603709
COC1=CC(C)=C(OC)C=C1I,1.2824674,15.036002,0.7293098125590863
ClC1=CC=C(I)C=C1,8.859833,16.22219,0.7308245157199049
IC1=CC=CC=C1C(=O)C1=CC=CC=C1,6.193625,11.589031,0.7348943141989913
NC1=CC(Br)=C(I)C(Br)=C1,2.0926654,7.5338902,0.7365003752884792
CC1=C(C=CC=C1I)C#N,6.2908874,10.639844,0.7372699867152058
CC1=CC=C(C=C1I)C(N)=N,3.2979984,17.546999,0.738482453291331
COC1=CC(Cl)=C(OC)C=C1I,1.740682,13.425557,0.7451447898874871
NC1=CC=C(I)C=C1N(=O)=O,5.091323,10.791501,0.748476934445635
[H][C@@](CC1=CC=C(I)C=C1)(NC(=O)OCC1=CC=CC=C1)C(O)=O,5.6360016,14.61006,0.7520876450433205
IC1=CC=C(NC2=CC=C(I)C=C2)C=C1,6.2719107,15.370377,0.7565975472486359
COC(=O)C1=CC=C(I)C=C1,9.353288,15.384427,0.7608412413845975
NC(=O)C1=C(I)C=CC(Br)=C1F,5.4117055,16.280827,0.7642044025145303
CC(C)C1=CC=C(I)C(Br)=C1,1.802641,7.669007,0.7701882856720869
OC(=O)C1=CC(OC(F)(F)F)=C(I)C=C1,5.503718,9.856602,0.7707558692604115
CCC1=CC=C(I)C=C1C(O)=O,7.282962,11.811453,0.7723803482649323
IC1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1,6.761555,13.3404665,0.7728028088151515
OS(=O)(=O)C1=CC=CC(I)=C1,9.16232,14.594489,0.7779474447258767
IC1=CC(=CC=C1)N1C=CN=N1,8.424889,15.174196,0.780365366032236
IC1=CC(CC#N)=CC=C1,9.189892,16.196157,0.7810422223074103
CC1=C(I)C=CC=C1N(=O)=O,6.0450892,10.388273,0.7817510849136392
FC1=CC=C(I)C(F)=C1,0.3885084,11.246402,0.782588287845367
NC1=C(I)C=CC(=C1)C(O)=O,4.0692058,11.92571,0.785502126719669
CS(=O)(=O)NC1=CC=C(I)C=C1,7.8737235,16.401731,0.788098772504214
CCCCCC1=CC=C(C=C1)C1=CC=C(I)C=C1,5.752687,14.980647,0.7906260268900357
COC(=O)C1=CC(I)=C(N)C(I)=C1,3.2067013,12.618611,0.7967855548660591
CC1=CC(Cl)=C(I)C=C1C,1.6792928,8.656029,0.7970453409002105
CON(C)C(=O)C1=CC=C(I)C=C1,7.5758004,15.520911,0.8010411997243925
CC(=O)NC(CC1=CC=C(I)C=C1)C(O)=O,6.9769454,15.2719,0.8016434175475242
OC1=C(I)C=C(C=C1I)C(F)(F)F,2.8293307,12.07221,0.8041099996858141
COC1=CC(CO)=CC=C1I,1.4617654,14.0779085,0.8058159693085571
BrCC1=C(I)C(=CC=C1)N(=O)=O,5.20465,9.026759,0.8079068995209806
COC1=C(Cl)C=CC(I)=C1,8.407982,16.54529,0.810825101947849
OB(O)C1=CC(I)=CC=C1,8.997835,16.975315,0.8113361777911415
IC1=CC=C(C=C1)N1C(=O)C=CC1=O,6.122555,10.747715,0.8136930885597269
NC(=O)C1=CN=C(OC2=CC=C(I)C=C2)C=C1,6.5598736,15.327007,0.8184722840750208
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(I)C=C1,6.200052,15.392768,0.8189484735322958
CC1=C(C(F)=CC=C1I)N(=O)=O,5.6862245,10.290781,0.8193307527846163
COC1=C(I)C=CC=C1,0.62552804,13.582711,0.819489103397326
NC1=CC=C(NC(=O)C2=CC=CC=C2I)C=C1,5.1275377,15.493393,0.8218122568731453
CC1=CC=CC(I)=C1CO,2.7501493,18.120117,0.8229057307012229
CC(Br)C(=O)N(C)C1=CC=C(I)C=C1,7.2907915,14.787458,0.8296221244604277
COC(=O)C1=CC(NC(=O)C2=CC=CC=C2I)=CC=C1,5.891915,13.094352,0.8307180984215284
FC(F)(F)C1=C(I)C=CC(=C1)C#N,6.5045137,9.201132,0.8310321459627881
OCC1=C(Cl)C=CC=C1I,4.021799,17.584162,0.831247414241372
CC1=CC=CC(I)=C1Cl,2.449606,8.841681,0.836177441857767
OC(=O)C1=CC=CC(C(O)=O)=C1I,6.883044,9.820283,0.8392322980736077
OC(=O)C1=CC=C(I)C(=C1)C(F)(F)F,6.5728235,9.402425,0.8424035927964038
CCC1=C(N)C=CC(I)=C1,6.350114,18.319168,0.8430113999337421
CC1=C(I)C=CC=C1CC#N,3.5487638,18.007189,0.8444134285891008
COC1=CC=C(COC2=C(I)C=CC=C2)C=C1,3.763319,14.679251,0.8501019764504951
OC1=CC=C(Cl)C=C1\C=C\C1=C(I)C=CC=C1,5.6984973,12.84383,0.854367355237314
OC1=CC(I)=C(O)C=C1I,2.2957056,12.575415,0.8562530570876714
OC(=O)C1=CC(I)=C(C=C1)C(F)(F)F,6.454678,9.58533,0.8564364550014167
COP(=S)(OC)OC1=CC(Cl)=C(I)C=C1Cl,1.6158588,7.781471,0.8637035693631561
FC1=C(I)C=CC(Br)=C1C#N,4.4675145,9.698384,0.8655538358749567
CC(=O)C1=CC(I)=C(O)C=C1,3.8003721,11.363884,0.8663251929136961
NC1=C(C(O)=O)C(I)=CC=C1,6.7241917,11.681201,0.8676464788775915
CCN(CC)C(=O)C1=CC(OCC(C)C)=C(I)C=C1,4.498902,14.300573,0.870641030477039
FC1=CC=C(I)C(F)=C1F,0.33374628,11.304033,0.871674198085829
COC(=O)C1(CC1)C1=CC=C(I)C=C1,7.0364065,15.519546,0.8756313075488267
OCC1=C(Cl)C=C(I)C=C1Cl,8.52394,14.295289,0.8759673163572941
COC(=O)C1=C(OC)C=C(C)C(I)=C1,5.191576,11.797657,0.8892355231880298
CN(C)C1=CC=C(C=C1)\N=N\C1=CC=C(I)C=C1,5.744717,13.247022,0.890544908179314
ClC1=CC=C(OC2=CC=C(I)C=C2)C=C1,6.619049,16.471209,0.8936812824664897
[H][C@@](N)(CC1=CC=C(O)C(I)=C1)C(O)=O,2.2915392,14.463774,0.8947238272290221
CC1=CC(Br)=C(I)C=C1,2.0240614,8.131035,0.8984700807867505
OC1=C(C=O)C(I)=CC=C1,6.758762,10.499323,0.9011189241452576
IC1=CC=CC=C1C1=CC=CC=C1I,3.6533856,16.423756,0.901336376203786
OC(=O)C1=CC=C(I)C=C1,9.2463875,15.37333,0.9057282466323808
COC(=O)C1=C(O)C=C(I)C(Cl)=C1,4.6287775,8.895797,0.9096455794283644
CC1=CC(Br)=C(C)C=C1I,3.706439,17.134865,0.911381679038226
COC1=CC(I)=C(OC)C=C1I,2.8803391,12.958247,0.9116857127478704
FC1=CC=CC(I)=C1Br,2.6735625,8.113591,0.9149103673334372
COC(=O)C1=C(Cl)C(O)=C(I)C=C1,3.6004488,11.25408,0.9153746830461802
COC(=O)C1=CC(N)=CC=C1I,5.2150035,12.006334,0.9156035626998368
COC1=CC(Br)=C(I)C=C1,1.4205043,8.223833,0.91747686397708
FC(F)(F)C1=C(I)C=CC(Br)=C1,6.3428044,14.70004,0.9223415498440514
CCOC(=O)C1=CC(I)=C(C=C1)C#N,5.9444165,9.153453,0.9236124287408848
BrC1=C(Br)C=C(I)C=C1,7.7405972,14.618501,0.9266807106460364
NC1=CC=C(I)C(Cl)=C1,0.88410354,9.310887,0.9270819874966352
CC1=CC(=CC(C)=C1I)C#N,3.5705733,17.98703,0.9284140094383682
OC1=CC(I)=C(C=C1)N(=O)=O,5.882417,8.967158,0.9400829562844112
COC1=CC=C(I)C(C(O)=O)=C1F,5.2456093,16.36494,0.9442648742000126
OB(O)C1=CC=C(I)C=C1,9.314159,16.53554,0.9455874557911768
COC(=O)C1=C(Cl)C=C(C)C(I)=C1,6.0717607,11.466807,0.9459126911614344
NC1=C(I)C=C(F)C(=C1)C(F)(F)F,1.7405088,14.266371,0.9509012031611482
FC(F)(F)C1=C(Cl)C=CC(I)=C1,8.796622,14.647943,0.9558474350781438
BrC1=CC(I)=C(I)C=C1,3.1594799,7.720677,0.9598920574896976
FC(F)(F)C(=O)CC1=CC=C(I)C=C1,7.182339,12.396163,0.965290645956626
ClC1=CC(I)=CC(=C1)N(=O)=O,5.9324718,9.854715,0.9656292524742957
OC1=CC=C(I)C=C1C(F)(F)F,7.657422,16.675293,0.9711371996638892
OC(=O)C1=CC(Cl)=CC=C1I,7.007328,10.088504,0.9750196624271068
FC1=C(F)C(NC2=CC=C(I)C=C2Cl)=C(C=C1)C(=O)NOCC1CC1,5.6087375,13.904047,0.97690854606828
C[C@H](O)C1=C(I)C=CC(F)=C1,2.7170491,17.65862,0.9784851470919458
CC1=CC=CC(I)=C1,8.923513,16.889591,0.9788797935769392
BrCC1=C(Br)C(I)=CC=C1,2.5810156,7.125592,0.9801262800495434
BrC1=C(C=C(I)C=C1)C#N,6.851898,10.174101,0.986924184320768
CN(C(=O)C1=C(I)C=CC=C1)C1=CC=C(C)C=C1,4.7307553,15.8223095,0.987534983649319
CC(=O)C1=CC(I)=CC=C1,6.911405,11.645988,0.9961696507927292
OCC1=C(I)C=C(F)C=C1,3.8023136,18.05152,0.997271703828966
FC1=C(C=C(Br)C=C1I)C#N,4.235504,9.871715,0.9987850913488856
OB(O)C1=C(I)C=CC(OCC2=CC=CC=C2)=C1,5.44074,15.629383,1.0013076787335984
COC1=CC=C(C=C1I)C#N,1.461217,12.391912,1.001754317065509
FC1=CC(I)=C(F)C=C1,0.7315959,11.387469,1.0035480237751095
NNC(=O)C1=CC=C(I)C=C1,9.130982,15.702413,1.0037770696983963
IC1=CC=CC=C1CN1C=NC=N1,3.8540087,17.165302,1.0048662139967204
CC(=O)OC1=CC=C(I)C=C1,8.489492,16.60209,1.0049346424678065
OC1=CC=CC2=C1C=CC=C2I,5.2166114,11.968605,1.010508279826506
CS(=O)(=O)C1=CC=CC(I)=C1,9.149694,14.9403305,1.0114455784258842
FC(F)(F)C1=C(I)C(Br)=CC=C1,3.1861086,7.491746,1.011822452581132
CC(C)(C)C1=CC(I)=C(Br)C=C1,1.6794491,7.395817,1.0145690926453468
NC(=O)C1=C(Cl)C=CC=C1I,4.980819,17.310247,1.0171434510244348
BrC1=CC2=CC=C(I)C=C2C=C1,7.4742017,12.399664,1.0184095298961169
OC(=O)C1=C(NC2=CC=C(I)C=C2Cl)C(F)=C(F)C=C1,6.050354,13.228118,1.021172826257526
OC(=O)CCC1=NN=C(O1)C1=CC=CC=C1I,6.633326,12.48685,1.023540888327115
FC(F)(F)C(=O)NC1=CC=CC=C1I,2.322401,13.797065,1.0250766007675498
FC1=C(I)C=CC(I)=C1,1.5107193,11.494698,1.027910279636171
CCOC(=O)C1=CC(I)=C(C)C=C1,6.0093575,11.452987,1.0296157765808764
CC1=CC(C)=C(I)C=C1C(O)=O,6.092837,11.716847,1.0345983429878034
IC1=CC=CC(=C1)C(=O)C1=CC=CC=C1,7.300501,12.078754,1.0364118008351222
OC(=O)CC1=C(I)C=C(Cl)C=C1,4.0271087,17.132431,1.0368488325131708
ClC1=CC=CC(Br)=C1I,3.1956735,7.0959115,1.0375467736663309
CC1=C(O)C=CC(I)=C1,7.172057,17.941053,1.0432666576397651
NC1=C(I)C(F)=C(F)C=C1F,-0.76218784,12.108364,1.0449734826020352
CC1(C)OB(OC1(C)C)C1=CC(O)=CC=C1I,5.2696233,15.605028,1.0480724801844663
NS(=O)(=O)C1=CC=C(I)C=C1,9.071801,14.487426,1.048094886560883
CC(=O)C1=C(N)C(I)=CC(Br)=C1,3.833609,11.938076,1.0496284562146505
CC1=C(C=C(I)C(N)=C1)C#N,1.0679861,13.811204,1.0538857349212458
OC1=CC=CC(I)=C1F,0.2701248,12.114361,1.0558560625499234
CC1=CC(I)=C(N)C(I)=C1,3.3388495,12.871495,1.0566346824218116
CC1=C(Br)C(F)=CC(I)=C1,8.431957,15.319504,1.0572712633118235
CC1=C(I)C(F)=C(C=C1)C#N,3.9425697,10.218236,1.0587891606816189
OCC1=C(Cl)C=CC(I)=C1,8.729541,16.122059,1.0592905295779491
NS(=O)(=O)C1=CC=CC(I)=C1,9.223198,14.969944,1.059595785711911
COC1=C(O)C(I)=CC(\C=N\NC(=O)C2=CC=CC(F)=C2)=C1,4.9117794,13.702043,1.061110607377881
CCOC(=O)C(=CNC1=C(I)C=CC=C1)C(=O)OCC,5.1764336,13.290786,1.063274164270528
CC(C)(C)C1=CC=C(I)C(Br)=C1,1.4911584,7.5607395,1.0665507072001443
OC1=CC(Cl)=C(F)C=C1I,1.2064673,12.580807,1.0679766111939046
COC1=CC=C(C(N)=O)C(I)=C1,5.220747,17.051691,1.068352256913645
FC1=C(F)C(=CC(I)=C1F)N(=O)=O,4.783584,9.631531,1.0708146217817276
CC1=CC=C(I)C(C(O)=O)=C1F,5.156092,17.126102,1.0724895316047025
CCOC(=O)C1=CC(F)=C(I)C=C1,3.8089163,10.657384,1.0772946078823815
FC1=CC(I)=CC=C1NC(=O)NC1CC1,6.0327163,16.062113,1.0788219040194198
FC1=CC(I)=CC=C1C(F)(F)F,9.0933075,14.976917,1.0802002409619185
BrCC1=CC(I)=CC=C1,8.392045,15.503588,1.0822226977564722
OC(=O)C1=CC=C(O)C(I)=C1,1.2589991,12.473059,1.0836809444417947
CCC1=CC(Br)=C(I)C=C1,1.893966,7.8940086,1.084235144982315
IC1=CC=C(OC2=CC=CC=C2)C=C1,6.5635843,16.808584,1.0843145224795057
FC(F)C1=CC=C(I)C=C1,9.211059,16.08241,1.0860739974782967
IC1=C(C=CC=C1N(=O)=O)N(=O)=O,5.329556,8.523633,1.0883633455290571
COC(=O)C1=C(I)C=C(Br)C=C1,7.477091,10.810555,1.0899785972687763
FC1=C(I)C(F)=C(Br)C=C1,-0.3324484,10.858903,1.091203012198816
NC1=CC=C(N)C(I)=C1,0.10168367,16.082737,1.0931663001753178
CC1=CC(I)=CC(I)=C1N,6.1740365,14.233567,1.093648195296071
NC(=O)CC1=C(I)C=CC=C1,3.7228074,17.583422,1.0939390398692053
BrC1=C(I)C=C(C=O)C=C1,3.8932638,7.9729586,1.0953815197423356
CC(C)S(=O)(=O)N[C@@H]1CCOC[C@H]1C1=CC=C(I)C=C1,5.824949,15.0260725,1.095683018323626
CC(C)(C)OC(=O)C1=CC(I)=CC=C1,7.1125,11.972899,1.0964692882970208
COC1=C(OC)C(I)=CC(C=O)=C1,4.408111,11.354542,1.0973508587349898
CCOC(=O)C1=CC(I)=C(OC)C=C1,2.8793006,13.38907,1.0977627922172182
COC1=CC=C(I)C=C1C(O)=O,5.764562,11.32711,1.097816172937853
NC1=CC=C(I)C(F)=C1C#N,2.8301795,10.807345,1.0999868992960335
COC(=O)C1=CC(I)=C(Cl)C=C1,3.1214702,8.569575,1.1026226238058765
NC1=CC(Cl)=CC=C1I,1.1324353,14.884571,1.1049740731608464
CC1=CC=C(C(O)=O)C(I)=C1,7.235732,10.580583,1.106616049209059
[H][C@](N)(CC1=CC(I)=C(O)C=C1)C(=O)OC,2.9077091,14.69108,1.1114218752575542
CNS(=O)(=O)C1=CC=C(I)C=C1,8.475451,14.535543,1.111536082400211
OC1=CC=C(C=C1I)C1=CC=C(C=C1)C#N,4.4377327,12.092629,1.1123681381890125
NNC1=CC=C(I)C=C1,6.594023,18.750422,1.112863536234718
FC1=C(Cl)C=C(I)C=C1,8.815613,15.755751,1.1130292470850984
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)C1=CC=CC=C1I,4.9595294,15.174149,1.1134685538660585
COC1=C(NCC(O)=O)C=C(I)C(Cl)=C1,1.0221062,8.541391,1.1138927269562842
OC(=O)CCCCC(=O)C1=CC=C(I)C=C1,7.136133,12.894415,1.1145274373327607
OC1=C(Br)C(I)=CC=C1,2.0634885,8.123849,1.116092988419394
CCC1=C(Br)C=CC(I)=C1,7.9013233,15.536589,1.1169417455144508
COC(=O)C1=CC=CC(C)=C1I,2.9467406,17.921963,1.1169494519707404
NC1=CC(I)=C(Br)C=C1,1.1353183,8.484772,1.1169563711598447
COC1=CC(I)=C(C=O)C=C1OC,6.4142976,10.617651,1.1183634735983663
NC(CC1=CC=C(I)C=C1)C(O)=O,7.5539784,16.224522,1.1205619299633762
OC1=C(I)C=CC(Cl)=C1,0.70475256,13.217919,1.1220661458699746
OC1=C(I)C=C(C=O)C=C1I,3.5701988,11.126908,1.1224205583843494
FC1=CC(Cl)=C(I)C(Cl)=C1,3.539944,7.001808,1.1278226185663462
COC(=O)CCC1=CC(I)=C(O)C(I)=C1,3.8267875,13.225968,1.1356551298733035
OC(=O)C1=C(I)C(Br)=CC=C1,3.1335588,7.8020244,1.136706698636124
COC1=CC(=C(I)C=C1)C(F)(F)F,4.4556417,16.211958,1.137606952026521
NC1=CC(F)=C(I)C=C1,-0.114060335,13.104446,1.1418083293390804
NC1=C(C(F)=C(I)C=C1)N(=O)=O,3.9273486,10.289372,1.145253654731467
CON(C)C(=O)C1=C(I)C=C(Cl)C=C1,4.455355,16.639074,1.145730966479387
FC1=C(I)C(Br)=CC(Br)=C1,2.2746391,7.047323,1.1462421857036866
NNC(=O)CNC1=CC=C(I)C=C1,6.1271753,17.515676,1.1462976559325169
COC(=O)CC1=C(I)C=CC=C1,3.3417788,17.334953,1.149377393297565
ClC1=CC(=CC=C1I)N(=O)=O,5.084572,8.599139,1.1539729119520985
FC1=C(I)C=CC(=C1)C(F)(F)F,1.529843,11.1717615,1.155226758269966
CC1=C(Cl)C=C(I)C=C1Cl,8.694223,15.065145,1.1559441145623843
FC1=C(F)C(F)=C(I)C(F)=C1F,-0.31063545,10.581834,1.1580107547295777
IC1=CC(I)=CC=C1,8.748668,14.859455,1.1588827819281953
FC1=C(I)C(F)=C(Br)C=C1Br,-0.204747,10.706667,1.1629139359306655
CCOC(=O)C1=CC(I)=CC(Br)=C1,7.5679855,11.926221,1.1647000271577503
CC1=CC=C(N)C(I)=C1,0.55098385,15.742865,1.1729271636123324
COC1=C(F)C=CC=C1I,1.394956,12.688759,1.173289097442718
NC1=C(I)C=C(C=C1)C#N,1.5513405,13.834923,1.1767824297254383
OCCONC(=O)C1=C(NC2=CC=C(I)C=C2F)N2C=NC=C2C=C1,5.461489,13.641162,1.1781535130182343
BrC1=CC=C(C=C1)C(=O)C1=C(I)C=CC=C1,6.347639,12.215886,1.181061166899568
COC1=CC(I)=C(F)C=C1,0.2574554,12.664049,1.1814721165299056
CC1=CC=C(C)N1C1=C(F)C=C(I)C=C1,6.319398,12.817823,1.1851596614284747
CCOC(=O)C1=CC=C(I)C=C1F,8.218844,13.330482,1.1885934889560894
OCC1=CC(=C(I)C=C1)N(=O)=O,5.54993,9.281056,1.1908131848668364
IC1=C(C=CC=C1)C(=O)NCC1=CC=CC=C1,4.4132233,15.998551,1.1924302837706924
OC1=CC(I)=C(Br)C=C1,1.7032096,8.392517,1.1947599937596796
IC1=CC=C(NC(=O)OCC2=CC=CC=C2)C=C1,5.7124586,15.818181,1.1964104127108108
CCOC1=C(I)C=CC(=C1)C(=O)N1CCOCC1,3.800675,14.53611,1.1965636217141198
OC(=O)C(=O)CC1=CC(I)=C(O)C(I)=C1,4.2185984,11.584116,1.197022729196191
FC1=CC(I)=C(C=C1)C#N,8.307491,14.235133,1.198684809188364
CC(C)OC1=CC=C(I)C=C1Br,7.0106044,16.16047,1.2028109176646784
FC(F)C1=C(I)C(F)=C(Cl)C=C1,1.006474,10.839433,1.2033461999915258
OCC1=C(I)C=C(Cl)C=C1,3.577859,17.733944,1.2044203341959268
CC1=C(I)C=C(Cl)C(=C1)N(=O)=O,6.3858747,9.585114,1.204990771440594
CC1=C(I)C=C(C=C1F)C(O)=O,6.2383595,10.996165,1.205070800665585
OC(=O)C1=CC=CC(=C1I)N(=O)=O,5.6169763,8.675968,1.205969972532665
IC1=CC=C(C=C1)C(=O)N1CCOCC1,7.034309,15.226827,1.208278704905246
BrCC1=CC=C(I)C=C1Br,7.59434,14.801519,1.20915723585692
COC1=C(OC)C=C(I)C=C1,7.0151863,17.660099,1.2122557834459378
FC1=C(C=C(I)C=C1)C(F)(F)F,8.916568,15.308534,1.215889617190698
COC1=CC(I)=CC=C1I,8.739141,15.744785,1.2167917129696504
CCOC(=O)C1=CC2=CC=CC=C2C=C1I,6.3384385,12.330112,1.220527414752225
BrCC1=C(I)C=CC(Br)=C1,4.6016245,15.6311455,1.2238097735332922
OC(=O)C1=C(O)C=CC=C1I,7.3788266,10.979122,1.224228579860522
IC1=C(C=CC=C1)C(=O)NC1CCCC1,4.1806054,16.40371,1.230560066550816
IC1=C(C=CC=C1C#N)C#N,6.3098016,8.779201,1.2310331342559602
