can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_VBur,I1_APT_charge,I1_ES_root_Mulliken_charge,I1_ES_root_NPA_Rydberg,I1_Mulliken_charge,I1_NMR_anisotropy,I1_NMR_shift,I1_NPA_Rydberg,rate
ClC1=CC(C#N)=C(I)C=C1,-794.401752,7.2967,2412.9275,1406.484,0.088441,5.2234,0.165585,0.096425,-0.26201,-0.06916,263.4649,1607.41,0.411551,-0.435268,0.02632,-0.2317,1.99859,-0.408028,122.3573,61.3201,0.02802,-0.20902,1.99864,0.6543423537,-0.161516,0.52942,0.00396,0.247066,28.7783,43.9351,0.0057,1.865
OC1=C(O)C(I)=CC=C1,-393.0852822354,11.520738337,1569.3415299287,1246.4604393007,0.1071429429,2.8991833728,0.1313477265,0.0966733276,-0.2280210541,-0.034674399,236.0088,1136.6512937502,0.3853728275,-0.38978686,0.0321049058,-0.3873997079,1.9987739037,-0.4885707757,65.4145754225,82.2638705691,0.0260919119,-0.2914678827,1.9986139037,0.6491718531,-0.2265312353,-0.3453831171,0.0163332805,0.1640502112,24.4266518089,47.9198191154,0.0054339169,0.323
IC1=CC=C(C=C1)C(=O)NC1CC1,-527.850120415,7.9386012513,4425.4143189718,1626.1770791999,0.1928681544,4.5668552004,0.1488624897,0.1042720783,-0.253134568,-0.0445904115,287.0996,1701.4986602027,0.5456701786,-0.4390243987,0.0262072604,-0.2951181532,1.998633708,-0.39535306,104.4171964857,60.7647640941,0.0273259648,-0.2217840555,1.99866,0.6253750515,-0.2800611643,0.1061184409,0.0053839704,0.1569885818,29.0539231287,44.9702405113,0.0053099278,1.686
COC1=CC=C(I)C=C1C(O)=O,-545.5779847735,8.8511147546,2904.2135460692,1547.5781484561,0.1496958766,6.7000964978,0.1486864669,0.0929293311,-0.2416157979,-0.0557571358,278.046,1418.2331621048,0.2430621691,-0.4008289158,0.0277406734,-0.1831365843,1.9986020228,-0.4266178431,84.6252372757,75.8347882556,0.0274333763,-0.2614564496,1.9986153352,0.6246779446,-0.2376644691,0.3575594262,0.0039861723,0.1591987633,29.3124295079,45.4257326783,0.0054076142,1.581
OC(=O)C1=C(F)C(I)=CC=C1F,-629.5114786267,4.566274997,2532.6059817426,1141.3302861379,0.0998292354,2.9545647338,0.1582297789,0.0986311214,-0.2568609003,-0.0595986575,284.0008,1266.0848656071,0.1228102666,-0.4909621794,0.0291974257,-0.3180645933,1.9986149859,-0.5389295879,81.8927291661,83.4626565146,0.0275908419,-0.3356831386,1.99858001,0.6429363043,-0.1297952488,0.2922122065,0.0164078298,0.2197260784,26.8013685784,46.1561512293,0.0060466971,1.22
COC1=CC(I)=CC(=C1N)N(=O)=O,-616.813538,13.1127497351,3193.2445343704,1426.8391091629,0.155206,5.9805695336,0.15267,0.06647,-0.21914,-0.0862,294.0484,1590.9583874922,0.2152630339,-0.4366980042,0.02881,-0.19989,1.99865,-0.4609670042,76.899902861,82.9229484635,0.02784,-0.2520149947,1.99864,0.6246460455,-0.2264985048,0.2706709936,0.00487,0.1637859989,29.9883497351,45.315200106,0.0054,2.106
COC1=CC=C(I)C(=C1)N(=O)=O,-561.4949109755,13.3762559261,2726.2110654937,1451.7965953217,0.1369782159,6.2459504312,0.1675115179,0.0764701601,-0.243981678,-0.0910413579,279.0338,1391.1007508313,0.2494249634,-0.419778439,0.0270940804,-0.2350132652,1.99851,-0.4289931301,97.3500453984,81.9236311836,0.0271224001,-0.2666548895,1.99855,0.6625399617,-0.1186102323,0.4588415127,0.0043403996,0.2329348502,29.1082086739,44.2879227974,0.00565448,1.356
COC(=O)C1=CC(I)=C(N)C(Br)=C1,-3096.3387349531,6.3321335221,4624.9699459743,1744.9567823477,0.1535001406,2.7568826752,0.1382078906,0.0930827344,-0.231290625,-0.0451251562,355.9573,1650.4210397961,0.1634404234,-0.364364187,0.030640625,-0.2751570325,1.9987851562,-0.4807903428,60.8032798926,81.5501872213,0.0261164062,-0.2729210939,1.9986351562,0.6535741334,-0.226163546,-0.2156361723,0.0161768748,0.1853272661,26.4606234484,46.6956437552,0.00534,0.692
FC(F)(F)C1=CC(I)=C(Cl)C=C1,-1039.036378,3.6467,3234.9405,1396.63175,0.096433,1.4386,0.156065,0.107545,-0.26361,-0.04852,306.4534,1371.98525,0.261695,-0.326239,0.0308,-0.29241,1.99857,-0.403975,88.7792,63.2864,0.02952,-0.2578,1.9985,0.6552863436,-0.144524,0.099518,0.02394,0.224762,28.7013,44.2518,0.00552,1.416
CON(C)C(=O)C1=CC=C(I)C=C1,-564.8982802646,7.6622520489,3725.7808919943,1675.0252188213,0.1904928842,4.3431952428,0.1470148635,0.1044038336,-0.2514186971,-0.0426110299,291.088,2095.128113314,0.5596947972,-0.313387786,0.0304430967,-0.2646363889,1.9987565073,-0.3927728244,103.2104041796,61.2162664807,0.0273003379,-0.2200503313,1.99866,0.6283939274,-0.2823688632,-0.0295523658,0.0258419551,0.1532781221,29.0850910992,44.990422379,0.0053004311,1.763
OC1=C(I)C=C(C=C1)N(=O)=O,-522.2693525529,15.4677441882,2402.3690841376,1075.6701759126,0.1076216949,5.817073142,0.173595733,0.0831305327,-0.2567262656,-0.0904652003,265.007,1274.5151508702,0.1219506539,-0.490093588,0.0271376229,-0.2459190982,1.9986052914,-0.5053028029,73.0144188409,78.927922325,0.027316011,-0.3052593973,1.99862,0.6506305873,-0.1745209359,0.5218290021,0.0033663661,0.2163404752,25.5308183798,46.7164047936,0.0056018397,1.32
BrC1=CC2=CC=C(I)C=C2C=C1,-2966.843331,1.2135,4857.2609,1796.441,0.137778,0.179,0.14582,0.08909,-0.23491,-0.05673,332.9659,1319.834,0.533035,-0.401428,0.02759,-0.18564,1.99865,-0.417859,97.1291,66.3681,0.02735,-0.2296,1.99866,0.6269666457,-0.298828,0.270159,0.00473,0.155306,29.5215,44.9497,0.00531,1.903
ClC1=C(C(I)=CC=C1)N(=O)=O,-906.569936,10.362,2235.3378,1634.4295,0.093419,6.1744,0.178415,0.089375,-0.26779,-0.08904,283.4527,1253.5915,0.387698,-0.391155,0.02917,-0.22193,1.99852,-0.409534,112.1092,73.2479,0.02879,-0.24119,1.99855,0.6663782253,-0.131616,0.381152,0.00544,0.257295,28.8238,44.4632,0.00582,2.038
OC(=O)C1=C(I)C(I)=CC(I)=C1,-452.7659035592,6.2162394868,2612.5511818706,1503.3419117183,0.0961656843,2.2972186707,0.164682101,0.0915047369,-0.2561868379,-0.0731773641,499.813,1608.9446659262,0.28419136,-0.3234829181,0.0295952618,-0.2096886695,1.99842,-0.3594206739,99.0267418765,57.0852524763,0.0300931571,-0.2289486094,1.9984198948,0.6963995768,-0.1137171754,0.2526992034,0.0114223152,0.2506566114,28.9684072158,42.445183739,0.0057498948,0.035
FC1=C(I)C=CC=C1Br,-2912.538503,5.0787,2389.5898,1404.289,0.080713,3.3724,0.153085,0.105925,-0.25901,-0.04716,300.8966,1638.337,0.321524,-0.437279,0.03018,-0.33045,1.99868,-0.516672,87.0749,77.6818,0.02735,-0.30814,1.99858,0.6444304594,-0.165118,0.087827,0.02369,0.20987,27.1196,45.9707,0.00598,1.093
COC(=O)C1=C(I)C=CC(F)=C1C,-608.839497,5.4358,2896.4174,1591.9795,0.165676,2.21885,0.144905,0.105675,-0.25058,-0.03923,294.0639,1736.705,0.364904,-0.319654,0.03041,-0.25239,1.99871,-0.424112,93.8263,74.4741,0.02705,-0.22181,1.99859,0.6698395217,-0.203856,-0.03328,0.0242,0.189101,27.8201,45.2858,0.00542,1.025
OC1=CC=CC(C=O)=C1I,-431.1432578458,2.0341020718,1810.866799228,1303.4627935001,0.1133919255,4.1171449364,0.1600891721,0.0859541863,-0.2460433584,-0.0741349859,248.0198,1436.601120023,0.3719469501,-0.5436062959,0.0243955377,-0.3057744834,1.9985435082,-0.5115513948,75.1944380946,73.1197038701,0.0253846955,-0.261003245,1.9985791853,0.6813728908,-0.1848557724,0.2316774949,0.0053139354,0.2039097106,20.4479227066,49.079026248,0.0052482059,0.646
COC1=CC(C(O)=O)=C(I)C=C1,-545.5716566857,5.6495101495,2784.9946317497,1397.0179596124,0.149470595,4.1484124826,0.1446122474,0.0918261629,-0.2364384103,-0.0527860845,278.046,1537.4653114707,0.3280299388,-0.4181121507,0.0261206183,-0.1996357197,1.9985722723,-0.4217469556,94.3306217501,75.370373693,0.0261189423,-0.227839002,1.9985999672,0.6646694542,-0.1864883555,0.3582051758,0.0049359222,0.1799400061,28.5131390901,44.7382673027,0.0053328565,0.884
COC(=O)C1=C(I)C(Br)=CC=C1,-3041.017786,4.3795,3589.4485,1493.178,0.134937,3.08255,0.15666,0.10313,-0.25979,-0.05353,340.9427,1649.4405,0.293117,-0.344635,0.0292,-0.25595,1.9985,-0.421881,87.0088,61.8782,0.0286,-0.23394,1.99843,0.6973725614,-0.11908,0.104919,0.02033,0.239417,27.0208,43.5988,0.00549,0.417
CC(=O)C1=CC(I)=C(O)C=C1,-470.4140207256,3.9039346231,2523.3126927183,1306.5673549024,0.1432149007,4.2250330235,0.1507172545,0.095223724,-0.2459409785,-0.0554935305,262.0466,1458.3887408242,0.1837204954,-0.4885199471,0.0265347976,-0.2871448279,1.9986065425,-0.4905662631,65.0382311251,79.5519518933,0.0268994871,-0.3001131078,1.998604113,0.649429252,-0.2180152702,0.1630976682,0.0054679083,0.1809842694,25.0634313364,47.3090216108,0.0054937176,0.916
OC(=O)C1=CC(Br)=CC(C(O)=O)=C1I,-3190.1914937326,2.3823646779,4637.1238247292,1549.7609888478,0.1233634928,2.7425268556,0.1620144564,0.0960405509,-0.2580550072,-0.0659739055,370.9257,1726.9034172191,0.4713174097,-0.4329039827,0.0252845959,-0.1786907708,1.9985420143,-0.4145785457,128.4321588133,64.2120461806,0.0273066154,-0.1827222981,1.9985799699,0.6990298145,-0.1183434904,0.5663154624,0.0037658765,0.2509835328,26.5872408281,44.3593104274,0.0055948471,0.873
CC1=C(I)C=C(Cl)C(=C1)N(=O)=O,-945.836168,8.4716,3122.989875,1564.525375,0.122921,4.97275,0.18141,0.08514,-0.26655,-0.09627,297.4795,1440.80025,0.58076,-0.437867125,0.0267,-0.21614,1.99859,-0.425263,109.9904,52.7509125,0.02718,-0.19842,1.9986,0.6622089364,-0.233068,0.318193875,0.00526,0.216385,26.1629,44.6806,0.00536,2.096
OC1=C(I)C=C(C=C1I)C(F)(F)F,-665.522,0.2474,3164.77185,1688.5705,0.101572,2.6837,0.15707,0.0967,-0.25377,-0.06037,413.9043,1612.68,0.2805275,-0.419733,0.030255,-0.289295,1.998725,-0.4922795,72.99445,77.96625,0.02739,-0.287925,1.99862,0.6497010699,-0.1975935,0.052875,0.01265,0.214809,27.0873,46.1084,0.00556,1.202
COC1=C(I)C=C(CO)C=C1,-471.5672556826,10.7834486975,2633.3060092849,1524.0098058223,0.1673470979,3.9281792042,0.1294304266,0.1009038281,-0.2303342548,-0.0285265985,264.0624,1584.4820428644,0.2842657691,-0.367811604,0.0326838942,-0.2878970313,1.99877,-0.4893133419,67.1773817299,78.0172514252,0.0268917488,-0.270958744,1.9986279868,0.6497475413,-0.2232542695,-0.2597594894,0.0195180529,0.1526984752,25.4127231321,47.336163402,0.0055459736,0.734
FC1=C(Br)C=CC(I)=C1C#N,-3004.698353,8.3144,3271.02,1417.877,0.080989,6.2289,0.168155,0.094525,-0.26268,-0.07363,325.9064,1348.712,0.49262,-0.44752,0.02665,-0.24659,1.99862,-0.411618,127.0621,59.3945,0.02826,-0.20056,1.99866,0.654657017,-0.15179,0.49072,0.00507,0.265406,29.485,43.4486,0.00577,2.165
COC(=O)C1=C(Cl)C=C(I)C=C1Cl,-1389.372442,2.7525,3929.54565,1627.648,0.126616,2.2869,0.158245,0.106605,-0.26485,-0.05164,330.9368,1365.7275,0.579625,-0.329714,0.02985,-0.2676,1.99876,-0.395074,117.4808,62.5933,0.02814,-0.21514,1.99866,0.6258653241,-0.215661,0.123059,0.02422,0.210321,31.1461,43.7242,0.00553,1.849
COC1=CC(F)=C(I)C=C1,-456.3299228498,11.7103572338,2215.7888167405,1224.959237341,0.1243484043,4.0354098501,0.1336700875,0.0998129786,-0.2334830661,-0.0338571089,252.0267,1385.5158341452,0.0992559748,-0.4087354791,0.0319860326,-0.3276175097,1.99868,-0.5317690191,65.6954110901,91.4261430496,0.0264835544,-0.3470008891,1.99855,0.6421329051,-0.1700553137,-0.1484266329,0.0227798372,0.1782645168,25.902628525,47.3188873652,0.0060252065,0.481
COC(=O)C1=C(I)C=CC=C1Cl,-929.890207,4.9282,2710.703425,1432.7715,0.135089,3.1248,0.153365,0.107355,-0.26072,-0.04601,296.4917,1524.93825,0.470416,-0.330052,0.02979,-0.25668,1.99871,-0.413203,106.6952,67.0109,0.02766,-0.20509,1.9986,0.6690528634,-0.210059,0.061365,0.02425,0.207107,28.2305,44.6922,0.0055,1.491
NC1=CC=C(F)C(F)=C1I,-496.396109,11.6485,1794.4641,1307.51,0.10038,4.5196,0.12945,0.09057,-0.22002,-0.03888,255.0056,1133.175,0.084016,-0.466284,0.03086,-0.38463,1.99873,-0.589238,53.1013,94.0083,0.02523,-0.35584,1.99859,0.6714128383,-0.140161,-0.276837,0.01639,0.205275,21.6308,48.8777,0.00605,-0.027
COC(=O)C1=C(F)C(I)=CC=C1,-569.5836885165,7.3369904843,2822.1164347253,1202.8887426507,0.1366207401,2.103865398,0.158539665,0.0996362993,-0.2581759643,-0.0589033658,280.0371,1715.3170029023,0.2318780383,-0.5310996759,0.0275980119,-0.2975171421,1.99858,-0.5293101907,84.6991024399,76.8237148577,0.0275648622,-0.3174349595,1.9986,0.6456847777,-0.1614874176,0.4838617882,0.00384,0.2035152718,26.3564131821,46.3258682876,0.0059351378,1.248
COC(=O)C1=C(Cl)C(I)=C(C)C=C1,-969.1502705477,5.4164251326,3533.4557736934,1793.9731344564,0.1646631587,3.9390351568,0.1560057144,0.1026150793,-0.2586207937,-0.0533906351,310.5185,1621.9584688658,0.1736562532,-0.3611346944,0.0290372222,-0.253394921,1.99854,-0.4402878094,65.6835313588,57.5788300615,0.0281553175,-0.2447177779,1.99847,0.6909887672,-0.1604272299,0.0964572063,0.0203750794,0.2087535873,23.8753412549,45.72160874,0.0052053175,0.503
NC1=CC=CC(=C1I)N(=O)=O,-502.397262,16.6601,1996.33945,1323.69825,0.120151,6.5767,0.1585,0.0721,-0.2306,-0.0864,264.0222,1236.4215,0.166774,-0.443367,0.02705,-0.24682,1.99854,-0.476699,73.1998,89.2201,0.02578,-0.28996,1.99855,0.6902139711,-0.117236,0.332908,0.00546,0.232542,23.1922,47.3501,0.00572,0.488
BrC1=CC(C=O)=C(I)C=C1,-2926.591091501,2.6940206146,3170.6303436672,1501.1464990117,0.0992396949,3.8090738678,0.1695108046,0.0876425671,-0.2571533717,-0.0818682374,310.9165,1522.1788152628,0.5506326059,-0.4566261882,0.0256078696,-0.2382326494,1.9985692846,-0.4277377956,116.7800202576,58.3768856939,0.026682909,-0.1975903791,1.9986092846,0.6572308507,-0.2097121556,0.2477455694,0.0051520989,0.2065717528,26.2567297826,45.8225900331,0.0051986166,2.143
IC1=CC=C(C=C1)C(=O)CC#N,-487.4052857423,3.1209428105,3617.251540111,1794.6065383426,0.1380962452,6.1283859575,0.1694367418,0.0922091327,-0.2616458745,-0.0772276092,271.057,1662.6351740696,0.6293483881,-0.4232697904,0.0266429895,-0.2609574431,1.99866,-0.3951991405,117.446233975,54.4114213662,0.0276329895,-0.2116213,1.99867,0.6268445903,-0.280968382,0.1382840199,0.00533,0.181063226,28.7731979085,44.3514516917,0.00539,2.713
CC(C)(C)OC(=O)C1=CC(I)=CC=C1,-588.1931313991,6.9854079145,4444.0963171224,1694.4859394419,0.2323516081,2.207457792,0.1550797743,0.100784121,-0.2558638953,-0.0542956532,304.127,1723.2086822804,0.4469230431,-0.4188621431,0.0272304515,-0.2028310426,1.99863,-0.4186414903,96.9530996445,64.8582021348,0.0276265322,-0.2321329924,1.99865,0.6284513967,-0.2605257828,0.4776490565,0.0029813064,0.1539562984,29.3687126087,44.9737316029,0.0053,1.787
CC(C)(C)OC(=O)NC1=CC=C(I)C=C1,-643.5016652296,14.1924279589,6288.3079485643,1859.7292518602,0.2510744807,4.5406489444,0.1297079207,0.099170641,-0.2288785618,-0.0305372797,319.1416,1940.1522578309,0.3551128548,-0.2956908877,0.0317450398,-0.24994944,1.99876,-0.4069312216,80.8907516631,75.3258559976,0.0268022399,-0.2527452785,1.99862,0.6250786658,-0.2829402637,-0.2117528228,0.0225572001,0.1334333,28.9355009736,45.8727790738,0.00528112,1.073
CC1=C(I)C(F)=C(C=C1)C(O)=O,-569.6055452268,7.9985131272,2655.4277108814,1566.2770436702,0.1367381557,3.8638303014,0.157829733,0.0999479569,-0.2577776899,-0.0578817761,280.0371,1540.67935209,0.1422286686,-0.5676165392,0.0266193768,-0.285677676,1.9985281201,-0.5647795649,71.1720234788,74.2167621837,0.0265916579,-0.3065514538,1.9985346476,0.6803955392,-0.1568870273,0.4682873476,0.0038740634,0.207008955,22.2669786526,47.530924008,0.0057322698,0.683
CC(C)(C)OC(=O)NC(CC1=CC(I)=CC=C1F)C(O)=O,-1009.6048964073,5.7122664025,6847.0683483056,2486.2568516278,0.3219761145,4.3274802184,0.1406356113,0.1061699694,-0.2468055807,-0.0344656419,409.1955,2495.2062157859,0.3863246114,-0.3237059768,0.0315187396,-0.2657226549,1.9987505091,-0.4181141785,94.2117019247,72.0179915459,0.0274105272,-0.2424922168,1.9986346671,0.6601012058,-0.2392071668,-0.078238733,0.0245832071,0.1517209964,29.0549331382,45.2967123848,0.0051886419,1.26
OC(=O)C1=C(C=C(I)C=C1)C(O)=O,-619.5886378301,7.4624976047,3127.8089169135,1438.3493868609,0.1320706907,2.5867935264,0.1652631449,0.0973414439,-0.2626045888,-0.067921701,292.0296,1360.2967974931,0.5386953388,-0.4379215645,0.0269869312,-0.2602143031,1.9986184925,-0.4059449166,114.7998431373,59.0924629349,0.0281070374,-0.2216682932,1.99866,0.62593842,-0.2496125319,0.4790836396,0.0043522493,0.189459604,29.4871862158,44.2303100913,0.0054420316,2.223
OC(=O)C1=CC(I)=C(C=C1)C(F)(F)F,-767.9702212561,5.632523271,3585.5817839276,1456.4652439621,0.1228085041,3.162750432,0.1684877462,0.0961126898,-0.264600436,-0.0723750564,316.0181,1568.6214809215,0.4085906236,-0.4552720581,0.0267104216,-0.2240891033,1.9985850202,-0.4290972903,115.8736527033,65.4055028489,0.0282702888,-0.214466981,1.9986150202,0.681559359,-0.1710645278,0.5872904247,0.0033052482,0.2178649298,28.8660080412,43.8956938912,0.0057700065,1.768
CC1=CC(N)=CC(C)=C1I,-376.578269,14.0517,2027.9005,1671.9635,0.173752,3.8425,0.116205,0.093565,-0.20977,-0.02264,247.0782,1428.769,0.157112,-0.351542,0.02901,-0.21388,1.99868,-0.490672,58.8653,74.5606,0.02394,-0.23946,1.99851,0.6924166142,-0.279176,-0.29422,0.02003,0.110177,20.5879,48.8549,0.00482,-0.43
OC1=C(I)C=C(Cl)C=C1Cl,-1236.8881862679,6.8683165835,2710.967266369,1224.5876946472,0.0854138024,1.727711722,0.1464881775,0.0983145767,-0.2448027542,-0.0481736009,288.8996,1171.7943209797,0.3249300114,-0.3751690831,0.0314122998,-0.3005246078,1.99877,-0.4784330871,81.3348211859,78.7777157745,0.0270121919,-0.280221932,1.99863,0.6495722832,-0.1728713564,-0.1332676719,0.0165518568,0.2121396054,27.1695716856,45.9641611019,0.0056658205,0.648
FC1=C(Cl)C=CC(I)=C1,-801.409809,4.5432,2166.4234,1273.492,0.080808,1.7243,0.146805,0.106455,-0.25326,-0.04035,256.4456,1273.492,0.509924,-0.320934,0.03086,-0.26989,1.99877,-0.40485,109.2001,66.4575,0.02739,-0.23027,1.99867,0.6266519824,-0.22491,-0.027888,0.02491,0.1804,29.965,44.5312,0.00546,1.575
ClCC1=CC(I)=CC=C1,-741.498108,5.5843,2319.043475,1398.54775,0.118496,2.80755,0.145785,0.108585,-0.25437,-0.0372,252.4819,1324.93975,0.484959,-0.324373,0.03078,-0.27037,1.99875,-0.403876,97.9478,64.9761,0.02768,-0.2249,1.99865,0.6271239773,-0.26307,-0.00948125,0.02642,0.149108,29.3324,45.0677,0.00527,1.578
IC1=CC=CC=C1N=C=O,-410.101706,7.8119,1947.6634,1433.843,0.102749,3.3426,0.142705,0.105165,-0.24787,-0.03754,245.0192,1229.008,0.309279,-0.332359,0.03048,-0.25791,1.99873,-0.439824,83.3128,70.8947,0.0271,-0.24295,1.99862,0.6483637508,-0.197774,-0.073391,0.02332,0.18851,26.7799,45.7904,0.00552,0.355
BrC1=C(I)C=C(C=O)C=C1,-2926.5924089957,4.3161979177,2858.9269218297,1548.4070037221,0.0991067842,2.5236696617,0.1703962195,0.0921022282,-0.2624984477,-0.0782939913,310.9165,1215.6806650813,0.2037360212,-0.4261008755,0.0294088859,-0.2532102771,1.9984753597,-0.4255814347,83.3661303547,59.3382631568,0.0298420876,-0.2609827098,1.99847,0.6577029032,-0.1643036651,0.206488901,0.005513921,0.2224122902,29.1424417295,43.5683950179,0.0055592807,1.87
OC1=C(C=O)C=C(OC(F)(F)F)C=C1I,-843.1162738742,4.5934822691,4128.7233109539,1595.5797205042,0.1270015081,3.2761904403,0.1675349838,0.0827250627,-0.2502600465,-0.0848099211,332.0175,1852.902396167,0.2247104633,-0.4954857693,0.0278750627,-0.2654552234,1.9986399998,-0.5030986159,84.1968994292,77.164653075,0.0274699961,-0.2971248625,1.9986399999,0.6473024157,-0.1650212817,0.3985581682,0.0048100065,0.2130158011,26.1501930304,46.3405056635,0.0057999962,1.283
IC1=CC=C(C=C1)N1CCCCC1,-493.1352319832,18.3740596344,4035.1561452924,1792.5657146596,0.2426646148,4.3546379467,0.115203564,0.0881507095,-0.2033542735,-0.0270528545,287.1428,1862.1281275518,0.2687688882,-0.2968768346,0.0320999689,-0.2531882171,1.9987650316,-0.4146483768,66.7284272932,81.1574849285,0.0264934209,-0.2638712164,1.9986099947,0.6226873335,-0.2928252338,-0.3325746331,0.0204656103,0.1158286487,28.4801744873,46.5267158091,0.0052398278,0.958
CC(Cl)C(=O)NC1=CC=CC=C1I,-949.3001887991,6.5575446535,3746.0861389585,1821.2042925522,0.178296363,2.8542574234,0.1418051025,0.1011942488,-0.2429993513,-0.0406108538,309.5337,1768.9574049223,0.3036012259,-0.3580691634,0.03046764,-0.2652610157,1.9987673594,-0.4757444012,65.7644568534,76.4759558819,0.0262431265,-0.2496646552,1.9986382396,0.6548723427,-0.2281694618,-0.1873457442,0.0187790592,0.1818582442,24.2464264076,47.1147259277,0.0049865975,0.395
FC(F)(F)C1=CC(CBr)=CC=C1I,-3189.422312,6.6629,4686.93905,1677.71,0.126428,4.2217,0.15628,0.10254,-0.25882,-0.05374,364.9312,1571.7495,0.477174,-0.32694,0.03,-0.26382,1.99872,-0.415674,116.1422,65.157,0.02762,-0.20937,1.99862,0.6787287602,-0.198041,0.034039,0.02521,0.2088455,28.6328,44.2409,0.00576,1.238
CCOC(=O)C1=C(O)C=CC(I)=C1,-584.8508916632,4.0844474552,3604.7686473806,1709.2736067973,0.179585983,2.5446815818,0.1479391037,0.0890613306,-0.2370004343,-0.058877773,292.0728,1677.9537811036,0.1752211132,-0.4023769582,0.027869286,-0.1771239884,1.9986199351,-0.4338692536,79.2484108766,79.220187463,0.0272796755,-0.2670042193,1.9986299351,0.6254779117,-0.2362742414,0.3386179855,0.003949676,0.1520611631,29.2948082318,45.5463592642,0.00537,1.672
OC(=O)CCC1=CC=CC=C1I,-509.6866426539,6.013710897,2799.1886032719,1557.1120852015,0.1746399419,2.1774967924,0.1412244908,0.1090504935,-0.2502749842,-0.0321739973,276.0734,1526.0228331812,0.448826563,-0.3373376489,0.0291827434,-0.2414599653,1.998691749,-0.4320070273,79.0663086227,62.8778993339,0.0260033179,-0.209912096,1.9985804318,0.6779388799,-0.2685655199,-0.0620925433,0.024035165,0.1350418922,25.3358959256,46.5297831923,0.0048880626,0.666
OC(=O)C1=CC(I)=CC(F)=C1F,-629.5095979004,7.8070724553,2723.0012469803,1065.088116539,0.0998232892,1.8493528458,0.1619045827,0.0956036958,-0.2575082785,-0.0663008869,284.0008,1319.3264437868,0.3844859853,-0.4283690774,0.027445262,-0.2184320144,1.9986339722,-0.4282474166,105.5143050343,71.7143855286,0.0277798527,-0.2449046842,1.9986600012,0.626804692,-0.1921792476,0.4836861342,0.0034801028,0.195504243,30.5354779716,44.235573489,0.0055253891,2.159
COS(=O)(=O)C1=CC=CC=C1I,-905.5068688718,8.3789704111,2480.7094964163,1545.9898265906,0.1454004988,5.9979750453,0.1578023751,0.1055203024,-0.2633226774,-0.0522820727,298.095,1633.2377719657,0.430209452,-0.3070950013,0.0321624893,-0.2857771222,1.99863,-0.3806312143,120.0665468101,65.9309798713,0.030258436,-0.2245869488,1.9985403205,0.6882766528,-0.1471820648,0.1025816055,0.0244154125,0.2230882904,28.4133542202,43.576661188,0.0053950883,1.243
CC(=O)C1=CC=C(I)C(F)=C1F,-593.581911,4.1635,2795.6133,1686.805,0.123087,1.0324,0.16727,0.09673,-0.264,-0.07054,282.0282,1070.472,0.437464,-0.555722,0.02645,-0.35082,1.99861,-0.524089,103.3381,69.7386,0.02753,-0.29779,1.99862,0.6435651353,-0.1675,0.18533,0.006,0.233938,26.1446,45.6399,0.00606,1.678
NC1=CC(F)=C(C=C1I)C#N,-489.401082,9.8945,2367.8418,1542.953,0.107957,7.9477,0.13787,0.09496,-0.23283,-0.04291,262.0249,1391.684,-0.023799,-0.350665,0.0312,-0.29451,1.99878,-0.484551,62.4714,88.9155,0.02604,-0.30093,1.99862,0.6526903713,-0.182176,-0.230811,0.01815,0.194469,25.5504,47.251,0.00546,0.787
OC(=O)CC1=CC=C(I)C=C1,-470.4287955413,7.0938346676,2936.7860133565,1410.4456407751,0.1445133125,2.7437561111,0.1406877477,0.1076888483,-0.2483765961,-0.0329988994,262.0466,1214.9543948618,0.4845500793,-0.3110706505,0.0307284639,-0.2626678491,1.99875,-0.3994908968,94.5892299156,66.436413713,0.0270542595,-0.2315298741,1.9986477848,0.6256238511,-0.2760481548,-0.065312382,0.025638887,0.1396295416,28.9424173632,45.4278001976,0.0052516586,1.297
COC(=O)COC1=CC(I)=CC=C1,-584.8121843425,11.7717058844,3870.6154169083,1691.0930583501,0.1791623402,3.9353344983,0.1376837276,0.1035283856,-0.2412121132,-0.0341553419,292.0728,1619.4757725971,0.6146604864,-0.3274282821,0.0318984491,-0.2798423934,1.9988057465,-0.4126568774,98.4665684335,65.147222458,0.0275700096,-0.2107825865,1.998660724,0.6279116847,-0.2684082034,-0.2457660117,0.019503967,0.1408884028,29.4869012256,45.15149464,0.0052200899,1.732
CC1=CC(I)=C(N)C(I)=C1,-348.121208,3.0523,1845.8063,1366.52,0.135363,1.6027,0.13723,0.08369,-0.22092,-0.05354,358.948,1632.232,0.336,-0.373882,0.02889,-0.24148,1.99875,-0.456431,58.3246,79.8985,0.02576,-0.25387,1.99863,0.6541063562,-0.268083,-0.069563,0.01164,0.157627,26.3347,46.863,0.0052,0.814
