can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_VBur,I1_APT_charge,I1_ES_root_Mulliken_charge,I1_ES_root_NPA_Rydberg,I1_Mulliken_charge,I1_NMR_anisotropy,I1_NMR_shift,I1_NPA_Rydberg,rate
FC[C@H]1N=C(O[C@@H]1C1=CC=C(I)C=C1)C1=CC=CC=C1,-857.8125249429,6.7242858841,8098.5826976637,2456.5824540493,0.2729593274,1.8075713229,0.1469887616,0.1010166738,-0.2480054354,-0.0459720878,381.1877,2471.5906531181,0.477363862,-0.3094404437,0.0307256802,-0.263838955,1.99875,-0.3986748264,93.081091157,66.629589535,0.0270467186,-0.2330609953,1.99865,0.6266997376,-0.2774424484,-0.0686444335,0.0256819953,0.140950313,29.4238975847,45.4083229964,0.0052567757,2.7260000000000004
CC1=CC(I)=C(C=O)C=C1,-395.2390494292,1.5433541794,2047.0031770517,1475.6480936508,0.1372810057,4.8560785973,0.1646756381,0.093155378,-0.2578310161,-0.0715202602,246.0472,1413.8775364501,0.6750527538,-0.4614157062,0.0255349238,-0.2218511213,1.9985788945,-0.4302048417,106.3825512983,57.3630663331,0.0265687421,-0.1767340032,1.9986194473,0.6586329902,-0.2388026767,0.2070201511,0.0050045235,0.1747241199,25.8497104169,46.2357165278,0.0050037675,2.7250000000000005
IC1=CC=C(C=C1)C(=O)NC1CC1,-527.850120415,7.9386012513,4425.4143189718,1626.1770791999,0.1928681544,4.5668552004,0.1488624897,0.1042720783,-0.253134568,-0.0445904115,287.0996,1701.4986602027,0.5456701786,-0.4390243987,0.0262072604,-0.2951181532,1.998633708,-0.39535306,104.4171964857,60.7647640941,0.0273259648,-0.2217840555,1.99866,0.6253750515,-0.2800611643,0.1061184409,0.0053839704,0.1569885818,29.0539231287,44.9702405113,0.0053099278,2.7250000000000005
C[Si](C)(C)C#CC1=CC=C(I)C=C1,-727.218761,11.5184,6317.4095,2201.221,0.218529,1.892,0.14362,0.09604,-0.23966,-0.04758,300.2137,2425.074,0.519093,-0.298481,0.0312,-0.24861,1.99877,-0.395145,100.916,63.7774,0.02725,-0.2273,1.99866,0.6249213342,-0.300061,-0.144201,0.02359,0.15641,29.0215,44.9958,0.00533,2.7230000000000008
OC(=O)C1=CC=C(Cl)C(I)=C1,-890.6594779575,4.1239262503,2830.2492909539,1529.8540756916,0.1058812711,2.1672175657,0.1632570769,0.0990811415,-0.2623382184,-0.0641759354,282.4649,1394.9643278895,0.227329185,-0.3746187932,0.0295082232,-0.2702617621,1.9985169877,-0.4073069037,84.7264095849,63.6087745247,0.0294217497,-0.263113481,1.9984946986,0.6554532011,-0.153948064,0.3348635961,0.0129278791,0.2188849853,28.4770824796,44.4001609165,0.005485305,2.7230000000000008
OC(=O)C1=CC(I)=C(I)C=C1,-441.9754759774,4.3947923092,2977.0038391808,1640.1834729828,0.1053324408,2.0376182229,0.1630240863,0.0978431073,-0.2608671935,-0.065180979,373.9164,1563.3867709478,0.2045832208,-0.3198625439,0.0303062091,-0.2429480874,1.9984651024,-0.3677834363,79.3836623908,57.0183399451,0.0304811301,-0.2560267277,1.9984451024,0.6602603134,-0.1679182587,0.1651776737,0.0139350346,0.2094421127,30.9026955984,42.5649094835,0.0055500109,2.7210000000000005
COC(=O)C1=CC(=CC=C1I)C#N,-562.5723163838,10.7848224519,3185.5867930488,1322.7921905931,0.1441421126,4.328746816,0.1686435299,0.0961254005,-0.2647689304,-0.0725181294,287.0564,1541.1018074922,0.5808793893,-0.4775454182,0.0240514759,-0.3019626383,1.99858,-0.3978309793,129.5843580095,55.9780547967,0.0271159787,-0.1896736646,1.99864,0.6657625363,-0.1900344485,0.5868403009,0.0034451025,0.231022784,28.4481555332,43.1652818567,0.0054439262,2.7210000000000005
BrC1=CC=CC(=C1)C1=CC=C(I)C=C1,-3044.158854,9.2884,6708.88865,1588.47,0.174069,2.13545,0.14258,0.0981,-0.24068,-0.04448,359.0037,1875.543,0.500992,-0.306362,0.03094,-0.25396,1.99876,-0.398986,96.9092,64.8987,0.02713,-0.23032,1.99865,0.6268879799,-0.299466,-0.119329,0.02392,0.146556,28.9652,45.3082,0.00529,2.7200000000000006
FC(F)(F)C1=C(I)C=CC(=C1)C#N,-671.713209,11.1865,2904.7825,1317.535,0.105355,3.8838,0.169985,0.098485,-0.26847,-0.0715,297.0181,1606.75,0.541547,-0.500009,0.02537,-0.33245,1.99857,-0.408003,132.9562,57.8706,0.02824,-0.20021,1.99863,0.68156073,-0.182375,0.603054,0.0048,0.242646,28.4374,43.3068,0.00585,2.7180000000000004
CS(=O)(=O)NC1=CC(=C(C=C1I)C#N)C(F)(F)F,-1314.6204994412,5.2435105837,5828.268181603,1961.3500765114,0.1666236811,7.0455007951,0.1673383108,0.0947622336,-0.2621005444,-0.0725760772,390.1183,2050.2750831532,0.1732304436,-0.3655009829,0.0309399472,-0.284351515,1.998718796,-0.4706276196,88.5523875889,73.1267549916,0.0279553907,-0.2584767678,1.9986098035,0.658013442,-0.1654534851,-0.0266151386,0.0202388653,0.2580355068,26.2203263363,45.8300998949,0.0053928079,2.7180000000000004
CC1=C(I)C=C(C=C1F)C(O)=O,-569.6099328704,6.8297385293,2824.1079308453,1482.9173003733,0.1365535021,1.8956730734,0.1593769255,0.0993825884,-0.2587595139,-0.0599943371,280.0371,1779.2419918087,0.4195350004,-0.4706986124,0.0265315555,-0.2109448087,1.9986200016,-0.4611279071,91.8509502224,59.687536732,0.0267911925,-0.2129030171,1.99862,0.6611904849,-0.2207902389,0.4388836095,0.0035757143,0.1802224877,26.3863419206,45.4503309662,0.0052249276,2.7170000000000005
IC1=CC=C(C=C1)C1=CC=C(I)C=C1,-484.347565,0.0,3881.6741,2013.00525,0.173717,0.0,0.14032,0.09587,-0.23619,-0.04445,406.0042,2154.6235,0.498836,-0.345428,0.0295,-0.22722,1.9987,-0.39938,96.3522,65.1534,0.02711,-0.23071,1.99864,0.6233480176,-0.304153,0.02332475,0.01695,0.145559,28.8988,45.3561,0.00529,2.716
