,amine_MaxAbsEStateIndex,amine_MinAbsEStateIndex,amine_MinEStateIndex,amine_qed,amine_MolWt,amine_MaxPartialCharge,amine_MinPartialCharge,amine_FpDensityMorgan1,amine_FpDensityMorgan2,amine_FpDensityMorgan3,amine_BCUT2D_MWHI,amine_BCUT2D_MWLOW,amine_BCUT2D_CHGHI,amine_BCUT2D_CHGLO,amine_BCUT2D_LOGPHI,amine_BCUT2D_LOGPLOW,amine_BCUT2D_MRHI,amine_BCUT2D_MRLOW,amine_AvgIpc,amine_BalabanJ,amine_BertzCT,amine_HallKierAlpha,amine_Ipc,amine_Kappa1,amine_Kappa2,amine_Kappa3,amine_PEOE_VSA1,amine_PEOE_VSA10,amine_PEOE_VSA11,amine_PEOE_VSA12,amine_PEOE_VSA13,amine_PEOE_VSA14,amine_PEOE_VSA2,amine_PEOE_VSA3,amine_PEOE_VSA4,amine_PEOE_VSA5,amine_PEOE_VSA6,amine_PEOE_VSA7,amine_PEOE_VSA8,amine_PEOE_VSA9,amine_SMR_VSA1,amine_SMR_VSA10,amine_SMR_VSA3,amine_SMR_VSA4,amine_SMR_VSA5,amine_SMR_VSA6,amine_SMR_VSA7,amine_SMR_VSA9,amine_SlogP_VSA1,amine_SlogP_VSA10,amine_SlogP_VSA12,amine_SlogP_VSA2,amine_SlogP_VSA3,amine_SlogP_VSA4,amine_SlogP_VSA5,amine_SlogP_VSA6,amine_SlogP_VSA7,amine_SlogP_VSA8,amine_TPSA,amine_EState_VSA1,amine_EState_VSA10,amine_EState_VSA2,amine_EState_VSA3,amine_EState_VSA4,amine_EState_VSA5,amine_EState_VSA6,amine_EState_VSA7,amine_EState_VSA8,amine_EState_VSA9,amine_VSA_EState1,amine_VSA_EState10,amine_VSA_EState2,amine_VSA_EState3,amine_VSA_EState4,amine_VSA_EState5,amine_VSA_EState6,amine_VSA_EState7,amine_VSA_EState8,amine_VSA_EState9,amine_FractionCSP3,amine_NHOHCount,amine_NOCount,amine_NumAliphaticCarbocycles,amine_NumAliphaticHeterocycles,amine_NumAliphaticRings,amine_NumAromaticCarbocycles,amine_NumAromaticHeterocycles,amine_NumAromaticRings,amine_NumHeteroatoms,amine_NumRotatableBonds,amine_NumSaturatedCarbocycles,amine_NumSaturatedHeterocycles,amine_NumSaturatedRings,amine_RingCount,amine_MolLogP,amine_fr_ArN,amine_fr_Ar_N,amine_fr_C_O,amine_fr_NH0,amine_fr_N_O,amine_fr_Ndealkylation2,amine_fr_aniline,amine_fr_aryl_methyl,amine_fr_bicyclic,amine_fr_ester,amine_fr_ether,amine_fr_furan,amine_fr_halogen,amine_fr_imidazole,amine_fr_ketone,amine_fr_methoxy,amine_fr_morpholine,amine_fr_nitro,amine_fr_para_hydroxylation,amine_fr_piperdine,amine_fr_piperzine,amine_fr_pyridine,amine_fr_sulfide,amine_fr_sulfonamd,amine_fr_term_acetylene,amine_fr_thiazole,acid_MaxAbsEStateIndex,acid_MinAbsEStateIndex,acid_MinEStateIndex,acid_qed,acid_MolWt,acid_NumValenceElectrons,acid_MaxPartialCharge,acid_MinPartialCharge,acid_MaxAbsPartialCharge,acid_FpDensityMorgan1,acid_FpDensityMorgan2,acid_FpDensityMorgan3,acid_BCUT2D_MWHI,acid_BCUT2D_MWLOW,acid_BCUT2D_CHGHI,acid_BCUT2D_CHGLO,acid_BCUT2D_LOGPHI,acid_BCUT2D_LOGPLOW,acid_BCUT2D_MRLOW,acid_AvgIpc,acid_BalabanJ,acid_BertzCT,acid_Chi2v,acid_Chi3v,acid_HallKierAlpha,acid_Ipc,acid_Kappa2,acid_Kappa3,acid_PEOE_VSA1,acid_PEOE_VSA10,acid_PEOE_VSA11,acid_PEOE_VSA12,acid_PEOE_VSA13,acid_PEOE_VSA14,acid_PEOE_VSA2,acid_PEOE_VSA3,acid_PEOE_VSA4,acid_PEOE_VSA5,acid_PEOE_VSA6,acid_PEOE_VSA7,acid_PEOE_VSA8,acid_PEOE_VSA9,acid_SMR_VSA1,acid_SMR_VSA10,acid_SMR_VSA2,acid_SMR_VSA3,acid_SMR_VSA4,acid_SMR_VSA5,acid_SMR_VSA6,acid_SMR_VSA7,acid_SMR_VSA9,acid_SlogP_VSA1,acid_SlogP_VSA10,acid_SlogP_VSA12,acid_SlogP_VSA2,acid_SlogP_VSA3,acid_SlogP_VSA4,acid_SlogP_VSA5,acid_SlogP_VSA6,acid_SlogP_VSA7,acid_SlogP_VSA8,acid_TPSA,acid_EState_VSA1,acid_EState_VSA10,acid_EState_VSA2,acid_EState_VSA3,acid_EState_VSA4,acid_EState_VSA5,acid_EState_VSA6,acid_EState_VSA7,acid_EState_VSA8,acid_EState_VSA9,acid_VSA_EState1,acid_VSA_EState10,acid_VSA_EState2,acid_VSA_EState3,acid_VSA_EState4,acid_VSA_EState5,acid_VSA_EState6,acid_VSA_EState7,acid_VSA_EState8,acid_VSA_EState9,acid_FractionCSP3,acid_NHOHCount,acid_NumAliphaticCarbocycles,acid_NumAliphaticHeterocycles,acid_NumAliphaticRings,acid_NumAromaticCarbocycles,acid_NumAromaticHeterocycles,acid_NumAromaticRings,acid_NumHAcceptors,acid_NumHeteroatoms,acid_NumRotatableBonds,acid_NumSaturatedCarbocycles,acid_NumSaturatedHeterocycles,acid_NumSaturatedRings,acid_RingCount,acid_MolLogP,acid_fr_Al_COO,acid_fr_Ar_NH,acid_fr_C_O,acid_fr_NH0,acid_fr_alkyl_carbamate,acid_fr_allylic_oxid,acid_fr_amide,acid_fr_aryl_methyl,acid_fr_bicyclic,acid_fr_furan,acid_fr_halogen,acid_fr_ketone,acid_fr_ketone_Topliss,acid_fr_nitro,acid_fr_nitro_arom,acid_fr_para_hydroxylation,acid_fr_piperdine,acid_fr_pyridine,acid_fr_thiophene,acid_fr_unbrch_alkane
Cc1ccc(N)nc1.O=C(O)c1cc2ccccc2s1,5.315555555555555,0.5792592592592596,0.5792592592592596,0.5375123323676085,108.14400000000002,0.12278807020408118,-0.3837025107366164,1.5,2.25,2.625,14.809159278761948,10.312331806022053,1.8111953654515445,-1.889884038808517,1.9653529362459559,-1.8697606154190836,5.279013839153308,1.2775042709387376,1.769973094021975,3.0324555320336755,145.38833891467198,-1.0499999999999998,70.79892376087899,5.09388489208633,1.8200415093161888,0.9641693455260449,5.733667477162185,5.817862777835028,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,6.06636706846161,18.55355575984923,6.196843571613076,0.0,0.0,5.817862777835028,4.983978520947208,0.0,6.923737199690624,5.733667477162185,23.893029200233293,0.0,5.733667477162185,5.817862777835028,0.0,4.983978520947208,0.0,6.923737199690624,5.563451491696996,18.3295777085363,0.0,0.0,38.91,0.0,0.0,0.0,5.817862777835028,5.563451491696996,0.0,12.263210640074686,12.990104268152233,4.983978520947208,5.733667477162185,0.0,0.0,3.8564814814814814,0.0,6.453703703703703,0.5792592592592596,3.7199074074074074,1.7453703703703702,1.978611111111111,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.9722199999999999,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.58097978080121,0.3992592592592594,-0.8507407407407401,0.7283170522070755,178.212,60.0,0.3454012314483822,-0.4770493360720653,0.4770493360720653,1.3333333333333333,2.0833333333333335,2.75,32.133531885195715,10.24245536802194,2.0591878249533258,-1.8160948689200753,2.242284720730745,-1.8888218299759212,0.07020241205224219,2.4647017969887055,2.6972540609797386,397.77608533703346,3.537406015085506,2.740390246144972,-1.3499999999999999,907.0102612918437,2.604540125711298,1.0799985599155153,5.106527394840706,4.877147193701299,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,11.336785877934735,18.19910120538483,17.518958351388015,4.6999199164691,0.0,9.901064578912528,27.39223529682048,0.0,0.0,0.0,0.0,0.0,35.20898253600935,0.0,0.0,0.0,11.336785877934735,11.075832682792555,0.0,0.0,9.671684377773122,30.33183534230805,0.0,10.086144130933896,37.3,5.9693052879518484,4.794537184071822,0.0,4.877147193701299,10.086144130933896,11.336785877934735,6.06636706846161,24.26546827384644,0.0,5.106527394840706,1.0230555555555556,1.3058333333333332,10.98023904006047,9.696181972789116,0.0,-0.8507407407407401,9.345430839002267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.599500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1ccc(N)nc1.O=C(O)Cc1ccc2c(c1)OCO2,5.315555555555555,0.5792592592592596,0.5792592592592596,0.5375123323676085,108.14400000000002,0.12278807020408118,-0.3837025107366164,1.5,2.25,2.625,14.809159278761948,10.312331806022053,1.8111953654515445,-1.889884038808517,1.9653529362459559,-1.8697606154190836,5.279013839153308,1.2775042709387376,1.769973094021975,3.0324555320336755,145.38833891467198,-1.0499999999999998,70.79892376087899,5.09388489208633,1.8200415093161888,0.9641693455260449,5.733667477162185,5.817862777835028,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,6.06636706846161,18.55355575984923,6.196843571613076,0.0,0.0,5.817862777835028,4.983978520947208,0.0,6.923737199690624,5.733667477162185,23.893029200233293,0.0,5.733667477162185,5.817862777835028,0.0,4.983978520947208,0.0,6.923737199690624,5.563451491696996,18.3295777085363,0.0,0.0,38.91,0.0,0.0,0.0,5.817862777835028,5.563451491696996,0.0,12.263210640074686,12.990104268152233,4.983978520947208,5.733667477162185,0.0,0.0,3.8564814814814814,0.0,6.453703703703703,0.5792592592592596,3.7199074074074074,1.7453703703703702,1.978611111111111,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.9722199999999999,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.396823034769463,0.010555555555555207,-0.8482728647014361,0.7383677088580421,180.15899999999996,68.0,0.3073171597234205,-0.4809861602257261,0.4809861602257261,1.3846153846153846,2.1538461538461537,2.923076923076923,16.696714828655317,10.131089209380058,2.1324336614686508,-1.983800803870292,2.3194739840268817,-1.9896995508186837,-0.13572601845967644,2.491686434652128,2.253785777060465,345.46798022455295,2.7581289012960912,1.792330342914654,-1.71,1415.2778948824089,2.9706864560966406,1.5601742758802206,14.580253302440804,0.0,11.49902366656781,6.792942306099827,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,6.06636706846161,17.696185628620217,0.0,6.4208216229260096,19.374790486512627,5.9693052879518484,0.0,0.0,0.0,6.4208216229260096,6.792942306099827,23.762552697081826,11.49902366656781,9.473725907600098,0.0,0.0,17.868774988892383,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,55.760000000000005,5.9693052879518484,4.794537184071822,13.213763929025838,11.49902366656781,5.563451491696996,0.0,18.19910120538483,0.0,0.0,14.580253302440804,10.194271541950112,0.0,10.396823034769463,8.543367819349962,0.7192129629629632,0.4506982237339383,5.1375925925925925,0.010555555555555207,0.2141449357520786,0.0,0.2222222222222222,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0424,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(N)nc1.O=C(O)c1ccc2c(c1)OCCO2,5.315555555555555,0.5792592592592596,0.5792592592592596,0.5375123323676085,108.14400000000002,0.12278807020408118,-0.3837025107366164,1.5,2.25,2.625,14.809159278761948,10.312331806022053,1.8111953654515445,-1.889884038808517,1.9653529362459559,-1.8697606154190836,5.279013839153308,1.2775042709387376,1.769973094021975,3.0324555320336755,145.38833891467198,-1.0499999999999998,70.79892376087899,5.09388489208633,1.8200415093161888,0.9641693455260449,5.733667477162185,5.817862777835028,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,6.06636706846161,18.55355575984923,6.196843571613076,0.0,0.0,5.817862777835028,4.983978520947208,0.0,6.923737199690624,5.733667477162185,23.893029200233293,0.0,5.733667477162185,5.817862777835028,0.0,4.983978520947208,0.0,6.923737199690624,5.563451491696996,18.3295777085363,0.0,0.0,38.91,0.0,0.0,0.0,5.817862777835028,5.563451491696996,0.0,12.263210640074686,12.990104268152233,4.983978520947208,5.733667477162185,0.0,0.0,3.8564814814814814,0.0,6.453703703703703,0.5792592592592596,3.7199074074074074,1.7453703703703702,1.978611111111111,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.9722199999999999,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.590351710128497,0.2122685185185189,-0.9611356764928194,0.7039982642311753,180.15899999999993,68.0,0.33532265743333206,-0.4861468116316779,0.4861468116316779,1.2307692307692308,1.9230769230769231,2.6153846153846154,16.56270146982968,10.171694143036536,2.1319189510338368,-2.175525234748411,2.2999542486276834,-2.1526450701607267,0.06954415030204113,2.168245771779508,2.4034653936308157,345.46798022455295,2.663590231581639,1.789126310136968,-1.71,1255.4143018603352,2.9706864560966406,1.4233257253130305,14.580253302440804,13.213763929025836,11.49902366656781,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,0.0,5.563451491696996,19.374790486512627,5.9693052879518484,0.0,0.0,0.0,0.0,13.213763929025836,23.762552697081826,11.49902366656781,9.473725907600098,0.0,0.0,24.289596611818393,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,55.760000000000005,5.9693052879518484,4.794537184071822,5.563451491696996,24.712787595593646,0.0,12.13273413692322,6.06636706846161,0.0,0.0,14.580253302440804,10.466162131519274,0.0,10.590351710128497,8.690021494708994,0.2122685185185189,0.15219765684051434,4.574027777777777,0.0,0.9816373771730914,0.0,0.2222222222222222,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,1.1559999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(F)cc1F.O=C(O)c1ccco1,12.530787037037037,0.1032870370370369,-0.5810185185185184,0.6317599624774827,143.13599999999997,0.1300975855621189,-0.3264078459400155,1.3,2.0,2.5,19.14544845737889,10.188320664790133,1.9906194309817293,-1.9632459359704595,2.0708946132951973,-1.9896224809346466,5.173153006780157,0.5723933426836707,1.8787445285930133,3.0699827149988397,235.04775799182192,-0.9600000000000002,182.2382192735223,7.150619469026548,2.7488332358362486,1.3029037101971572,5.733667477162185,11.634441682091788,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,6.06636706846161,6.06636706846161,18.17457496607118,0.0,8.78083009534964,0.0,0.0,5.733667477162185,6.544756405912575,0.0,35.39699437917361,0.0,5.733667477162185,8.78083009534964,0.0,0.0,6.544756405912575,11.634441682091788,5.563451491696996,18.19910120538483,0.0,0.0,26.02,11.634441682091788,8.78083009534964,6.544756405912575,5.563451491696996,6.06636706846161,12.13273413692322,0.0,0.0,0.0,5.733667477162185,24.73380857898715,0.0,0.0,0.0,5.472904383975813,-1.15537037037037,3.34537037037037,0.0,0.1032870370370369,0.0,0.14285714285714285,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.968287037037037,0.023148148148147696,-1.0324074074074077,0.5885978352786929,112.08399999999997,42.0,0.3712726117836819,-0.47537335989280455,0.47537335989280455,1.75,2.5,2.75,16.405362579040215,10.464742774934452,2.012394324384522,-1.7861224638768176,1.9685734723879575,-1.9048316884352225,0.06622208409753613,2.1159680315697544,2.9283752374267684,175.56366915733074,1.2824539846018677,0.7319610093220201,-1.25,93.1025933890692,1.6944897959183673,0.7026627218934911,9.523678331894054,0.0,0.0,5.7602474188744415,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,0.0,6.263162995639057,14.318215515965875,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,24.156144551436718,0.0,0.0,0.0,0.0,11.075832682792555,0.0,0.0,10.554784602946263,22.813048069615622,0.0,0.0,50.44,5.9693052879518484,4.794537184071822,5.7602474188744415,0.0,0.0,18.395897132562276,0.0,0.0,4.417150937053347,5.106527394840706,4.49537037037037,0.0,9.968287037037037,8.179953703703703,0.0,-1.0555555555555554,2.922407407407407,1.3228703703703704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.9778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(F)cc1F.O=C(O)C(c1ccccc1)c1ccccc1,12.530787037037037,0.1032870370370369,-0.5810185185185184,0.6317599624774827,143.13599999999997,0.1300975855621189,-0.3264078459400155,1.3,2.0,2.5,19.14544845737889,10.188320664790133,1.9906194309817293,-1.9632459359704595,2.0708946132951973,-1.9896224809346466,5.173153006780157,0.5723933426836707,1.8787445285930133,3.0699827149988397,235.04775799182192,-0.9600000000000002,182.2382192735223,7.150619469026548,2.7488332358362486,1.3029037101971572,5.733667477162185,11.634441682091788,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,6.06636706846161,6.06636706846161,18.17457496607118,0.0,8.78083009534964,0.0,0.0,5.733667477162185,6.544756405912575,0.0,35.39699437917361,0.0,5.733667477162185,8.78083009534964,0.0,0.0,6.544756405912575,11.634441682091788,5.563451491696996,18.19910120538483,0.0,0.0,26.02,11.634441682091788,8.78083009534964,6.544756405912575,5.563451491696996,6.06636706846161,12.13273413692322,0.0,0.0,0.0,5.733667477162185,24.73380857898715,0.0,0.0,0.0,5.472904383975813,-1.15537037037037,3.34537037037037,0.0,0.1032870370370369,0.0,0.14285714285714285,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30037792894936,0.5811111111111118,-0.8218518518518512,0.8489072748937483,212.24800000000002,80.0,0.31498811512614505,-0.4805330361082034,0.4805330361082034,0.8125,1.1875,1.5,16.366540429479635,9.91512706219202,2.2048070921290193,-2.1220346030592676,2.2377433695601203,-2.1222800057507065,-0.13725923445541258,2.314238969331439,2.4372651795739144,423.1087192277258,3.5926175749270053,2.5127622245617016,-2.0899999999999994,5924.451761488484,4.619630554976046,2.111671879964506,5.106527394840706,5.917906046161393,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,60.6636706846161,11.126902983393991,0.0,0.0,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,5.917906046161393,0.0,71.7905736680101,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,17.044809029555385,60.6636706846161,0.0,0.0,37.3,11.887211334113243,9.901064578912528,0.0,0.0,11.126902983393991,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,11.30037792894936,9.280117157974301,1.6133333333333337,-1.402962962962963,18.5424678760393,0.0,0.0,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.903100000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCc1ccc(F)cc1F.Cc1ccc2cc(C(=O)O)ccc2n1,12.530787037037037,0.1032870370370369,-0.5810185185185184,0.6317599624774827,143.13599999999997,0.1300975855621189,-0.3264078459400155,1.3,2.0,2.5,19.14544845737889,10.188320664790133,1.9906194309817293,-1.9632459359704595,2.0708946132951973,-1.9896224809346466,5.173153006780157,0.5723933426836707,1.8787445285930133,3.0699827149988397,235.04775799182192,-0.9600000000000002,182.2382192735223,7.150619469026548,2.7488332358362486,1.3029037101971572,5.733667477162185,11.634441682091788,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,6.06636706846161,6.06636706846161,18.17457496607118,0.0,8.78083009534964,0.0,0.0,5.733667477162185,6.544756405912575,0.0,35.39699437917361,0.0,5.733667477162185,8.78083009534964,0.0,0.0,6.544756405912575,11.634441682091788,5.563451491696996,18.19910120538483,0.0,0.0,26.02,11.634441682091788,8.78083009534964,6.544756405912575,5.563451491696996,6.06636706846161,12.13273413692322,0.0,0.0,0.0,5.733667477162185,24.73380857898715,0.0,0.0,0.0,5.472904383975813,-1.15537037037037,3.34537037037037,0.0,0.1032870370370369,0.0,0.14285714285714285,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.691142605190224,0.294586167800454,-0.9097453703703706,0.7443559645680747,187.198,70.0,0.3352029377319025,-0.47763897922996806,0.47763897922996806,1.2857142857142858,2.0714285714285716,2.7857142857142856,16.36554359165538,10.116151421576044,2.030137775831367,-1.9939710510766275,2.140281401081549,-1.953435285686451,0.06968303920046552,2.163934641843426,2.6724156651223945,505.61373284730047,3.1652655880348544,2.0753800853249187,-1.8999999999999997,1763.6067331023924,3.10383761410049,1.4400251373082418,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.983978520947208,4.794537184071822,0.0,0.0,6.06636706846161,31.18920547353706,11.080152209313257,11.080152209313258,9.901064578912528,16.872230220032904,0.0,4.983978520947208,0.0,6.923737199690624,0.0,41.58921482885351,0.0,0.0,0.0,0.0,16.059811203739763,0.0,6.923737199690624,16.051916670617278,30.33183534230805,0.0,10.902924932081056,50.19,5.9693052879518484,4.794537184071822,0.0,5.563451491696996,16.596852926929518,0.0,18.19910120538483,19.056471336613843,4.983978520947208,5.106527394840706,0.0,0.0,14.9743039808516,9.63541115520282,2.054377834467121,-0.9097453703703706,8.671696900982615,0.0,1.9072888321995465,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.2414199999999997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCc1ccc(F)cc1F.CC(C)(C(=O)O)c1ccccc1,12.530787037037037,0.1032870370370369,-0.5810185185185184,0.6317599624774827,143.13599999999997,0.1300975855621189,-0.3264078459400155,1.3,2.0,2.5,19.14544845737889,10.188320664790133,1.9906194309817293,-1.9632459359704595,2.0708946132951973,-1.9896224809346466,5.173153006780157,0.5723933426836707,1.8787445285930133,3.0699827149988397,235.04775799182192,-0.9600000000000002,182.2382192735223,7.150619469026548,2.7488332358362486,1.3029037101971572,5.733667477162185,11.634441682091788,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,6.06636706846161,6.06636706846161,18.17457496607118,0.0,8.78083009534964,0.0,0.0,5.733667477162185,6.544756405912575,0.0,35.39699437917361,0.0,5.733667477162185,8.78083009534964,0.0,0.0,6.544756405912575,11.634441682091788,5.563451491696996,18.19910120538483,0.0,0.0,26.02,11.634441682091788,8.78083009534964,6.544756405912575,5.563451491696996,6.06636706846161,12.13273413692322,0.0,0.0,0.0,5.733667477162185,24.73380857898715,0.0,0.0,0.0,5.472904383975813,-1.15537037037037,3.34537037037037,0.0,0.1032870370370369,0.0,0.14285714285714285,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.821485260770976,0.7904166666666668,-0.7974999999999997,0.7258928190493528,164.20399999999998,64.0,0.3130463210582282,-0.48059009379291157,0.48059009379291157,1.25,1.75,2.1666666666666665,16.367808719043346,9.849207475781114,2.2809970680049343,-2.184550974394329,2.218579351905982,-2.2769974344740813,-0.14200634091465028,2.0562157830946526,3.0600131896297453,275.14987048988627,3.2961779681929224,2.030140583563061,-1.31,460.5923354132022,2.972469744219686,1.471139489419468,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,30.33183534230805,19.410925891078243,0.0,5.414990469396779,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,19.262464868778025,0.0,35.89528683400505,0.0,0.0,0.0,0.0,11.075832682792555,10.209527653468601,0.0,19.410925891078243,30.33183534230805,0.0,0.0,37.3,11.384295757348628,4.794537184071822,0.0,0.0,5.563451491696996,0.0,13.847474399381248,30.33183534230805,0.0,5.106527394840706,0.0,0.0,10.821485260770976,8.894688208616781,0.040601851851852055,-0.7974999999999997,9.22590986394558,0.0,3.398148148148148,0.0,0.3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
