,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_NMR_anisotropy,C1_NMR_shift,C1_VBur,C2_APT_charge,C2_ES_root_Mulliken_charge,C2_ES_root_NPA_Rydberg,C2_ES_root_NPA_charge,C2_ES_root_NPA_core,C2_Mulliken_charge,C2_NMR_anisotropy,C2_NMR_shift,C2_NPA_Rydberg,C2_NPA_charge,C2_VBur,O1_APT_charge,O1_ES_root_Mulliken_charge,O1_ES_root_NPA_Rydberg,O1_ES_root_NPA_core,O1_Mulliken_charge,O1_NMR_anisotropy,O1_NMR_shift,O1_NPA_Rydberg,O1_NPA_charge,O1_NPA_core,O1_VBur,N1_APT_charge,N1_ES_root_Mulliken_charge,N1_ES_root_NPA_Rydberg,N1_ES_root_NPA_charge,N1_ES_root_NPA_core,N1_NMR_anisotropy,N1_NMR_shift,N1_NPA_charge,N1_VBur
COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,-1201.2502163727927,5.480772944359571,16223.233317198656,2938.6245281033425,0.3736398825824323,5.038226769671036,0.1481558597617127,16151.48805396169,0.0899356327907443,-0.238091492552457,-0.0582202269709684,345.35119999999995,2902.9379638890555,-0.174219995518896,-0.0493682976008815,0.0193801331563365,-0.1534115963571014,1.99886078456958,156.1187005975108,62.73512916799074,0.6473133933402119,1.4405521695126495,0.1677800233307507,0.0487416186858058,0.622264602902239,1.99917,0.2306969314053483,94.38054428336496,34.69940370934564,0.0474326130845597,0.7229311200492256,0.5913747313068498,-0.794118805755349,-0.2740476182167268,0.0108314762792881,1.99974,-0.2549772978389898,658.6912371435261,-65.53660898956106,0.0098447572273147,-0.6146501315379438,1.99973,0.4507028534078671,-1.1630223210743214,-0.0937612246744301,0.0096561535736046,-0.5589520974041511,1.9991,93.05527408205064,127.60712643213778,-0.635445841308915,0.5862847665013127
COC(=O)c1ccc(NC(=O)c2ccc(Br)s2)cc1,-3752.544793200015,8.67380664424733,14393.895845443589,2085.423108201205,0.2270349995720123,3.491000230057109,0.1605893568402413,14488.677037636951,0.0840522428297608,-0.2446415996700021,-0.0765371140104805,340.1909,2072.012551631426,-0.3547289966765681,-0.0227757457452716,0.0209023817465006,-0.3547215321338451,1.9988552456391568,92.65041618222104,51.31053102070084,0.6442675591026532,1.520083958985739,0.1813513584047316,0.0469012147212092,0.6294136093235534,1.9991,0.239903921771068,88.36836453504621,41.373174984650674,0.0468307551273532,0.6987801336171304,0.584541511229284,-0.8029957585252343,-0.2752716432872918,0.0105127462869863,1.9997390491278315,-0.2548944961350486,591.5580607840952,-49.171996907709385,0.0098313731434931,-0.6173241212646652,1.9997390491278315,0.4535412911573612,-1.1577038572038385,-0.0931052947901812,0.0097075062859046,-0.5450494168401492,1.99909,90.09342291192944,131.46971671874505,-0.6250294061077457,0.578419290666458
COC(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cn2)cc1OC,-1325.2078917961128,16.792714272482336,16108.908667597678,2535.198018560275,0.3011218101835504,2.4242226341555835,0.1618686675650899,16198.21860005195,0.0715785530815983,-0.2334472206466882,-0.0902901144834915,354.2849000000001,2350.898608087814,0.209189272842201,-0.1086006348950489,0.0282658753690395,-0.0119245195961331,1.9989000000000008,158.4972983796727,41.59360848840234,0.628200023410663,1.1424511877494594,0.1788544858179366,0.0474292789851372,0.6847634266120094,1.9992000000000003,0.2108672500512616,89.74587891302392,37.950577152764566,0.0471215987769434,0.6957795748028786,0.5795418641236977,-0.7385467270767085,-0.274112784036758,0.0099740827910469,1.999730000000001,-0.2549706253368308,641.0340043360741,-39.122674743823154,0.0099436483398398,-0.622447598691193,1.9997400000000003,0.4466309634233329,-1.0631616322966828,-0.1130552882468621,0.0092543206207046,-0.6343980287564746,1.9990600000000005,104.73460425222656,129.33015201694252,-0.6276315617980459,0.5797371947559778
COC(=O)c1ccc(NC(=O)c2ccc(C)c(F)c2)cc1OC,-1110.9567154799986,10.36222631366929,12768.28995065037,2416.403822034327,0.3264133958117816,3.4396590850092474,0.1480118128616669,12674.939020445798,0.0844602126923239,-0.2324720255539909,-0.063551600169343,317.3161,2305.615387500858,-0.2017305271867912,-0.0854551531814481,0.0193988644339827,-0.2087570603589085,1.9988499470963088,157.3247015279264,59.01632646736681,0.648347724075628,1.3731029847082918,0.1677037278483706,0.0485759890265189,0.6463013224091363,1.9991604916492247,0.2354089087377386,95.64805686767536,34.777427835871784,0.0472556871542683,0.7210770820797976,0.5915388066091793,-0.7802886270674375,-0.2981684342025159,0.010632360604123,1.99973,-0.2590075064992193,647.4366852534262,-59.89423658740017,0.0099020149444134,-0.6193568456611078,1.99973,0.4542328277120027,-1.1013824257135938,-0.1166730707170098,0.0095648129481998,-0.6097428659731324,1.9990902133617343,93.80981369563472,127.4936432320016,-0.6317569569297881,0.5867824643328357
COC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,-897.5429620411983,6.097280654225559,10454.915849558218,2164.9359582467987,0.2987932731109675,5.077689112403803,0.150122509244387,10428.640003620516,0.0900099630224519,-0.240132472266839,-0.060112546221935,269.2994,2251.8627574552715,-0.2740490137264736,-0.0894077385051847,0.019647490755613,-0.2053223613341949,1.9988200000000005,162.21756402532387,61.85219968439031,0.6476357282730096,1.424616485041387,0.1708485161170088,0.048585018488774,0.6383497781347119,1.9991600000000005,0.2338732805064771,95.06646344076226,34.167870102351884,0.047387490755613,0.7209175647107091,0.5904654108122402,-0.7894393555448888,-0.2651219460835716,0.0108874907556129,1.99973,-0.2558588436109827,658.606496123122,-65.07302421104252,0.0098474907556129,-0.6155010353713447,1.99973,0.4511499755171501,-1.1433155404889388,-0.0765249661973189,0.00947,-0.5306406286183164,1.9991000000000003,94.0654077634081,127.94604564488142,-0.635622361334195,0.5862374861893251
COC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1OC,-1011.8557455101932,8.084997086192624,11498.364873199787,2450.4167635248177,0.3336147276928775,3.852606194859772,0.1441675701206135,11411.045733975432,0.0857318890320921,-0.2298994591527057,-0.0584356810885213,299.32559999999995,2583.072223633462,-0.2726947024269215,-0.0876094148429767,0.0195808643734206,-0.2137516914516258,1.99882,162.1078581257729,61.76013199173988,0.6474791270462221,1.390790580642459,0.167250715483681,0.0486110538180907,0.6444229957611912,1.99916,0.2350475275035893,96.66203226501386,33.80904693430588,0.0472341803208051,0.7216141553614024,0.591706316978625,-0.7873503653947563,-0.299508788458663,0.0106063574519337,1.99973,-0.2621269150020191,648.8716799797528,-59.08840101794143,0.0098598159795547,-0.6225085668889151,1.99973,0.4541562712902575,-1.1159252768761467,-0.112116442404011,0.0095785786063898,-0.6018532571272005,1.999090250287891,93.15901270002784,127.79063048153228,-0.632911217515303,0.5873602058049914
COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1,-1244.7858189835742,9.837915423739904,15673.136496454534,2340.2937778861315,0.2733152542301055,3.3106589676065856,0.1587358701312562,15611.106364129282,0.0890322855146947,-0.2477681556459509,-0.0697035846165615,335.2634,2244.8810546946283,-0.2486552919415425,-0.1045964259087009,0.0198092080350326,-0.2128751820442413,1.99887,155.69614122392372,62.83176428265314,0.6503503118883727,1.4071309463802708,0.1722983475967974,0.0485594634201877,0.6449849624857114,1.99916,0.2343139935713118,93.87574257659624,35.39339859488066,0.0474137772314321,0.7200374922611525,0.592668320095054,-0.7825278307830977,-0.2678043960805722,0.0108568363138877,1.99973,-0.2537178436655576,653.8226834086453,-65.00033609038675,0.0098923449973193,-0.6132258309029903,1.99973,0.4527880626580577,-1.1170136645417537,-0.0830219573560745,0.0095661485503737,-0.5428035084497631,1.999095499470715,94.88370667410636,127.6700727759817,-0.6348863235976825,0.5864370952965172
COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,-1359.0985682908056,13.1342067283982,17210.484804200303,2516.177691914232,0.3081321511328957,1.653266175664953,0.1523026615263992,17048.17727432505,0.0838609125066528,-0.236163574033052,-0.0684417490197464,365.28960000000006,2361.796844908202,-0.2475568010439438,-0.1009112847752622,0.0196602704028133,-0.219472300819661,1.99887,155.52744384640698,62.90412329421969,0.6506066514235102,1.373968162844624,0.1677996419138297,0.0484685139999232,0.6474429169028377,1.999160070957724,0.2354406589530163,95.34145138102684,35.107451375319656,0.0472708942532539,0.7206054227686318,0.5933343750568698,-0.7808634745407178,-0.3004611434418115,0.0105745950647077,1.99973,-0.2599162891930645,644.4033510254999,-59.06318813320004,0.009912355093365,-0.6201452927372447,1.99973,0.4549790552206614,-1.0892294972672325,-0.1203073714396544,0.0095988418244597,-0.6150502100471497,1.9990900000000005,93.71033254311068,127.5139935399234,-0.6320232347972603,0.5867249812028658
COC(=O)c1ccc(NC(=O)c2ccc3nc(C)ccc3c2)cc1OC,-1181.2449761518526,19.551807218722303,17140.11925093164,2747.6853787479336,0.3713161911288811,4.206429817378959,0.1541816399470234,17026.36730996159,0.0778309429758124,-0.2320125829228359,-0.076350696971211,350.3732,2789.041342829074,-0.2781878439616834,-0.0797865307878767,0.0185971128150847,-0.2367114428096575,1.9988174745693448,159.56333888090006,61.44742209683921,0.6494012226570055,1.4374150452649113,0.1978522248332766,0.0478498240699551,0.7052170299903139,1.9991500835417229,0.2355309985404433,96.46726933424362,33.49807522310456,0.047320093119316,0.7212533581222833,0.5927671901847636,-0.8151668158784208,-0.268955366147719,0.0100828210083143,1.99973,-0.2594771990846803,655.1053083172515,-64.74371504214972,0.0098944715805128,-0.6191644197210394,1.99973,0.4533593857528861,-1.1430321068792435,-0.1095771751461513,0.0092106884439939,-0.5971958393605284,1.9990801597652967,95.04076178257844,126.77544654881724,-0.6329129726001095,0.5862883318603693
COCCN1CCN(C(=O)Cc2ccc(C)cc2)CC1,-882.3638789301029,7.092941040586764,8045.976210443176,2517.5605586561887,0.4051673309004384,3.206158525836795,0.1156991986559057,8802.033031070872,0.1055363062510615,-0.2212355049069672,-0.0101628924048441,276.3777999999999,2481.757977229543,-0.0558578973322292,0.1100645638047805,0.0169173083471219,-0.5373636289855384,1.999038496980608,20.874870675638373,150.88430728133898,0.5956789601160125,1.1170967837635597,0.1281928653640782,0.0524371190237969,0.726052174250337,1.9991628745701984,0.1335310903372195,103.71739758083788,31.61850132501345,0.0516669887192545,0.7341960006985055,0.643835893198584,-0.8162767705000441,-0.2650216042810879,0.0101368154600819,1.9997280398010115,-0.2940780194003363,583.4390506361829,-56.62878751596335,0.0099933348500994,-0.649397228392345,1.9997280398010115,0.4365010566333921,-0.8137256549817987,-0.3627759495891509,0.0114544881754257,-0.5003133231455156,1.9990424161691405,97.7687705820114,146.3370448513528,-0.5312074339209332,0.7301950436068013
CON(C)C(=O)/C=C/c1ccccc1,-630.930530759987,7.887061238000892,4181.514032166249,1710.873776219943,0.2347639347720226,3.1297493413534494,0.1528954549781242,4154.476134575011,0.0889947459284416,-0.2418902009065658,-0.0639007090496826,191.2292,1921.8851937669008,-0.4653852350529215,-0.1817703924693426,0.0176482206500595,-0.4567845790093252,1.998859987831249,135.29536796905023,80.21120136997517,0.5856501476690479,1.3410219947639688,0.2836805610280612,0.0411811502253102,0.6120191314596849,1.9991100350157025,0.2537281938148319,91.63243475697082,33.46019027465338,0.047599296946592,0.673921653495423,0.5927475129744026,-0.8626389963510561,-0.0979558982783904,0.0095309260345972,1.999749988576524,-0.2838108944228116,570.9505105974098,-14.396004537413177,0.0095610546739323,-0.6442191972128153,1.999739988576524,0.4208676114109662,-0.4719461035702501,-0.1907671715910142,0.0173400290412767,-0.1548533647099751,1.9990200685408552,80.33613109362096,79.73298867705826,-0.1950718591230822,0.6361822017122428
CON(C)C(=O)C(C)(C)c1ccccc1,-671.3603885088933,2.9495815788132083,2897.8110445052816,1713.7808133327549,0.2881460325250989,3.0683653003856386,0.1288318911540551,3039.504750544674,0.1168285411522623,-0.2456604323063175,-0.0120033500017928,207.27180000000004,1542.4282912534509,0.0185040346568818,-0.3792791451952915,0.0184690058876037,-0.1519745830663766,1.998830000173197,15.740385186395088,147.26049841674893,0.8172592744649975,0.9692109508266196,0.2410930972934154,0.0581607494270332,0.7116172539757224,1.9990800184159705,0.2440939318351271,103.06934213464454,21.989332503098748,0.0575808239562627,0.7270270773333826,0.7124131856327635,-0.7691750670223605,-0.2337645587246873,0.0101003330325229,1.99972,-0.2658622784762057,576.4107294788488,-43.44393644459255,0.0099404189099099,-0.6343438510877714,1.99972000017319,0.476192554235587,-0.3693683377637189,-0.1609092409486658,0.0193491634568191,-0.1712037827523728,1.998970018242768,84.06294634253268,84.16194745479629,-0.1993971627257867,0.7051643308944415
CON(C)C(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,-961.8574779329708,3.263615408997499,7633.634327030232,2281.038785730276,0.3377031412034565,2.7549818602689493,0.1392026588387271,8224.95282248377,0.0991667907574158,-0.2383694495961429,-0.0400358680813112,287.3331,2357.99566881371,-0.0094201571857772,-0.0750429136514794,0.0193127508725463,-0.3446328475179547,1.9989300039284648,15.912264868715146,148.48813681980735,0.7141670490605613,1.0068228350756114,0.1836849335954022,0.0543862934429151,0.7110340720838225,1.9991474300139092,0.1887040707949721,99.96600401752724,24.864047806239896,0.0541753960545488,0.7216944709106164,0.6747319590685776,-0.7819444124660999,-0.2541664997818765,0.0101125661805276,1.99972,-0.2717878498209636,594.4828413304238,-41.54498527273617,0.0099699525321934,-0.6347814896405495,1.99972,0.4670549515263025,-0.3852063010926949,-0.163669463970029,0.0192552581816997,-0.1733781071349762,1.9989800169883016,80.06251681192289,81.77675052225413,-0.1999292818363408,0.6751392067092903
CON(C)C(=O)C(C)c1ccc(CC2CCCC2=O)cc1,-940.2327981863544,2.09899317838119,8781.512525142216,2402.889833073129,0.3966662751009588,1.872374522567576,0.1327230838963555,9638.570027492906,0.1084136535501118,-0.2411367374464674,-0.0243094303462437,289.3736,2341.50358346068,0.0005107497322457,-0.0776404632559162,0.018838675655309,-0.3493629622950315,1.9989200180118043,16.089381806841622,148.70968169989,0.7138436276296002,0.9989818822910184,0.187311533638381,0.0541444508322345,0.7217102725371863,1.9991580228378207,0.1872392988575614,101.3248714768666,24.31435212619312,0.0541403793200037,0.7218587766016429,0.6749245262125761,-0.7788563623998426,-0.2744153430012295,0.0099345482966096,1.99972,-0.2751330329135956,592.9991886769478,-40.33285539444277,0.0099265783388177,-0.6377811136114614,1.99972,0.4661792533333505,-0.3814364448158005,-0.1784018378545291,0.0193497022929517,-0.1993147144889953,1.9989800180118045,80.73870557551565,82.44328063904356,-0.1995354734708943,0.6759188775169237
CON(C)C(=O)C1C(C)(C)C1(C)C,-596.4398768487634,2.211263163383834,2641.6778076973287,1694.1983436187263,0.2965424372167178,3.1239506476078382,0.1133324410111156,2595.279982803001,0.1335276124572558,-0.2468600534683714,0.0201951714461401,185.2656,1522.193655136467,-0.3660219712244219,-0.0608965156519755,0.0270762338550547,-0.2996266434833081,1.9988367319348168,44.97809508468488,162.44681784493642,0.7554051991491507,1.1329014216397175,0.1541249043375946,0.0486590708191566,0.3898268784827992,1.9990832791044173,0.2755904824982599,101.7191477335068,27.31506296055616,0.0500130975706703,0.7094344493398773,0.6729924753824433,-0.8085394336140055,-0.1445457652684465,0.0119159190688993,1.999758910644939,-0.2906922942388436,574.807456496875,-30.003199402802995,0.0093618399634499,-0.6565592562042104,1.99973,0.5104105661434862,-0.4172761283746298,-0.1988645812752608,0.0194284159752323,-0.1867000947633275,1.9990322007885903,79.39051282092544,75.85478155285269,-0.1975889105719276,0.6474684735575423
CON(C)C(=O)Cc1ccc(C(F)(F)F)cc1,-929.4594248033331,9.420573961669676,5525.819939994339,1199.7244379996132,0.2378332468449473,5.64412799986855,0.1467485898195372,5857.529809122009,0.114090073420729,-0.2608386632402663,-0.0326585163988081,247.2165,1961.369830815917,-0.075456176540837,0.1211115616562256,0.0182339144651422,-0.4931535665638116,1.9990421285172668,19.28892086569813,152.22403099026977,0.6010498850177042,1.054267264808744,0.1368813428134289,0.0472128101761419,0.6199638529896808,1.999170730244124,0.1455104570440052,96.85238312422992,28.38471858309451,0.0512340000917872,0.7210988883379404,0.6324493585749232,-0.78347167027292,-0.1309874131070867,0.0111920434463358,1.999735659369559,-0.2682336683357395,572.5600291650923,-50.56836855584479,0.0102731128413226,-0.629263417016946,1.999722124455385,0.4390431442396318,-0.4103850559183218,-0.1753365625663095,0.0189865598331635,-0.1706675305214814,1.9990100957815533,77.88148993390482,79.69100703977499,-0.206609783577158,0.6576010915800273
CON(C)C(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1049.8175460765196,3.1151634102318893,10492.754562453363,2867.2627233420344,0.3402577151531397,3.1393106883596507,0.1523977912446464,10511.254729799168,0.0825790520245228,-0.2349768432691693,-0.0698187392201235,311.33660000000003,2494.2975671156823,-0.0318087234579754,0.0303576138507098,0.0162518759609699,-0.5472380085813852,1.999049729206316,37.2099960462557,157.1066902308218,0.6005719209072836,1.1069245438564632,0.1633558445785423,0.0495016619538856,0.7220031384853871,1.9992193622150756,0.1637002149626294,96.97476918088488,27.259351116195663,0.0495019371668819,0.7223277930617036,0.6285366077278696,-0.8131811110457101,-0.2628768379688015,0.0100606218349603,1.9997296970874097,-0.2654105099147698,614.2768336475457,-53.40380594541732,0.0100511888912663,-0.6286584270797702,1.9997296970874097,0.4591777815980926,-0.4537977686552575,-0.1899973831637924,0.0194415760022037,-0.2082228615203445,1.9990097934441284,80.05563763661765,80.92802535468506,-0.2077070783511966,0.6428597471039615
CON(C)C(=O)c1c[nH]c2ncccc12,-701.0669919566224,7.084274950306903,3388.1180857685813,1798.0233621374236,0.2195730182948663,4.064711624696266,0.1359852432997107,3418.482786321325,0.098694906761452,-0.2346801500611628,-0.0372903365382586,205.2158,1695.873571006565,-0.3507580722609197,-0.0906716573563414,0.0201099545716047,-0.1430327410685303,1.9988199968669609,104.59721180019972,84.37320780233574,0.6804582302330102,1.273308876067664,0.2606503983300766,0.044880071287294,0.635191643204369,1.9990800030353877,0.2658417878499094,86.62588007585347,36.17421969107839,0.0463402133282989,0.692750168654473,0.6216174061523345,-0.8225661701357293,-0.2174527463726,0.009690020051454,1.999749999176944,-0.2828405528245697,555.9552234976533,-27.38736570396344,0.0094500314448583,-0.64767781774549,1.99974,0.4554751305361872,-0.454067071451164,-0.1765048369891275,0.0192398553516544,-0.1371517015765944,1.999040003904881,85.57576178731053,81.66781229581954,-0.1924413948560656,0.65001621976287
CON(C)C(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,-867.4875039586634,4.26977427484392,6584.2513136904045,2779.926197183676,0.4349981693507328,3.3080072747102336,0.1383711449019236,6622.266083744335,0.1078601791777948,-0.2462313240797184,-0.0305109657241287,277.4058,2687.740834823609,-0.1383715092801037,-0.1191842075056973,0.0210447913954354,-0.189528676409646,1.9987930776570555,158.2209873713207,61.677289135242994,0.6938820745784604,1.180424424717996,0.2311589542274015,0.0446403252746235,0.5709464697449846,1.9990704095014684,0.2524041945608385,95.79274750215492,31.53274750324772,0.0486604535037703,0.6980928085789326,0.6275732105019712,-0.8298087742367002,-0.1138606767355466,0.0105047294464542,1.99974997999574,-0.2762998526299742,562.855861447175,-43.62301908623447,0.0096801694397384,-0.6353544547575063,1.99973997999574,0.4273934063522422,-0.4034394701983955,-0.1821108893107523,0.0175620926362004,-0.1686235731827689,1.9990205918938764,78.3515233857936,81.29157633968366,-0.1913753848175072,0.6570458965678806
CON(C)C(=O)c1cc(C)cc(C)c1,-632.1385135029138,4.254049125813646,3184.7920203976814,1896.895052796812,0.2575,3.2773102502009683,0.13877,3178.5979416591963,0.10788,-0.2466499999999999,-0.03089,193.245,1411.8550111919428,-0.1370305320534996,-0.1332884796023183,0.0202899999999999,-0.1979749708604548,1.9988,160.47304970860455,60.90294970860455,0.6927312775330396,1.1808325029139546,0.2359804970860454,0.0447199999999999,0.5715599999999998,1.99907,0.2552935203976816,95.76614912581364,32.0559005827909,0.04878,0.6968850291395452,0.6275959723096287,-0.8306744912581364,-0.1123295145697725,0.01054,1.99975,-0.2754099999999999,563.5942947548818,-45.01724796023184,0.0097,-0.63395,1.99974,0.4271554436752675,-0.4007255145697725,-0.1818645145697725,0.01757,-0.16836,1.99902,78.43784912581364,81.40249358930006,-0.1906899999999999,0.6556010069225928
CON(C)C(=O)c1cc(Cl)cc(Cl)n1,-1488.7503557182686,5.975898417324288,3979.033482171146,1583.2593102608453,0.170618,1.6428279030325836,0.1655041995856557,3983.297425719977,0.0951678408586877,-0.2606720404443434,-0.0703363587269679,235.0694,1461.8010810597093,0.2395315374627475,-0.1122633936457321,0.0288532066819798,0.0318093744888773,1.99881,149.2747035979629,39.771441525004064,0.6609072178173758,1.101311893227931,0.2748725095180311,0.0457343496826828,0.6223247610368013,1.9991401758462617,0.2681715887092453,93.06293040221608,29.245536212488123,0.0494352521509262,0.6850666620595441,0.6087867224619377,-0.816928573505741,-0.1209645432373312,0.0099001758462619,1.99975,-0.2658826583551979,591.218201347086,-64.60777692543871,0.0097536927715018,-0.6173018746472871,1.99974,0.4243124469360206,-0.4009220529350675,-0.1611621213978782,0.0185350530677307,-0.1446650662554585,1.999030351692524,70.51079285892001,81.6669799658428,-0.1873859172252321,0.6487900965493573
CON(C)C(=O)c1cc2ccccc2o1,-704.8656925928574,4.946902673001178,3570.741782267172,1852.5991388482864,0.2183648160992236,2.869306515331936,0.1476803656935527,3569.9338608909475,0.0927536021242878,-0.2404339678178406,-0.0549267635692648,205.2128,1627.4409037576477,-0.0532188081763967,0.0763640808438107,0.0296092477103122,0.1790000117359791,1.9986394605344988,85.05538808565693,45.09411772362984,0.6402138327688152,1.3640200691994848,0.2442227912850159,0.041948525160422,0.5339953572783757,1.9991092497335885,0.2479864111656063,84.09792090961896,37.46668136441309,0.0459918273015511,0.6571260827704793,0.5963442352166607,-0.8681918029522436,-0.1106377565465457,0.0105746323201158,1.9997591665813053,-0.2603871358888339,582.0402166538214,-46.84419959204942,0.0094884630127313,-0.618189191815968,1.9997491665813052,0.4200980231997472,-0.4574669328560561,-0.1938834467663968,0.0189367172278626,-0.1728106057659812,1.9990594160381547,78.50205659894898,82.63619339018285,-0.19609533747023,0.6432030401023836
CON(C)C(=O)c1cc2ccccc2s1,-1027.8867781144666,4.3459043790153125,3962.760666489494,1490.4366209147709,0.2154793569033417,3.803240814508708,0.1446477186928238,3983.386218204088,0.0873665927060399,-0.2320143113988638,-0.0572811259867838,221.27339999999995,1142.991733110113,-0.2163300600385309,-0.0382693737365213,0.0215793946357463,-0.3237501740568022,1.998869932583308,97.33215149755397,52.242775650581706,0.6821051795272968,1.3076999537898086,0.2437546862177733,0.0489717572585809,0.6032395657895389,1.9990600230112332,0.2853794746369708,90.01837404682958,37.87542335900943,0.0474324616866079,0.6754095050893624,0.6162796285029243,-0.8650160093081222,-0.3062467411453887,0.0102407625513998,1.999749988254498,-0.2704137358306228,526.3447047382875,-37.91339260326421,0.0096205915219729,-0.6338499294184219,1.999739996943682,0.4331475688173761,-0.4589172859440391,-0.1988561550045191,0.020079003622473,-0.1928977535408673,1.9990200551914203,78.35520919696556,81.3682269573393,-0.182167736720509,0.6476633919210594
CON(C)C(=O)c1ccc(-c2ccccc2)cc1,-784.301224872949,5.415972251715875,6486.818799099328,1913.5578710282184,0.2853707835436744,3.3450577809262816,0.1458184109224144,6430.834082040588,0.0954441903769909,-0.2412626012994053,-0.0503742205454235,241.289,1915.8459641104976,-0.2549875945079851,-0.1435521543256123,0.020235310276654,-0.2025348168215336,1.9987998592257357,164.25277802271322,62.19761806650518,0.6903332463617528,1.292870519466625,0.2507067596183612,0.0459377404017798,0.6152593441274925,1.9990810367728875,0.258085978370527,95.36686222805436,32.18015044069462,0.0486457089038075,0.6939297540895571,0.6261161877153857,-0.8750794869943627,-0.1517093129929274,0.0102759567577006,1.999749729075589,-0.2741002410337701,567.804946158948,-47.50261983494882,0.0097000752642057,-0.6326083304865677,1.999739953075245,0.4264090941954496,-0.4336796750522385,-0.1759113567594684,0.0181374477003215,-0.1613285114499628,1.9990113183214155,78.79440623407396,81.05079888822225,-0.1901459172617381,0.6545547850547747
CON(C)C(=O)c1ccc(Br)s1,-3447.9162657415573,4.134302888153133,3986.418134657979,1504.5173839042202,0.1569134256851187,2.655568474980454,0.150506869658019,4034.954840449364,0.095591706399102,-0.2460985760571211,-0.054915163258917,250.10970000000003,1500.1346093420475,-0.3344324705860554,-0.0336891169191411,0.0206174355296413,-0.3354459270792548,1.998781493390939,112.18127318814958,60.6498376610102,0.673044889026033,1.34000841440587,0.2625170321805275,0.0453784450511797,0.5834695669994638,1.9990400004085944,0.2787403706804898,79.03020757474671,39.0898355621186,0.0487583819249696,0.6815308052575952,0.607169138328439,-0.8711129967374679,-0.1710218159876982,0.0102504575844009,1.999749999795703,-0.2640199582201948,534.8218156215137,-17.140316430119725,0.0094546440861642,-0.6292975338174287,1.9997410447477424,0.424975657038496,-0.4498488387875895,-0.1885153383508603,0.0190617620560271,-0.1573202750228374,1.9990289567184107,80.42764587368116,82.5482476249634,-0.1897414010653405,0.6490107650970575
CON(C)C(=O)c1ccc([N+](=O)[O-])s1,-1078.7100103313303,5.051742973479339,3478.4983257498243,1490.4607116675272,0.1711274428844284,4.472270939362975,0.1895774613766886,3513.3966886290937,0.0847795333845914,-0.27435699476128,-0.1047979279920971,216.2112,1352.5507153641836,-0.187530506341598,-0.0650122964361488,0.0203800616817138,-0.3592373279443316,1.998821946201887,122.84893184236272,56.66593995828148,0.673326207706902,1.2503409527957918,0.2914267485717554,0.0472607213893032,0.6738161077310111,1.999048672937689,0.2816705970960615,80.06402449393444,39.01207442519946,0.0487413592880027,0.6802346185712131,0.6066648546348797,-0.8350661653465158,-0.222008173936787,0.0095665495532991,1.999739999953439,-0.2557828095832297,553.9768526956167,-28.72844964179103,0.00953257665929,-0.621299244888733,1.999739999953439,0.4262124240875264,-0.4256336849266117,-0.1917796381188969,0.019095097700307,-0.1759089933383937,1.9990186735316589,75.80492950597029,79.90342897297796,-0.1831930686149283,0.6497342593949492
CON(C)C(=O)c1ccc2c(c1)OC(F)(F)O2,-940.1540634160654,6.889120436052624,4849.853276485702,1888.003947518115,0.202919964817781,3.996903608154791,0.1507327989321869,4769.761366569539,0.1047778120395779,-0.255510610971765,-0.0459549868926089,245.1822,1792.9799301166038,-0.2120567040037438,-0.1516708892728298,0.0195653496379436,-0.2084699805422409,1.9988399759204012,156.8369693873887,65.69637806595321,0.6910159977163681,1.2117448561251147,0.2418344470231654,0.0443354194422275,0.5736263254420548,1.999080944880881,0.2578156892580855,92.39203016669916,33.881490739634074,0.0484952135427791,0.693634801261034,0.6253446320126858,-0.8354148122689798,-0.1143690115338282,0.0105303640605899,1.9997499879602003,-0.2712580690557362,560.8857988906636,-44.99596391494075,0.0097178720408483,-0.6313819013290581,1.999739987960201,0.4288113102083367,-0.4048718270898501,-0.1820101490004836,0.0177312422834446,-0.166952764541062,1.9990112413000969,78.324612589784,81.12088911801376,-0.1884557647738101,0.6569099550696903
