,amine_SASA,amine_HOMO,amine_LUMO,amine_IP,amine_Dipole,amine_N_1_BV,amine_N_1_SASA,amine_N_1_P_int,amine_N_1_charge,amine_N_1_electrophilicity,amine_N_1_nucleophilicity,amine_N_1_radicalFukui,acid_SASA,acid_HOMO,acid_LUMO,acid_IP,acid_Dipole,acid_O_1_BV,acid_O_1_SASA,acid_O_1_P_int,acid_O_1_charge,acid_O_1_electrophilicity,acid_O_1_nucleophilicity,acid_O_1_radicalFukui,acid_C_1_BV,acid_C_1_SASA,acid_C_1_P_int,acid_C_1_charge,acid_C_1_electrophilicity,acid_C_1_nucleophilicity,acid_O_2_BV,acid_O_2_SASA,acid_O_2_P_int,acid_O_2_charge,acid_O_2_electrophilicity,acid_O_2_nucleophilicity,acid_O_2_radicalFukui,acid_C_2_BV,acid_C_2_SASA,acid_C_2_P_int,acid_C_2_charge,acid_C_2_electrophilicity,acid_C_2_nucleophilicity
COc1ccc(N)cc1C.O=C(O)c1cnccn1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,269.8052179910766,-0.3756351715340343,-0.3100200245992316,8.58690165547496,0.7890856247041032,0.327196617208295,42.57204449907797,14.10700681989596,-0.400084533583623,0.1516287031013571,0.1168834098202126,0.1342560564607849,0.4582575152394303,10.06139908334411,20.81785088936696,0.3541802840423945,0.0548058164589807,0.016480943385428,0.3212996985520536,29.76445598383364,15.481165911571551,-0.3511559681873962,0.070343602924304,0.0471754615653315,0.0587595322448177,0.5917678541429748,6.783348206234889,24.285818558406884,0.0614333119462692,0.0601234102926583,0.036185970792022
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,340.94158122196865,-0.4400067982799953,-0.3048881480478039,9.816214478984284,1.4766430624525422,0.3313442292191514,41.57183527201087,14.455648287661576,-0.3981174583582891,0.1524807266794278,0.1544952213117461,0.1534879739955869,0.4695817923961111,9.984456846670309,21.748524123724398,0.3591672053620314,0.0569340422300633,0.0133754498557001,0.3308492622836829,27.180854790789287,16.289331713823586,-0.3702369979446698,0.0697416588639663,0.0634151601429906,0.0665784095034785,0.6133647701322036,5.418254344146371,25.944319364054863,-0.0155441358276721,0.0627785404357291,0.0574608347523236
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2s1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,336.5864772483979,-0.3894744099866494,-0.292900935743232,8.32977344539245,0.9793517930907364,0.3279488137246696,43.25618937674706,14.708586434028446,-0.4159116498557531,0.1264672176167114,0.0775944769828331,0.1020308472997722,0.4729938696737118,10.024683735010312,22.340571561758864,0.3560364360640972,0.0447269993568138,0.0043694572001167,0.3394965835903488,27.68071558488176,17.12546278119272,-0.3790657334873105,0.0551848229168348,0.0236630960245416,0.0394239594706882,0.6202275453733469,5.3229633135322505,27.65263383823283,-0.0076313544046807,0.0260731687349351,-0.000802585719954
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,451.65417489147046,-0.3914214550834004,-0.2574559304318163,8.011559269963124,0.2912844569653565,0.3920495793903231,34.65492969532134,15.991584858286393,-0.4047523067864801,0.086155517393949,0.0759079737943139,0.0810317455941314,0.5274528485967453,3.7822693709636206,24.06709992346624,0.3633313874779258,0.0373418802712152,0.0102833103620166,0.3340008052288563,30.444514907674456,17.100170039101783,-0.3770548469702953,0.0425789013448289,0.0324325860701196,0.0375057437074742,0.6155213573697783,0.1781110663899846,30.55039355895996,-0.0427505882179474,-0.0033896081767606,0.0082170317480438
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,345.1214356449274,-0.3972231823628797,-0.2356005736930845,8.53882656076597,0.7269267417080592,0.386606643454355,36.85459034189441,15.85096127156832,-0.4088365089627227,0.1363187793689374,0.1289399670092612,0.1326293731890993,0.5806373462427371,1.2200284450000196,25.03712512258898,0.3622083478817908,0.0634967277802489,0.0177500723724018,0.4080297240794149,21.209189045648177,19.70801573386333,-0.3780034170130091,0.0580417300541977,0.0437961194656194,0.0509189247599085,0.7172241896044568,0.0,8.348174184643211,1.7835132018276544e-05,0.0050002210430103,0.0241400050723847
COc1ccc(N)cc1C.Cc1ccc(CC(=O)O)cc1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,338.21448945714883,-0.3886654626827198,-0.2392791463741127,8.319194524940944,0.7889186626732301,0.345518123471806,41.37380679369555,15.397636598698345,-0.4078014204304047,0.1370547215681875,0.1104517256663607,0.1237532236172741,0.4754560442832065,6.570369939938364,22.074571524676205,0.3661638359821298,0.0674289634109155,0.0167831509561356,0.3342866301571274,27.892283998629253,16.889875051316494,-0.3772956546387727,0.0663196584270868,0.0459612262917695,0.0561404423594281,0.491208647623919,7.580038151323934,21.47993541847645,-0.092821160345076,-0.0178212855323792,0.0014408064279973
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,345.943888097538,-0.3938591321988057,-0.2826691195431233,8.438576518696653,0.8256499060074809,0.3598814382068515,36.07906121846211,15.248391255558628,-0.421995238518416,0.1305774340551694,0.0831661141893996,0.1068717741222845,0.4791810888506506,9.858166792132629,21.647266636240666,0.3494773552799252,0.0514778474247244,0.0071666819817845,0.3236414132573166,29.4891828482726,15.939784825841432,-0.3720373358073709,0.0629918139838388,0.0365733735668832,0.049782593775361,0.6224957153421583,6.93537898864795,25.66495172718714,0.0754497428938398,0.0423066832336386,0.0592180616221001
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,331.7684122995474,-0.3962165482417132,-0.3020704893399156,8.757851573213195,1.0025065895279608,0.3301583246050117,41.82955673890407,14.605610936748102,-0.4000632628655682,0.1488775724800345,0.1120373105905134,0.130457441535274,0.4680431230300649,10.00855018628115,21.85649974997288,0.3580045075530838,0.0546420274909134,0.0149537755900821,0.3300749707134879,27.327373225412146,16.5979594983216,-0.3701617165495169,0.0684076764991836,0.0456407797512146,0.0570242281251991,0.611125052987371,5.446759938890897,26.31693106566647,-0.0002242576067655,0.0660280407244441,0.0348134113720946
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,310.62155927915853,-0.4120491826394559,-0.2853302606501836,9.035519636662938,0.6743281320372743,0.3714303340611333,33.78218069145193,15.204895190146976,-0.4148802915142738,0.153497384627989,0.1195380818434972,0.1365177332357431,0.4995070539066543,9.518360523766038,22.57990196516217,0.3558052958044778,0.0596304123077211,0.0102739248183644,0.3450729336667834,24.821182868737168,16.844060459219754,-0.3796675006855859,0.0689984902264322,0.0512733922624619,0.060135941244447,0.6541169594993466,5.342005781521627,27.047145010672327,-0.0261919502173683,0.0576993218005389,0.0379511691217766
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,322.731146961522,-0.3406412876330037,-0.2064511166894011,7.153816732159505,0.6398463093393979,0.2920762672381662,21.40977295365741,17.44717586946588,-0.2857574864885072,0.029689560167091,0.0964063737041294,0.0630479669356102,327.62724251209977,-0.4026691327512249,-0.289127838033115,8.826702728667097,0.9812781336316816,0.3190630391313503,44.44708796620549,14.089660843886817,-0.4074146290326376,0.1402811552404366,0.1154886981712259,0.1278849267058312,0.4526911644476508,10.042370024603454,20.477838686107983,0.3514357682856278,0.0540680368436738,0.0104361551590566,0.3188698611029157,30.17061841454239,15.595569597069264,-0.3705326937070996,0.0656604829920751,0.0466604498438467,0.0561604664179609,0.5763526979036389,6.982858534341321,24.21477933535536,0.0917921098992875,0.0489868558166951,0.0593416232303381
COc1ccc(S(N)(=O)=O)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,354.4117380408796,-0.4031636297972273,-0.2499370930538733,8.62221410297032,2.162584518142622,0.3505869040769898,16.51398597065376,21.544081694681587,-0.4609899117896467,-0.0051995517920823,0.048202846509338,0.0215016473586278,331.7521647386236,-0.4156402843764973,-0.3239927672651927,9.565203478109485,1.4248537737591986,0.329988585543298,41.87039874623812,14.346273010962053,-0.391232171735043,0.1488990437032018,0.1475081219530038,0.1482035828281028,0.4671741054752362,10.038234542487658,21.60265404818605,0.3589907693115938,0.0521040050888486,0.0218685881080069,0.3300922474799683,27.204959594109106,16.394036871427325,-0.3638018355943475,0.06897485271074,0.0618333838320187,0.0654041182713793,0.6130579109152884,5.444127199754607,25.775090155590718,0.0091510374562095,0.070539776286932,0.0396835947829452
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,428.7645208650852,-0.4104297531682265,-0.2820842471274506,8.590511747773759,2.1257246721290524,0.3512209397282128,16.392264477287572,21.972092693702745,-0.4597878233612804,-0.0027211189813371,0.0387384807227286,0.0180086808706957,331.7521647386236,-0.4156402843764973,-0.3239927672651927,9.565203478109485,1.4248537737591986,0.329988585543298,41.87039874623812,14.346273010962053,-0.391232171735043,0.1488990437032018,0.1475081219530038,0.1482035828281028,0.4671741054752362,10.038234542487658,21.60265404818605,0.3589907693115938,0.0521040050888486,0.0218685881080069,0.3300922474799683,27.204959594109106,16.394036871427325,-0.3638018355943475,0.06897485271074,0.0618333838320187,0.0654041182713793,0.6130579109152884,5.444127199754607,25.775090155590718,0.0091510374562095,0.070539776286932,0.0396835947829452
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,428.7645208650852,-0.4104297531682265,-0.2820842471274506,8.590511747773759,2.1257246721290524,0.3512209397282128,16.392264477287572,21.972092693702745,-0.4597878233612804,-0.0027211189813371,0.0387384807227286,0.0180086808706957,338.21448945714883,-0.3886654626827198,-0.2392791463741127,8.319194524940944,0.7889186626732301,0.345518123471806,41.37380679369555,15.397636598698345,-0.4078014204304047,0.1370547215681875,0.1104517256663607,0.1237532236172741,0.4754560442832065,6.570369939938364,22.074571524676205,0.3661638359821298,0.0674289634109155,0.0167831509561356,0.3342866301571274,27.892283998629253,16.889875051316494,-0.3772956546387727,0.0663196584270868,0.0459612262917695,0.0561404423594281,0.491208647623919,7.580038151323934,21.47993541847645,-0.092821160345076,-0.0178212855323792,0.0014408064279973
CCNC(C)C.O=C(O)C(c1ccccc1)c1ccccc1,280.6704209563621,-0.3457074918125575,0.0372685680192137,8.150070731238012,0.3772675687732429,0.5100766229950878,4.810308959910003,21.38158410226702,-0.2663568817755619,0.1623088697751999,0.1953559858838566,0.1788324278295282,411.26445320376575,-0.3957737610422575,-0.2420737098282628,8.147536886011128,0.577491008948309,0.432820070792496,29.620867356199508,17.326304331222772,-0.4080679024190211,0.0907355117948745,0.0734034351478848,0.0820694734713797,0.5532799083072948,3.6780859423353327,26.444065959023423,0.3658223734712076,0.0430458008932174,0.0084803340217145,0.3263883711093839,31.998776516404657,16.98181415291995,-0.3784729463009348,0.0502505438782266,0.0390598938617966,0.0446552188700116,0.703546635639844,0.0500011698926637,33.488320248659136,-0.050325476798148,-0.0043805358518553,0.0085579983475752
CCNC(C)C.Cc1ccc2cc(C(=O)O)ccc2n1,280.6704209563621,-0.3457074918125575,0.0372685680192137,8.150070731238012,0.3772675687732429,0.5100766229950878,4.810308959910003,21.38158410226702,-0.2663568817755619,0.1623088697751999,0.1953559858838566,0.1788324278295282,370.9424959682343,-0.370779161011469,-0.2894224240268647,8.1341115008062,1.0565674317410354,0.3305227587152388,41.63366679542024,14.760511302853043,-0.4185002885954171,0.105482601802992,0.0998918352431109,0.1026872185230514,0.4697495348826065,9.94083555312366,22.062245497111878,0.354497786074202,0.0356801629549448,0.0092682452670513,0.3296341108680999,27.54271063668316,16.44428768950022,-0.3816979640560245,0.0473305681996515,0.039980368242278,0.0436554682209648,0.6132015750679145,5.405614824981285,26.4499135330858,-0.0194766803095288,0.0426443840427693,0.031932396873994
CCNC(C)C.O=C(O)Cc1ccc2c(c1)OCO2,280.6704209563621,-0.3457074918125575,0.0372685680192137,8.150070731238012,0.3772675687732429,0.5100766229950878,4.810308959910003,21.38158410226702,-0.2663568817755619,0.1623088697751999,0.1953559858838566,0.1788324278295282,348.5435537195091,-0.3768472522494668,-0.2462864966270401,7.986025910290408,0.718568682702056,0.3387076284530918,42.52241329666401,15.38268622111542,-0.403108442084895,0.1352205839565722,0.0868768536683633,0.1110487188124677,0.4772252719386805,6.580327270727801,22.34788891721781,0.3662778959965069,0.0638978315963534,0.0105954335049658,0.3445273725909171,26.16753042927619,17.112562220183055,-0.3732591252189197,0.0632430496668699,0.0321068455185404,0.0476749475927051,0.4924276397644817,7.997773626859098,21.03372515881841,-0.0951227534646287,-0.016899664689815,-0.0027019911094596
Nc1ccc2c(c1)OCCO2.O=C(O)COc1ccccc1,316.1296964691649,-0.3485401331429151,-0.2120432516663399,7.398342122475377,0.5507209934224888,0.2926761088333954,21.249774650407275,17.58948428483105,-0.2789174594628485,0.0322218042467769,0.0980310480748654,0.0651264261608211,324.37931645988965,-0.3809320239711072,-0.2502938470456785,8.321526958526185,1.043347168845414,0.3896376389114849,37.58381596263693,16.292393255530367,-0.3777168695334458,0.1435882125694368,0.073331944295748,0.1084600784325924,0.4833348332733611,4.785285551087783,21.329233882772748,0.3540098527446748,0.0806172119251839,0.0109288939270028,0.3077029961805898,32.016605854235,15.136928182907432,-0.3828626068471827,0.0782374841107592,0.0467500024738741,0.0624937432923166,0.4625297518264223,6.091747198065621,21.1766644972083,0.0532702116311341,-0.0212553746600701,-0.0166362970181621
Nc1ccc2c(c1)OCCO2.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,316.1296964691649,-0.3485401331429151,-0.2120432516663399,7.398342122475377,0.5507209934224888,0.2926761088333954,21.249774650407275,17.58948428483105,-0.2789174594628485,0.0322218042467769,0.0980310480748654,0.0651264261608211,462.7447696332104,-0.3897574394956106,-0.2881253796577157,7.924331804702724,0.8827587960967258,0.3485962294805084,40.20099741895478,15.441786104003578,-0.4072749755120418,0.051260328284758,0.0745715794376939,0.0629159538612259,0.4759576293339685,6.46248918446476,22.583452632219643,0.3665485029643727,0.0174293342479977,0.0097502167304485,0.3312590430183516,28.91787796846603,17.513532641684964,-0.3713507552986952,0.0219372360398351,0.0285797378529078,0.0252584869463714,0.4903674062721799,7.776798899779719,23.055995275454805,-0.0948919662400454,-0.0099272735506097,-0.0007072935461614
Nc1ccc2c(c1)OCCO2.O=C(O)Cc1ccc2c(c1)OCO2,316.1296964691649,-0.3485401331429151,-0.2120432516663399,7.398342122475377,0.5507209934224888,0.2926761088333954,21.249774650407275,17.58948428483105,-0.2789174594628485,0.0322218042467769,0.0980310480748654,0.0651264261608211,348.5435537195091,-0.3768472522494668,-0.2462864966270401,7.986025910290408,0.718568682702056,0.3387076284530918,42.52241329666401,15.38268622111542,-0.403108442084895,0.1352205839565722,0.0868768536683633,0.1110487188124677,0.4772252719386805,6.580327270727801,22.34788891721781,0.3662778959965069,0.0638978315963534,0.0105954335049658,0.3445273725909171,26.16753042927619,17.112562220183055,-0.3732591252189197,0.0632430496668699,0.0321068455185404,0.0476749475927051,0.4924276397644817,7.997773626859098,21.03372515881841,-0.0951227534646287,-0.016899664689815,-0.0027019911094596
Nc1ccc2c(c1)OCCO2.O=C(O)Cc1cc(F)cc(F)c1,316.1296964691649,-0.3485401331429151,-0.2120432516663399,7.398342122475377,0.5507209934224888,0.2926761088333954,21.249774650407275,17.58948428483105,-0.2789174594628485,0.0322218042467769,0.0980310480748654,0.0651264261608211,333.2666922999163,-0.4233477255741678,-0.2556844116175391,9.329513178597434,1.5818452335417337,0.3774692508377406,37.92854949388612,16.466403640656786,-0.3960258305429582,0.1078706178669227,0.1180682351109201,0.1129694264889214,0.4662749254609428,7.040164490067848,22.461373020240146,0.3666190535304637,0.0595373764237973,0.0173985874198922,0.2908620247889609,33.35372444760111,14.630660325774908,-0.3756867769090126,0.0656884683837501,0.0638081131625254,0.0647482907731378,0.4943626537401332,5.025117410689023,23.45232093532327,-0.0969061196839209,-0.0199228896821781,0.0026075596185733
Cn1c(N)nc2ccccc21.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,462.4594241761432,-0.3972005120903073,-0.2661064893749507,8.218064672005092,1.1020322460226537,0.3324357402246237,41.522447987113466,15.447469017755129,-0.4251486754637492,0.1517507635148502,0.0960881954289157,0.1239194794718829,0.4703724127233479,9.89227698180934,23.049255235663985,0.3529053549293136,0.0623562056337946,0.0125568995775042,0.3328094828027806,27.573006241884062,17.705951991721847,-0.3853598237578446,0.069137651043001,0.0377951540260709,0.0534664025345359,0.6245225572433075,5.3801319013208015,28.7917343064635,-0.0243647624852552,0.0531789283935033,0.0263762599462109
Cn1c(N)nc2ccccc21.O=C(O)c1ccc(F)cn1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,287.77679026547526,-0.3974280684889413,-0.3018880627485042,9.196191589865212,0.1817511606829979,0.3289821524585719,42.08482154374341,14.195864762087869,-0.4048851476607014,0.1550850082721386,0.1482708892237068,0.1516779487479227,0.4595977032733459,10.06602863086078,21.00353717850379,0.3558507081718305,0.0581547697522097,0.0183605607166978,0.3211876209274243,29.9733882986923,15.445340293469144,-0.3488118174765405,0.0741280479415315,0.056188370775309,0.0651582093584202,0.5984794058929351,6.793399713697574,24.99528952491561,0.0632204770224792,0.0610524112796737,0.0264122649765257
Cn1c(N)nc2ccccc21.Cn1cc(C(=O)O)c(C(F)F)n1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,328.9311330412458,-0.4207481596225257,-0.2718499077212649,9.541776309333132,2.322833786939274,0.3439739993990999,40.31426230694522,14.76050369440765,-0.4225259168394435,0.1719791417066666,0.1712786414579769,0.1716288915823217,0.496901646674228,9.717482913718534,21.604021492501264,0.3608239807063883,0.0782813081599863,0.0178432830873567,0.3849443705492406,20.04539844003496,17.38050218039366,-0.3677974495289026,0.0808505453085025,0.066542004463524,0.0736962748860133,0.6414332094290867,5.210013446288888,25.501645865828067,-0.0527179613659646,0.0454839825220383,0.0487864101473111
Cn1c(N)nc2ccccc21.O=C(O)C1CC=CCC1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,295.65853640255136,-0.3888346055660017,-0.2354675655873382,8.651034646340344,0.73166681968642,0.3582778649449145,39.04292511303258,15.00602449663753,-0.4104044971176573,0.1771813714628481,0.1113633444580805,0.1442723579604643,0.4914651764777255,4.822130221078045,22.26356066035376,0.3581121516702144,0.1005877456787173,0.0097230354502799,0.3201156721479009,29.71209278336919,15.651270590710848,-0.3807929469895039,0.0886570173654202,0.0503479945522479,0.069502505958834,0.6167039081914399,0.1530135031574381,27.683820383871467,-0.0413359231309845,-0.0069789649911681,0.0048646175568934
Cn1c(N)nc2ccccc21.O=C(O)c1ccnc(C(F)(F)F)c1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,331.7521647386236,-0.4156402843764973,-0.3239927672651927,9.565203478109485,1.4248537737591986,0.329988585543298,41.87039874623812,14.346273010962053,-0.391232171735043,0.1488990437032018,0.1475081219530038,0.1482035828281028,0.4671741054752362,10.038234542487658,21.60265404818605,0.3589907693115938,0.0521040050888486,0.0218685881080069,0.3300922474799683,27.204959594109106,16.394036871427325,-0.3638018355943475,0.06897485271074,0.0618333838320187,0.0654041182713793,0.6130579109152884,5.444127199754607,25.775090155590718,0.0091510374562095,0.070539776286932,0.0396835947829452
Cn1c(N)nc2ccccc21.O=C(O)C1c2ccccc2Oc2ccccc21,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,402.9146254206901,-0.3747340076590292,-0.2501801199667319,7.668048902283618,0.8054778678946383,0.3997248812556659,38.046722165768685,18.22517860066736,-0.4027337564567494,0.1001373872259236,0.0613563574123721,0.0807468723191479,0.5589449357703697,2.081316902004057,27.193843778579115,0.3649961865908717,0.0406411039097997,0.0089961557960135,0.375872532344901,23.780253270521744,18.74585395572777,-0.3750812829785662,0.0481481696289245,0.0270641312106477,0.0376061504197861,0.6847491113655686,0.5905212811592184,31.593800813299435,-0.0365148053570134,-0.0035855167866084,-0.0007365614909641
Cn1c(N)nc2ccccc21.Cc1cc(C(=O)O)cc(Cl)n1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,331.7684122995474,-0.3962165482417132,-0.3020704893399156,8.757851573213195,1.0025065895279608,0.3301583246050117,41.82955673890407,14.605610936748102,-0.4000632628655682,0.1488775724800345,0.1120373105905134,0.130457441535274,0.4680431230300649,10.00855018628115,21.85649974997288,0.3580045075530838,0.0546420274909134,0.0149537755900821,0.3300749707134879,27.327373225412146,16.5979594983216,-0.3701617165495169,0.0684076764991836,0.0456407797512146,0.0570242281251991,0.611125052987371,5.446759938890897,26.31693106566647,-0.0002242576067655,0.0660280407244441,0.0348134113720946
Cn1c(N)nc2ccccc21.O=C(O)c1cc2ccccc2o1,317.481538567365,-0.3595037690098961,-0.2186271392858957,7.666854477537553,1.8182336044428309,0.5994688781215057,1.369985471579204,27.470772977803787,-0.0766458061021556,0.0500918700100019,0.0547206281705705,0.0524062490902862,327.62724251209977,-0.4026691327512249,-0.289127838033115,8.826702728667097,0.9812781336316816,0.3190630391313503,44.44708796620549,14.089660843886817,-0.4074146290326376,0.1402811552404366,0.1154886981712259,0.1278849267058312,0.4526911644476508,10.042370024603454,20.477838686107983,0.3514357682856278,0.0540680368436738,0.0104361551590566,0.3188698611029157,30.17061841454239,15.595569597069264,-0.3705326937070996,0.0656604829920751,0.0466604498438467,0.0561604664179609,0.5763526979036389,6.982858534341321,24.21477933535536,0.0917921098992875,0.0489868558166951,0.0593416232303381
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,317.12783939883707,-0.3850651614750885,-0.3079438426499905,8.523097794036563,3.028924212149726,0.4663011400609606,3.7549639933743735,21.523669666495152,0.5408265530192369,0.1162103015324928,0.0222887944511707,0.0692495479918318,462.7447696332104,-0.3897574394956106,-0.2881253796577157,7.924331804702724,0.8827587960967258,0.3485962294805084,40.20099741895478,15.441786104003578,-0.4072749755120418,0.051260328284758,0.0745715794376939,0.0629159538612259,0.4759576293339685,6.46248918446476,22.583452632219643,0.3665485029643727,0.0174293342479977,0.0097502167304485,0.3312590430183516,28.91787796846603,17.513532641684964,-0.3713507552986952,0.0219372360398351,0.0285797378529078,0.0252584869463714,0.4903674062721799,7.776798899779719,23.055995275454805,-0.0948919662400454,-0.0099272735506097,-0.0007072935461614
Cc1ccc([N+](=O)[O-])cc1N.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,317.12783939883707,-0.3850651614750885,-0.3079438426499905,8.523097794036563,3.028924212149726,0.4663011400609606,3.7549639933743735,21.523669666495152,0.5408265530192369,0.1162103015324928,0.0222887944511707,0.0692495479918318,462.4594241761432,-0.3972005120903073,-0.2661064893749507,8.218064672005092,1.1020322460226537,0.3324357402246237,41.522447987113466,15.447469017755129,-0.4251486754637492,0.1517507635148502,0.0960881954289157,0.1239194794718829,0.4703724127233479,9.89227698180934,23.049255235663985,0.3529053549293136,0.0623562056337946,0.0125568995775042,0.3328094828027806,27.573006241884062,17.705951991721847,-0.3853598237578446,0.069137651043001,0.0377951540260709,0.0534664025345359,0.6245225572433075,5.3801319013208015,28.7917343064635,-0.0243647624852552,0.0531789283935033,0.0263762599462109
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1ccc([N+](=O)[O-])s1,317.12783939883707,-0.3850651614750885,-0.3079438426499905,8.523097794036563,3.028924212149726,0.4663011400609606,3.7549639933743735,21.523669666495152,0.5408265530192369,0.1162103015324928,0.0222887944511707,0.0692495479918318,310.9383012983474,-0.448677411292274,-0.3489922316559981,9.973120519288669,1.7265998150686643,0.3278359679092885,43.28603312748338,14.55464867668486,-0.3942605063399562,0.1052784423677476,0.1442810827163657,0.1247797625420566,0.4717694713768117,10.056089575883224,22.05631298788369,0.3591507288534331,0.0286107171264644,0.0118906914115965,0.3403280173575131,27.3445560941238,16.94253939784454,-0.3706411687749351,0.0409402506624422,0.0514482117740944,0.0461942312182683,0.6193883284948567,5.28224300435752,26.84381414480608,-0.0163466818046068,0.0242249809957175,-0.0057228094755036
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1cnccn1,317.12783939883707,-0.3850651614750885,-0.3079438426499905,8.523097794036563,3.028924212149726,0.4663011400609606,3.7549639933743735,21.523669666495152,0.5408265530192369,0.1162103015324928,0.0222887944511707,0.0692495479918318,269.8052179910766,-0.3756351715340343,-0.3100200245992316,8.58690165547496,0.7890856247041032,0.327196617208295,42.57204449907797,14.10700681989596,-0.400084533583623,0.1516287031013571,0.1168834098202126,0.1342560564607849,0.4582575152394303,10.06139908334411,20.81785088936696,0.3541802840423945,0.0548058164589807,0.016480943385428,0.3212996985520536,29.76445598383364,15.481165911571551,-0.3511559681873962,0.070343602924304,0.0471754615653315,0.0587595322448177,0.5917678541429748,6.783348206234889,24.285818558406884,0.0614333119462692,0.0601234102926583,0.036185970792022
