,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi2v,Chi3v,HallKierAlpha,Ipc,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Ar_N,fr_Ar_NH,fr_C_O,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
Cc1ccc(CNC(=O)c2c(C)cccc2C)cc1,12.215485953640716,0.0035416666666663,-0.0035416666666663,0.8902551744891282,253.34500000000003,98.0,0.2515841589082598,-0.3479446896558643,0.3479446896558643,0.2515841589082598,0.9473684210526316,1.5263157894736843,2.1052631578947367,16.149146852905385,10.021600764506797,2.104804384541876,-2.101785771131031,2.1292557560467085,-2.2402133257932944,5.964946040485614,0.0949439696947408,2.376782125593917,2.0746795156809554,564.4611020518523,4.935084922326342,3.2818593609731925,-2.0899999999999994,19708.277385424764,5.700041419282036,3.222006628232936,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,48.02802097092827,37.46156607416286,12.10820789760957,0.0,4.794537184071822,5.907179729351506,0.0,5.316788604006331,0.0,27.315968004984448,0.0,70.28182693771626,0.0,5.316788604006331,0.0,0.0,0.0,5.907179729351506,6.544756405912575,20.771211599071872,32.6117946425568,42.46456947923127,0.0,0.0,29.1,0.0,4.794537184071822,5.907179729351506,6.544756405912575,22.253805966787983,5.563451491696996,0.0,44.179309741689295,24.373259940620173,0.0,0.0,0.0,12.215485953640716,2.9774263038548754,5.159662927026744,-0.0035416666666663,14.10184070529038,0.0,6.549125776853951,0.0,0.2352941176470588,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.5418600000000025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1ccc(NC(=O)c2ccco2)cc1,11.622192302847065,0.0056378600823041,-0.3142824074074071,0.8230077248994168,229.235,86.0,0.2908485951767504,-0.4591912790022915,0.4591912790022915,0.2908485951767504,1.1176470588235294,1.8235294117647056,2.3529411764705883,16.3406087022932,10.131282561426149,2.0805612568813423,-2.030236041544021,2.115221238816252,-2.1029433732154583,6.022092179446138,0.099405247917816,2.8282108383632907,2.091847369499485,526.3020350046864,3.56496205246284,2.294262608240864,-2.36,10916.8938360823,4.653653089882842,2.60406541676812,9.733939541059678,0.0,11.54349236523938,0.0,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,0.0,43.32193961046029,11.250837766380558,6.263162995639057,14.006225305196992,17.377810950400008,0.0,0.0,0.0,6.923737199690624,5.316788604006331,53.98506431698016,0.0,5.316788604006331,5.687386274683562,0.0,0.0,11.690424675716445,0.0,0.0,27.836510478405703,47.07851634346206,0.0,0.0,59.31,0.0,9.589074368143644,17.450672094590885,11.250837766380558,0.0,13.18690019532968,36.39820241076966,0.0,5.316788604006331,4.417150937053347,4.963291105022256,0.0,22.685480250002257,2.6664691987906277,1.2337014728731004,-0.069323559670781,9.91899383401458,1.4382558752508248,1.4964651570504746,0.0,0.0769230769230769,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,2.7345000000000006,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1ccc(NC(=O)C2(c3ccccc3)CC2)cc1,12.537890526581004,0.0239122974271337,-0.3744968427185688,0.8697611484776393,279.33899999999994,106.0,0.2345286045035449,-0.3253204796944947,0.3253204796944947,0.2345286045035449,0.9523809523809524,1.5714285714285714,2.095238095238096,16.15150120591158,9.947247725593533,2.506062923583486,-2.15468495467072,2.484025590301871,-2.2724868288590554,6.015435419350129,-0.1180743539105522,3.302866382288229,1.7619543546328018,670.1243312104409,5.535792817240441,4.060315272869647,-2.4199999999999995,129472.36218569856,5.167886430257662,2.591371583211498,5.316788604006331,0.0,5.783244946364939,5.907179729351506,0.0,0.0,9.589074368143644,0.0,0.0,0.0,30.33183534230805,49.59430021108608,11.250837766380558,5.414990469396779,9.589074368143644,17.377810950400008,0.0,0.0,0.0,25.18037091493942,5.316788604006331,65.72420659954848,0.0,5.316788604006331,5.687386274683562,0.0,0.0,11.690424675716445,10.2095276534686,0.0,35.68682061300845,54.59730361615449,0.0,0.0,46.17,0.0,9.589074368143644,17.105415145113223,5.563451491696996,24.09248101223258,6.923737199690624,24.26546827384644,30.33183534230805,5.316788604006331,0.0,0.0,0.0,23.78368608325236,2.959080687830688,2.0766659373358065,0.0556484085382451,16.91169032001276,1.7666193730578652,1.5299425233056183,0.0,0.2222222222222222,1.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,3.0,3.5595000000000026,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(N(C)C(=O)Cc2cc(F)cc(F)c2)cc1,13.107067439973909,0.0722130889392798,-0.6899069111370697,0.8655941067139684,291.297,110.0,0.2306438879576612,-0.4967658865032048,0.4967658865032048,0.2306438879576612,1.0952380952380951,1.6666666666666667,2.1904761904761907,19.145429991911158,10.114080124708549,2.127309868287455,-2.174368245078693,2.189480511322896,-2.273669942635311,5.937790674340628,-0.1172243433197597,2.451180228008463,2.10788175252725,620.9752779339522,4.605254301097615,3.111514772872305,-2.43,48150.98439899825,6.346630962384271,3.779604036541627,9.636772684650529,17.383953515375694,0.0,5.907179729351506,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,0.0,41.96165390246666,18.80142532582236,13.530619164203545,18.31223023322151,11.594566004035068,0.0,0.0,0.0,6.4208216229260096,19.0573792548052,59.66246265302006,5.749511833283905,9.636772684650529,14.468216370033202,5.749511833283905,0.0,20.06464925330623,11.21535880699783,11.634441682091788,5.563451491696996,42.46456947923127,0.0,0.0,29.54,11.634441682091788,13.575367279421462,12.328001352277514,17.000349599664464,18.19910120538483,4.899909730850477,38.42293779780116,0.0,0.0,4.736862953800049,31.258744699324502,0.0,13.572511889014866,0.0,0.9819784055597548,-0.952066286186956,10.042228397404264,-0.0722130889392798,0.0,3.168815983822852,0.1875,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,3.1789000000000014,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cccc(NC(=O)c3ccc(F)cn3)c2n1,12.825482513151163,0.1537556689342407,-0.4777755883753356,0.7835289953579443,281.29,104.0,0.2738125194487724,-0.3187102313634001,0.3187102313634001,0.2738125194487724,1.1428571428571428,2.0,2.761904761904762,19.142155157317543,10.145559511107905,2.101506405914305,-2.0794742069691727,2.2170735697280106,-2.1370810501201327,6.067743824958985,0.1017537519028472,2.4827502326622657,1.9581417820610645,815.3699663858274,4.645706602357238,3.0677093011618117,-2.82,75197.5390468747,5.282136487336524,2.71578168094063,5.316788604006331,11.511148835894357,0.0,0.0,5.907179729351506,0.0,9.778515705019029,9.374393568622027,0.0,0.0,18.19910120538483,31.18920547353706,11.080152209313257,17.4009305639129,9.184952231746642,22.49749093611612,0.0,9.967957041894415,0.0,6.923737199690624,5.316788604006331,65.86648988158716,0.0,5.316788604006331,10.077801322358384,0.0,0.0,15.87513677124592,0.0,12.74095804073652,16.182393173768745,48.661413050844345,0.0,10.902924932081056,54.88,11.7244005703974,9.184952231746642,5.693927994848461,11.204086992299825,17.276995780926335,12.13273413692322,6.06636706846161,31.18920547353706,15.284745645900744,0.0,12.825482513151163,0.0,20.336002036617117,3.697121126228269,2.3383786717931745,-0.8751773268485024,11.942100205657203,1.0142975770555136,1.8884618630127288,0.0,0.0625,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,3.329620000000001,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)c2cc(C)nc(Cl)c2)cc1C,12.155510125346437,0.2204010770975053,-0.2204010770975053,0.878613646495799,290.75000000000006,104.0,0.2553368970001853,-0.4964866645700041,0.4964866645700041,0.2553368970001853,1.25,2.0,2.6,35.49569645377263,10.150328828527758,2.0907173590734183,-2.091820080091089,2.217245312364206,-2.122340642021028,6.294542911762602,0.1021859390855692,2.374330191754905,2.2073237165857518,636.0669275170542,4.845698732955213,3.0306845825668267,-2.07,27808.15520583345,5.924010271848085,3.2745522895053223,10.05365155780638,10.902621650176698,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.983978520947208,0.0,0.0,11.600939890232516,49.74276123338629,16.944765761229018,7.109797541277533,9.53140013787187,23.195505894267583,0.0,4.983978520947208,0.0,13.847474399381248,12.426586145283864,52.305776137443296,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,11.600939890232516,18.000955791576246,0.0,13.847474399381248,21.615368162314272,30.33183534230805,5.153109816892792,0.0,51.22,0.0,4.794537184071822,5.907179729351506,22.09787557812181,11.3129633249809,0.0,32.232635946352985,19.056471336613846,10.300767124953538,16.337802844032566,5.182620238407576,5.854342133224407,16.18491079475612,3.1304153205767564,2.8450570841752008,0.5627461262282696,8.693811868368746,0.0,3.7104487958329946,1.6134254162077033,0.2,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,3.6127400000000014,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)C(C)(C)c2ccccc2)cc1C,12.55804476883346,0.0293825585789868,-0.5882018849206352,0.9232332289574592,283.37100000000004,110.0,0.2339620799277636,-0.496486664579515,0.496486664579515,0.2339620799277636,1.0952380952380951,1.761904761904762,2.333333333333333,16.465771704327132,9.834598456265224,2.291172639473717,-2.240121930688902,2.2638200842332794,-2.3421636110974378,5.982098804595758,-0.1200198162999826,2.480034245349364,2.1943373344269688,632.9215154101539,5.629549868143872,3.7158473256773457,-2.29,49164.19887980578,5.999362111003015,3.243412321729777,10.05365155780638,5.749511833283905,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,50.0972157878507,5.687386274683562,12.524788010674312,9.53140013787187,11.594566004035068,0.0,0.0,0.0,26.18620206846865,12.426586145283864,59.65783953108687,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,13.016977270629038,10.2095276534686,6.923737199690624,24.97437738277524,48.53093654769288,0.0,0.0,38.33,5.414990469396779,4.794537184071822,5.907179729351506,0.0,22.56380109136146,0.0,7.109797541277533,69.30214814676475,5.316788604006331,4.736862953800049,5.228829367790632,0.0,12.55804476883346,2.9783248299319727,2.178332349143361,0.7857272169402405,15.411590232792433,0.0,5.804486489040061,1.637998078861174,0.2777777777777778,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,3.919920000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2n1,12.53103788473457,0.1040221088435369,-4.487018479497961,0.7651949773229765,331.297,122.0,0.4173894909769228,-0.318710255234604,0.4173894909769228,0.318710255234604,1.0833333333333333,1.875,2.5416666666666665,19.41317942347608,10.143144920410055,2.304771730442307,-2.0932329332189736,2.2825964870483944,-2.149590089813979,6.068106853222684,-0.137384355458093,2.544858934585448,1.8872163166727736,905.0929847315537,5.213922915758694,3.431130109803626,-2.9599999999999995,240733.47577604503,5.917025082879839,3.194812609459982,5.316788604006331,5.693927994848461,0.0,0.0,5.907179729351506,6.176298517443475,14.762494225966236,0.0,13.17124514302446,0.0,18.19910120538483,31.18920547353706,17.276995780926335,16.76753848399682,17.96578232709628,22.49749093611612,0.0,9.967957041894415,0.0,13.100035717134098,5.316788604006331,65.61272053223826,0.0,5.316788604006331,18.858631417708025,0.0,0.0,15.87513677124592,6.176298517443475,6.923737199690624,21.74584466546574,48.661413050844345,0.0,10.902924932081056,54.88,17.646929738491977,17.96578232709628,5.693927994848461,17.4009305639129,23.21288634623648,0.0,12.13273413692322,25.12283840507545,15.284745645900744,0.0,37.593113654203705,0.0,20.19229019650917,3.487538934880656,0.8672890561502133,-0.5976568405139833,10.892984580606264,-3.847720902442448,1.828827987273084,0.0,0.1176470588235294,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,3.0,4.209320000000002,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C(=O)NCc1ccc2c(c1)OCO2)c1ccccc1,12.505251558956918,0.0033640400604684,-0.5718264991181656,0.9434059611827088,297.354,114.0,0.2308003713552351,-0.4535954749121255,0.4535954749121255,0.2308003713552351,1.0909090909090908,1.818181818181818,2.590909090909091,16.69670646386849,9.835094563350522,2.2880219628487883,-2.238204079879751,2.3214844773896157,-2.391852428964115,5.867859973095121,-0.1253562898318164,3.005987325452685,1.6707316537904755,679.9865534912798,5.861316602385746,3.953182183082669,-2.4899999999999998,154135.0060999119,5.7158642327507625,2.7699684715759885,14.790514511606428,0.0,11.49902366656781,12.700122035451331,0.0,0.0,4.794537184071822,0.0,0.0,0.0,36.39820241076966,37.10711151969846,6.544756405912575,5.414990469396779,14.26826309167192,5.907179729351506,0.0,5.316788604006331,0.0,25.8072212746906,6.792942306099827,59.65783953108687,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,12.700122035451331,16.754284059381177,0.0,24.97437738277524,48.53093654769288,0.0,0.0,47.56,5.414990469396779,4.794537184071822,12.700122035451331,6.544756405912575,22.6259266499618,0.0,0.0,62.37841094707412,5.316788604006331,9.473725907600098,10.629129652957822,0.0,12.505251558956918,2.9935837112622825,1.413959015705048,1.4769697612809545,15.488503179347232,0.0,4.575936453823081,0.0,0.2777777777777778,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0093000000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(NCc1cccc2ccccc12)c1ccc2nccnc2c1,12.438465923406396,0.1152895880574447,-0.1152895880574447,0.6270563329099705,313.36,116.0,0.2511265927499318,-0.3479377273407559,0.3479377273407559,0.2511265927499318,0.875,1.6666666666666667,2.583333333333333,16.149079691192743,10.044928993789618,2.0791895580938884,-2.0867081847124616,2.1823582689674828,-2.224249069381757,5.970777085610648,0.0950940448554121,2.6532757906058517,1.5665673683487802,1037.578221789876,5.580784626095072,4.05084309900994,-3.269999999999999,562398.9496799787,6.083730365543011,2.696271905724472,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,14.762494225966236,0.0,0.0,0.0,42.46456947923127,34.535001126011416,24.501895040835723,11.033401435232523,4.794537184071822,27.713029593513617,0.0,15.284745645900744,0.0,6.544756405912575,0.0,84.18426081123624,0.0,5.316788604006331,0.0,0.0,0.0,15.87513677124592,6.544756405912575,0.0,15.921440167465814,73.05735782784225,0.0,21.805849864162116,54.88,0.0,4.794537184071822,5.907179729351506,12.10820789760957,21.98307714139431,5.386224214464796,24.52642128014937,30.33183534230805,33.48384685128558,0.0,0.0,0.0,20.89461334414717,5.31357828547448,3.183964654273096,-0.1152895880574447,19.638404033079706,3.266582382698003,0.4848135550516501,0.0,0.05,1.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,3.713000000000002,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cn1c(NC(=O)C2CC=CCC2)nc2ccccc21,12.198202003023432,0.0719964096749816,0.0719964096749816,0.8386848076402811,255.321,98.0,0.2296166839930823,-0.3130288861185044,0.3130288861185044,0.2296166839930823,1.368421052631579,2.210526315789474,2.9473684210526314,16.150204795999567,9.936530617787202,2.200194644020783,-2.163173729409892,2.216488968796465,-2.2446773724944205,5.927831091207196,-0.1196540072264382,2.769046340800484,1.8270352001905596,641.8781472596987,4.953772771430932,3.662000633073663,-2.1,38733.42021511716,4.87826177084341,2.256181285390089,4.567099647791355,0.0,0.0,11.855519010338,0.0,0.0,10.111325788078153,4.983978520947208,0.0,0.0,24.284774350590983,31.395199005701247,12.965578028838582,11.033401435232523,4.794537184071822,22.88892044557052,0.0,9.551078168738565,12.965578028838582,19.26246486877803,5.316788604006331,36.417508487514205,0.0,5.316788604006331,5.948339280986494,0.0,0.0,15.458257898090068,11.842209166749011,5.917906046161393,19.26246486877803,36.417508487514205,0.0,11.033401435232523,46.92,0.0,4.794537184071822,11.8250857755129,5.948339280986494,30.295866304010552,0.0,0.0,35.88023990431498,22.4528073386213,0.0,1.922518896447468,0.0,16.658273337112625,2.9483796296296294,1.935351841353826,0.7715939153439153,7.879049508692367,6.962491837784497,0.0,1.9223410336356763,0.3333333333333333,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,2.868100000000001,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc(C(F)(F)F)cn1,12.436149268429867,0.1860165895061731,-4.543019397771607,0.6903426861211264,325.246,120.0,0.4173894909769227,-0.3201530816261675,0.4173894909769227,0.3201530816261675,1.2608695652173914,1.9565217391304348,2.4782608695652173,19.41318069162697,10.145286868086773,2.305005417315425,-2.089800835643827,2.282464114690676,-2.153043872454448,6.029526863017696,-0.384385428155983,2.4808480364821186,2.222279584460456,758.0981879680885,4.640331728279166,3.003620055352933,-2.9699999999999998,94589.7739349902,6.02998684109077,3.816062099001654,5.316788604006331,5.693927994848461,0.0,0.0,11.594566004035068,6.176298517443475,19.8928339737846,0.0,13.17124514302446,0.0,6.06636706846161,24.61992282831084,18.3295777085363,16.17414881519823,22.88909337591395,17.28195227871863,0.0,4.983978520947208,0.0,13.100035717134098,5.316788604006331,63.463828160929154,0.0,5.316788604006331,24.546017692391587,0.0,0.0,15.814469299116384,6.176298517443475,17.038055468456196,21.615368162314272,36.52867891392113,0.0,0.0,85.13000000000001,22.570240787309647,28.080100595861857,17.068700544215584,11.760295063310071,18.19910120538483,12.13273413692322,6.923737199690624,0.0,10.300767124953538,0.0,37.3084478052896,0.0,25.552332833743503,13.118495676482375,-0.6689594945148236,-0.7617384731670438,5.569111191971942,-3.992212047053542,1.6245225072479763,0.0,0.1428571428571428,1.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,3.0,0.0,0.0,0.0,2.0,3.569320000000001,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1NC(=O)Cc1ccc2c(c1)OCO2,12.051086073318215,0.0433654572940283,-0.0433654572940283,0.9316030843496628,269.29999999999995,102.0,0.2308003594702169,-0.4535954912875567,0.4535954912875567,0.2308003594702169,1.15,1.95,2.8,16.69670184395081,10.108844876144746,2.141863425251409,-2.0800161606705494,2.3216110430047188,-2.145513114338652,5.925507218890702,-0.1151247372495663,2.8859214887752427,1.687557878865964,651.9202864511819,4.727488042562864,3.220817468450865,-2.49,61467.2417894239,5.247947576909676,2.589675082502612,14.790514511606428,0.0,11.49902366656781,12.700122035451331,0.0,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,36.249741388469445,5.687386274683562,6.4208216229260096,14.26826309167192,11.594566004035068,0.0,0.0,0.0,13.344558822616634,12.109730910106158,53.59147246262526,11.49902366656781,14.790514511606428,5.687386274683562,11.49902366656781,0.0,12.700122035451331,11.21535880699783,6.923737199690624,11.126902983393991,42.46456947923127,0.0,0.0,47.56,0.0,4.794537184071822,12.700122035451331,12.170333456209914,22.56380109136146,0.0,0.0,49.38830667892189,5.316788604006331,9.473725907600098,10.551156231801976,0.0,12.051086073318215,2.9153949357520785,2.796402037666919,1.3864990318390398,13.276291565677388,0.3104903628117912,2.212679761132593,0.0,0.1875,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,2.904920000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(NC(=O)c1ncccn1)c1cccc2ccccc12,12.128380416981608,0.118142479213908,-0.2675609410430837,0.7999158982547907,277.32700000000006,104.0,0.2890555866884664,-0.3427715950608378,0.3427715950608378,0.2890555866884664,1.0,1.7142857142857142,2.523809523809524,16.150515392757903,9.995365454484748,2.1441253720382285,-2.15647954056258,2.2356200832636035,-2.278500539451631,5.9141698430690495,0.0929276266196054,2.5469836688474747,1.876437994166964,765.8519361695065,4.835923396217423,3.406332392569073,-2.749999999999999,92832.46076215275,5.707670921763646,2.74199026015635,5.316788604006331,0.0,0.0,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.967957041894415,0.0,0.0,42.46456947923127,29.32600418877882,12.393687143226153,6.041840829147961,4.794537184071822,16.679628158281098,0.0,15.284745645900744,0.0,12.965578028838586,0.0,72.31247968061597,0.0,5.316788604006331,0.0,0.0,0.0,15.87513677124592,0.0,0.0,29.14797120260733,60.92462369091903,0.0,10.772448428929591,54.88,0.0,4.794537184071822,17.77342505649939,0.0,16.335899920626588,0.0,18.46005421168776,31.18920547353706,33.48384685128558,0.0,0.0,0.0,20.057507401108595,5.2405190224237845,1.0809084467120185,-0.0827584614092544,15.789533992609387,3.1200303392962123,1.960925925925926,0.0,0.1176470588235294,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,3.120800000000002,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
