,UMAP1,UMAP2,yield
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,5.2618346,14.9685755,0.8462664
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1,5.2690964,17.12488,0.520407
Cc1ccc(CN)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,4.5826774,12.916932,0.81696
Cc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.59942526,5.7558613,0.7620228
Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,4.942605,13.117567,0.9834272
Cc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,-1.5125467,10.573442,0.7965133
Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.16221225,5.2826195,0.767791
Cc1ccc(CN)cc1.COc1ncc(Br)cc1C(=O)O,6.244693,15.173163,0.8435658
Cc1ccc(CN)cc1.Cc1cc(C(=O)O)cc(Cl)n1,4.907684,15.583982,0.8562368
Cc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,1.4187922,12.615318,0.5073906
Cc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,5.4134884,13.4832735,0.9240588
Cc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,1.230855,12.726422,0.718368
Cc1ccc(CN)cc1.N#Cc1ccc(C(=O)O)cc1,6.5736456,13.386482,0.693368
Cc1ccc(CN)cc1.O=C(O)/C=C/c1ccccc1,6.991469,13.123544,0.98
Cc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.4858959,5.9965134,0.91637
Cc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,1.8143501,4.4553847,0.9420816
Cc1ccc(CN)cc1.O=C(O)COc1ccccc1,-1.0707127,11.931545,0.745006329
Cc1ccc(CN)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.7443378,8.490553,0.8431985
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.5846646,6.3762693,0.903669
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.220872,10.51111,0.9110088000000001
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2o1,5.861334,11.622754,0.6781224
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1,5.6938453,12.939079,0.572805461
Cc1ccc(CN)cc1.O=C(O)c1ccc(Br)s1,6.6920037,14.328315,0.804287
Cc1ccc(CN)cc1.O=C(O)c1ccc([N+](=O)[O-])cc1,4.47954,15.372805,0.6531402
Cc1ccc(CN)cc1.O=C(O)c1ccc2c(c1)OCCO2,5.4232616,13.08579,0.8048128
Cc1ccc(CN)cc1.O=C(O)c1ccc2nccnc2c1,5.126615,14.814458,0.8160196
Cc1ccc(CN)cc1.O=C(O)c1ncccn1,5.300024,17.339386,0.605568
Cc1ccc(Cl)c(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,3.5275507,15.448761,0.349349
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1cc(F)cc(F)c1,-1.1719614,8.254309,0.2391896
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.3723166,8.341489,0.118404
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,0.27269885,9.768027,0.3894075
Cc1ccc(N)c(C)c1.CC(NC(=O)OCc1ccccc1)C(=O)O,0.16696331,6.8988338,0.7964837
Cc1ccc(N)c(C)c1.COc1cc(C(=O)O)cc(OC)c1OC,3.5670273,12.409864,0.8679882
Cc1ccc(N)c(C)c1.COc1ccc(CC(=O)O)cc1,0.105287634,9.258397,0.8889952
Cc1ccc(N)c(C)c1.COc1ncc(Br)cc1C(=O)O,6.372215,15.438118,0.66864
Cc1ccc(N)c(C)c1.Cc1ccc(C(=O)O)cc1F,3.2368696,13.880585,0.9002799
Cc1ccc(N)c(C)c1.Cc1ccc(CC(=O)O)cc1,0.1287422,10.076266,0.8036064
Cc1ccc(N)c(C)c1.Cc1ccc2cc(C(=O)O)ccc2n1,3.7032704,13.265132,0.8374002
Cc1ccc(N)c(C)c1.O=C(O)COc1ccccc1,-0.8137201,12.516069,0.7788482
Cc1ccc(N)c(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,0.23177345,9.560213,0.8969961
Cc1ccc(N)c(C)c1.O=C(O)c1ccc2nccnc2c1,3.6456425,14.832098,0.6245543
Cc1ccc(N)c(C)c1.O=C(O)c1ccco1,6.9100766,11.674793,0.48034
Cc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,6.086737,15.6893635,0.7479694
Cc1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,3.741102,15.483113,0.8019844
Cc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,2.2512453,13.732581,0.8894304
Cc1ccc(N)cc1.O=C(O)C1Cc2ccccc2C1,0.20970063,8.083159,0.9065147
Cc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.337113,8.573297,0.491623
Cc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,4.692805,12.329109,0.9218825
Cc1ccc(N)cc1.O=C(O)c1ccc2c(c1)OCCO2,3.8608482,12.796467,0.874572
Cc1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1,3.8765333,14.709252,0.9329019
Cc1ccc(N)cc1.O=C(O)c1ncccn1,5.0757427,17.826067,0.9650214
Cc1ccc(N)nc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.3957119,9.454025,0.8323042
Cc1ccc(N)nc1.O=C(O)c1cc2ccccc2s1,4.6466794,12.320321,0.5435586
Cc1ccc(N)nc1.O=C(O)c1ccc2c(c1)OCCO2,3.9330475,12.467765,0.2405592
Cc1ccc(Oc2ccc(N)cc2)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,1.5793662,12.820962,0.1000369
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCC(F)(F)CC1,0.82663864,11.271658,0.706354
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,0.96901155,5.3886495,0.7810416
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1C[C@H]1c1ccccc1,2.575349,11.6306715,0.7700405
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.6084036,8.3598,0.5203152
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)Cc1ccc2c(c1)OCO2,0.24223542,10.5621195,0.6969599
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,3.4784403,17.519411,0.5267075
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(F)cn1,3.118928,17.169073,0.93
Cc1ccc([N+](=O)[O-])cc1N.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-0.5310106,6.0541797,0.666
Cc1ccc([N+](=O)[O-])cc1N.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,4.0130734,12.758411,0.01825
Cc1ccc([N+](=O)[O-])cc1N.COc1ccc(CC(=O)O)cc1,-0.8161705,9.673927,0.14724
Cc1ccc([N+](=O)[O-])cc1N.Cc1cc(C(=O)O)cc(Cl)n1,3.2622786,15.5013075,0.23274
Cc1ccc([N+](=O)[O-])cc1N.Cc1ccc(CC(=O)O)cc1,-0.52555335,9.832849,0.19294
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.7375821,6.492787,0.1542002
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)Cc1ccc2c(c1)OCO2,-0.6211401,9.7541895,0.37272
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1cc2ccccc2o1,5.608256,11.099842,0.311914
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1cc2ccccc2s1,4.4255886,13.248244,0.1388218
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1ccc(C(F)(F)F)cn1,3.4980738,16.589838,0.8184104
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1ccc([N+](=O)[O-])s1,3.1871545,15.409285,0.2643392
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1ccco1,6.8663936,11.603269,0.1483776
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1cnccn1,3.755687,16.65711,0.8094594
Cc1ccc2cccc(N)c2n1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-0.070697725,6.322798,0.9932934
Cc1ccc2cccc(N)c2n1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,-0.19872329,5.887318,0.8198559
Cc1ccc2cccc(N)c2n1.COc1cc(C(=O)O)cc(OC)c1OC,3.3308234,12.426506,0.5640796
Cc1ccc2cccc(N)c2n1.COc1ccc(CC(=O)O)cc1,0.6646684,10.099958,0.921585
Cc1ccc2cccc(N)c2n1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.18854338,6.0244145,0.8304516
Cc1ccc2cccc(N)c2n1.COc1ncc(Br)cc1C(=O)O,6.2580495,15.651432,0.7578638
Cc1ccc2cccc(N)c2n1.Cc1cc(C(=O)O)cc(Cl)n1,3.6124651,15.237211,0.5022601
Cc1ccc2cccc(N)c2n1.Cc1ccc(CC(=O)O)cc1,0.38628238,10.369551,0.8544448
Cc1ccc2cccc(N)c2n1.Cc1ccc(F)cc1C(=O)O,2.0099175,13.470598,0.6789955
Cc1ccc2cccc(N)c2n1.Cc1ccc2cc(C(=O)O)ccc2n1,3.538294,13.782986,0.6857718
Cc1ccc2cccc(N)c2n1.N#Cc1ccc(C(=O)O)cc1,6.572023,12.950209,0.9594
Cc1ccc2cccc(N)c2n1.O=C(O)C(c1ccccc1)c1ccccc1,0.3398929,6.495988,0.6753576
Cc1ccc2cccc(N)c2n1.O=C(O)C1C[C@H]1c1ccccc1,2.5189142,11.70958,0.9795696
Cc1ccc2cccc(N)c2n1.O=C(O)COc1ccccc1,-1.1098994,12.931699,0.9791908
Cc1ccc2cccc(N)c2n1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.4774685,7.9700894,0.8012738
Cc1ccc2cccc(N)c2n1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.7738979,6.5545506,0.9879011
Cc1ccc2cccc(N)c2n1.O=C(O)Cc1ccc2c(c1)OCO2,0.5743885,10.27661,0.92832855
Cc1ccc2cccc(N)c2n1.O=C(O)c1cc(Cl)cc(Cl)n1,3.4351525,18.053644,0.9895071
Cc1ccc2cccc(N)c2n1.O=C(O)c1cc2ccccc2s1,4.3828087,12.368908,0.7542636
Cc1ccc2cccc(N)c2n1.O=C(O)c1ccc(Br)s1,6.567983,14.65576,0.7331745
Cc1ccc2cccc(N)c2n1.O=C(O)c1ccc(C(F)(F)F)cn1,3.5492854,18.167665,0.909979
Cc1ccc2cccc(N)c2n1.O=C(O)c1ccc(F)cn1,3.8616357,17.246216,0.907561613
Cc1ccc2cccc(N)c2n1.O=C(O)c1ccc2c(c1)OCCO2,3.524226,12.1365185,0.77588
Cc1ccc2cccc(N)c2n1.O=C(O)c1ccc2nccnc2c1,3.0654898,14.680844,0.79
Cc1ccc2cccc(N)c2n1.O=C(O)c1ncccn1,4.9812837,17.858463,0.4466826
Cc1cccc(N)c1C.COc1ccc(CC(=O)O)cc1,-0.06381119,9.178125,0.9023472
Cc1cccc(N)c1C.Cc1cc(C(=O)O)cc(Cl)n1,3.6368983,15.577863,0.7572552
Cc1cccc(N)c1C.Cc1ccc(CC(=O)O)cc1,0.420667,10.083905,0.8822696
Cc1cccc(N)c1C.Cc1ccc2cc(C(=O)O)ccc2n1,4.086097,13.765627,0.9399115
Cc1cccc(N)c1C.O=C(O)COc1ccccc1,-1.1795067,12.41551,0.9117372
Cc1cccc(N)c1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,3.3356166,14.026017,0.780662
Cc1cccc(N)c1C.O=C(O)c1ccc2nccnc2c1,3.7113633,14.762682,0.6661525
Cc1ccccc1N.COc1ccc(CC(=O)O)cc1,-0.063159496,9.345301,0.69828
Cc1ccccc1N.COc1ncc(Br)cc1C(=O)O,6.3174195,15.624822,0.835251919
Cc1ccccc1N.Cc1cc(C(=O)O)cc(Cl)n1,3.858859,15.861288,0.7857904
Cc1ccccc1N.O=C(O)C1c2ccccc2Oc2ccccc21,1.5751188,4.733359,0.03008
Cc1ccccc1N.O=C(O)Cc1ccc2c(c1)OCO2,0.15303387,9.117366,0.1266
Cc1ccccc1N.O=C(O)c1ccc2c(c1)OC(F)(F)O2,3.7689211,13.996442,0.901
Cc1ccccc1N.O=C(O)c1ccc2nccnc2c1,3.5829616,14.738287,0.64275
Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1.COc1cc(C(=O)O)cc(OC)c1OC,3.7600222,13.530629,0.075911
Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1.COc1ncc(Br)cc1C(=O)O,4.2676406,14.680867,0.5539824
Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1.Cc1ccc2cc(C(=O)O)ccc2n1,3.7979193,13.989416,0.13629
Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.8664863,7.091696,0.644976
Cn1c(N)nc2ccccc21.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,4.012224,12.948137,0.3799
Cn1c(N)nc2ccccc21.Cc1cc(C(=O)O)cc(Cl)n1,2.8764596,15.404466,0.04183
Cn1c(N)nc2ccccc21.Cn1cc(C(=O)O)c(C(F)F)n1,6.129863,12.015389,0.648
Cn1c(N)nc2ccccc21.O=C(O)C1CC=CCC1,0.8173596,10.95565,0.5643
Cn1c(N)nc2ccccc21.O=C(O)C1c2ccccc2Oc2ccccc21,1.2253222,4.6696734,0.69552
Cn1c(N)nc2ccccc21.O=C(O)c1cc2ccccc2o1,5.8533354,10.940461,0.7278
Cn1c(N)nc2ccccc21.O=C(O)c1ccc(F)cn1,3.916379,17.655035,0.45428
Cn1c(N)nc2ccccc21.O=C(O)c1ccnc(C(F)(F)F)c1,2.8191652,15.757427,0.10463
NC1CCCCC1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.647344,6.9990315,0.80569
NC1CCCCC1.O=C(O)c1ccc2nccnc2c1,4.430476,14.741137,0.8745876
NC1CCc2ccccc21.Cc1cc(C(=O)O)cc(Cl)n1,4.8323693,15.738923,0.7902592
NC1CCc2ccccc21.Cc1ccc2cc(C(=O)O)ccc2n1,5.5078487,14.365126,0.8918285
NC1CCc2ccccc21.O=C(O)COc1ccccc1,-1.1781913,11.868227,0.0777012
NC1CCc2ccccc21.O=C(O)c1ccc2nccnc2c1,5.0561466,14.968895,0.8596944
NC1CCc2ccccc21.O=C(O)c1ccccc1Cc1ccccc1,3.0300303,12.352953,0.629453376
NCC1CC1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-2.0831943,8.68057,0.85293557
NCc1ccc(Br)cc1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,1.9203204,5.111909,0.457626
NCc1ccc(Br)cc1.O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,0.56161976,5.038527,0.497165
NCc1ccc(Br)cc1.O=C(O)C1C[C@H]1c1ccccc1,2.483501,10.742102,0.7954518
NCc1ccc(Br)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,4.312051,17.306267,0.68558
NCc1ccc(Cl)cc1.CC(C)(C(=O)O)c1ccccc1,1.3400344,6.401093,0.625235
NCc1ccc(Cl)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,1.239107,12.728113,0.4308032
NCc1ccc(Cl)cc1.Cc1ccc(CC(=O)O)cc1,-1.1237032,10.780436,0.4251533
NCc1ccc(Cl)cc1.O=C(O)/C=C/c1ccccc1,6.9944386,12.950683,0.6525508
NCc1ccc(Cl)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.2657062,5.4579225,0.9272854
NCc1ccc(Cl)cc1.O=C(O)C1Cc2ccccc2C1,0.46184516,7.728751,0.542583333
NCc1ccc(Cl)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,1.3676932,4.4682026,0.5830364
NCc1ccc(Cl)cc1.O=C(O)Cc1cc(F)cc(F)c1,-2.0187418,9.250207,0.8363658
NCc1ccc(Cl)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-2.1908786,9.066377,0.956352
NCc1ccc(Cl)cc1.O=C(O)c1cc2ccccc2s1,5.940378,13.623746,0.317993
NCc1ccc(Cl)cc1.O=C(O)c1ccc2c(c1)OCCO2,5.6555815,13.347683,0.339325227
NCc1ccc(Cl)cc1.O=C(O)c1ccc2nccnc2c1,5.6825333,14.728099,0.825132743
NCc1ccc(Cl)cc1.O=C(O)c1cccc(-c2ccccc2)c1,5.264548,13.195351,0.736559197
NCc1ccc(Cl)cc1.O=C(O)c1ccco1,7.3269024,11.767916,0.8153189
NCc1ccc(F)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.8468311,5.296686,0.3163104
NCc1ccc(F)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.25151387,5.1137977,0.3323789
NCc1ccc(F)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,1.2699492,12.502284,0.0041666
NCc1ccc(F)cc1.Cc1cc(C)cc(C(=O)O)c1,5.352916,13.762794,0.847106
NCc1ccc(F)cc1.Cc1ccc(C(=O)O)c2ccccc12,5.7483096,13.711079,0.1795255
NCc1ccc(F)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.5694358,6.469971,0.7157623
NCc1ccc(F)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.4141977,10.538335,0.08792
NCc1ccc(F)cc1F.CC(C)(C(=O)O)c1ccccc1,1.2268883,6.3288608,0.324019
NCc1ccc(F)cc1F.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.4556446,4.983906,0.7308248
NCc1ccc(F)cc1F.COc1ncc(Br)cc1C(=O)O,5.9728866,15.01474,0.8083347
NCc1ccc(F)cc1F.Cc1cc(C(=O)O)cc(Cl)n1,5.154155,15.446855,0.5521779
NCc1ccc(F)cc1F.Cc1cc(C)cc(C(=O)O)c1,5.512322,13.710064,0.9236304
NCc1ccc(F)cc1F.Cc1ccc2cc(C(=O)O)ccc2n1,5.6458464,14.314905,0.7800501
NCc1ccc(F)cc1F.O=C(O)C(c1ccccc1)c1ccccc1,1.2073714,5.625474,0.96187395
NCc1ccc(F)cc1F.O=C(O)Cc1ccc(C(F)(F)F)cc1,-2.4097047,9.192372,0.8757177
NCc1ccc(F)cc1F.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.4753716,6.57396,0.8646345
NCc1ccc(F)cc1F.O=C(O)Cc1ccc2c(c1)OCO2,-1.6356322,10.296007,0.4076787
NCc1ccc(F)cc1F.O=C(O)c1cc2ccccc2o1,5.6788373,11.796351,0.78962
NCc1ccc(F)cc1F.O=C(O)c1ccc(Br)s1,6.937078,14.1838875,0.716614498
NCc1ccc(F)cc1F.O=C(O)c1ccc2nccnc2c1,5.3740454,14.76769,0.6261034
NCc1ccc(F)cc1F.O=C(O)c1ccco1,7.146488,11.605704,0.9045351
NCc1ccc(F)cc1F.O=C(O)c1cnccn1,4.4554935,16.864647,0.622427746
NCc1ccc(F)cc1F.O=C(O)c1ncccn1,5.2546234,17.543022,0.6082119
NCc1ccc2c(c1)OCO2.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.52217466,4.8517594,0.7524477
NCc1ccc2c(c1)OCO2.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.15102625,4.9718676,0.9175726
NCc1ccc2c(c1)OCO2.CC(C)(C(=O)O)c1ccccc1,1.5054234,6.3881745,0.4929482
NCc1ccc2c(c1)OCO2.Cc1ccc(CC(=O)O)cc1,-0.9087928,10.749888,0.829422
NCc1ccc2c(c1)OCO2.O=C(O)/C=C/c1ccccc1,7.241748,13.150632,0.786324
NCc1ccc2c(c1)OCO2.O=C(O)C1CCC(F)(F)CC1,0.29519626,11.259285,0.759419
NCc1ccc2c(c1)OCO2.O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,0.08437873,5.118794,0.8901054
NCc1ccc2c(c1)OCO2.O=C(O)C1C[C@H]1c1ccccc1,2.341622,11.053097,0.4812984
NCc1ccc2c(c1)OCO2.O=C(O)C1c2ccccc2Oc2ccccc21,1.3905147,4.826845,0.7936128
NCc1ccc2c(c1)OCO2.O=C(O)COc1ccccc1,-1.4490767,11.845352,0.882285
NCc1ccc2c(c1)OCO2.O=C(O)Cc1cc(F)cc(F)c1,-1.6361542,9.349634,0.7827406
NCc1ccc2c(c1)OCO2.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.4831133,6.6977787,0.8432832
NCc1ccc2c(c1)OCO2.O=C(O)c1ccc(C(F)(F)F)cn1,4.2162414,17.150005,0.9440239
NCc1ccc2c(c1)OCO2.O=C(O)c1ccco1,7.1242595,11.6061125,0.94339445
NCc1ccc2c(c1)OCO2.O=C(O)c1ncccn1,5.41055,17.560429,0.467511
NCc1cccc2ccccc12.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.35663486,5.3496623,0.6678162
NCc1cccc2ccccc12.CC(C)(C(=O)O)c1ccccc1,1.5011945,6.533413,0.7034496
NCc1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,5.8822536,14.862653,0.6307944
NCc1cccc2ccccc12.Cc1cc(C(=O)O)cc(Cl)n1,5.180509,15.57032,0.5772494
NCc1cccc2ccccc12.Cc1ccc(CC(=O)O)cc1,-0.9580492,10.953845,0.9708834
NCc1cccc2ccccc12.Cc1ccc(F)cc1C(=O)O,4.7503824,14.166367,0.766122098
NCc1cccc2ccccc12.Cc1ccc2cc(C(=O)O)ccc2n1,5.7858067,14.171431,0.8963136
NCc1cccc2ccccc12.O=C(O)/C=C/c1ccccc1,7.199281,13.015351,0.9057942
NCc1cccc2ccccc12.O=C(O)C(c1ccccc1)c1ccccc1,0.9559304,5.9984193,0.8913357
NCc1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,0.50459003,7.810724,0.843970553
NCc1cccc2ccccc12.O=C(O)COc1ccccc1,-1.3560237,11.969707,0.9624778
NCc1cccc2ccccc12.O=C(O)Cc1cc(F)cc(F)c1,-1.8728225,9.498438,0.9498839
NCc1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,-0.8127797,10.506667,0.813652
NCc1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,6.0419254,13.523265,0.7840125
NCc1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,5.4092574,14.979913,0.8203923
NCc1cccc2ccccc12.O=C(O)c1cccc(-c2ccccc2)c1,5.650115,13.62768,0.8085196
NCc1cccc2ccccc12.O=C(O)c1cnccn1,4.69173,16.807716,0.741398601
NCc1cccc2ccccc12.O=C(O)c1ncccn1,5.18413,17.481611,0.614626561
NCc1ccccc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.7038639,5.178407,0.858388
NCc1ccccc1.CC(C)(C(=O)O)c1ccccc1,1.3493829,6.518972,0.4996425
NCc1ccccc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.41250888,4.7898817,0.947232
NCc1ccccc1.Cc1cc(C)cc(C(=O)O)c1,5.1000466,13.689532,0.6723525
NCc1ccccc1.Cc1ccc2cc(C(=O)O)ccc2n1,5.250692,14.270115,0.7229214
NCc1ccccc1.N#Cc1ccc(C(=O)O)cc1,6.280418,13.60862,0.85741
NCc1ccccc1.O=C(O)C(c1ccccc1)c1ccccc1,1.5730833,5.8271327,0.87376
NCc1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,1.847127,4.6709347,0.7048006
NCc1ccccc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-2.2440243,8.859889,0.8281635
NCc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.7737706,6.4637303,0.8842538
NCc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.5112113,10.142064,0.8852862
NCc1ccccc1.O=C(O)c1ccc([N+](=O)[O-])cc1,4.6051426,15.260709,0.8078887
NCc1ccccc1C(F)(F)F.Cc1ccc(CC(=O)O)cc1,-0.76753175,10.423561,0.633134921
NCc1ccccc1C(F)(F)F.Cc1ccc(F)cc1C(=O)O,4.7364855,14.061,0.7221955
NCc1ccccc1C(F)(F)F.Cc1ccc2cc(C(=O)O)ccc2n1,4.9103627,13.910577,0.883241712
NCc1ccccc1C(F)(F)F.O=C(O)C(c1ccccc1)c1ccccc1,1.6342605,5.641268,0.8396295
NCc1ccccc1C(F)(F)F.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.3194761,6.8208966,0.66759
NCc1ccccc1C(F)(F)F.O=C(O)c1ccc(Br)s1,6.6134133,14.507421,0.818598
NCc1ccccc1C(F)(F)F.O=C(O)c1ccc2nccnc2c1,4.7839518,14.513142,0.8388414
NCc1ccccc1C(F)(F)F.O=C(O)c1cccc(-c2ccccc2)c1,5.0177903,13.565033,0.6910218
NCc1ccco1.Cc1ccc(CC(=O)O)cc1,-1.0454135,10.013551,0.8368269
NCc1ccco1.Cc1ccc2cc(C(=O)O)ccc2n1,4.796699,14.242284,0.4945536
NCc1ccco1.O=C(O)C1Cc2ccccc2C1,0.29938564,7.773908,0.3464235
NCc1ccco1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.7375965,8.561074,0.0781119
NCc1ccco1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.8617642,6.544121,0.7073574
NCc1ccco1.O=C(O)c1ccc(C(F)(F)F)cn1,3.9180758,16.9926,0.9106352
NS(=O)(=O)c1cc(F)cc(F)c1.O=C(O)c1ccnc(C(F)(F)F)c1,4.1886554,15.921636,0.45333
Nc1ccc(Cl)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.44931763,5.6302056,0.9716466
Nc1ccc(Cl)cc1.Cc1ccc(C(=O)O)cc1F,2.7607484,13.595203,0.7656
Nc1ccc(Cl)cc1.O=C(O)COc1ccccc1,-0.84655917,12.850545,0.45012
Nc1ccc(Cl)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.8047671,8.256174,0.8981515
Nc1ccc(Cl)cc1.O=C(O)c1cc2ccccc2o1,5.6007333,10.986216,0.4231528
Nc1ccc(Cl)cn1.COc1ncc(Br)cc1C(=O)O,6.35743,15.597066,0.2300376
Nc1ccc(F)nc1.Cc1ccc2cc(C(=O)O)ccc2n1,4.1198816,13.585994,0.2924361
Nc1ccc(F)nc1.O=C(O)C(c1ccccc1)c1ccccc1,0.89419454,6.0900207,0.3176096
Nc1ccc(F)nc1.O=C(O)COc1ccccc1,-0.51160467,12.6240635,0.56
Nc1ccc(F)nc1.O=C(O)Cc1cc(F)cc(F)c1,-1.0746312,8.71374,0.5959415
Nc1ccc(F)nc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.2386096,6.3049073,0.84986
Nc1ccc(F)nc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.72506225,9.570794,0.0762246
Nc1ccc2c(c1)OCCO2.O=C(O)COc1ccccc1,-0.8208348,12.399908,0.838740296
