Reaction #,Prod_Smiles,ArX_Smiles,Acid_Smiles,CAD Yield
496,COC(=O)CC1CCc2cc(C3CCCC(C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC1CCCC(C(=O)O)C1,44.0
497,COC(=O)CC1CCc2cc(C3CCCC(OC)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC1CCCC(C(=O)O)C1,32.1
499,COC(=O)CC1CCc2cc(C3CCOC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCOC1,40.5
500,COC(=O)CC1CCc2cc(CCCCCCCCCCNC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NCCCCCCCCCCC(=O)O,3.6
502,COC(=O)CC1CCc2cc(CC[C@H](NC(=O)OC(C)(C)C)C(=O)OC)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)[C@H](CCC(=O)O)NC(=O)OC(C)(C)C,7.2
503,COC(=O)CC1CCc2cc(C3CCCN3C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O,0.0
504,COC(=O)CC1CCc2cc(C3CCN(C(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,43.2
505,CCC(NC(=O)OCc1ccccc1)c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC[C@H](NC(=O)OCc1ccccc1)C(=O)O,1.6
506,COC(=O)CC1CCc2cc(C(CCCNC(=N)NS(=O)(=O)c3ccc(C)cc3)NC(=O)OCc3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1ccc(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)OCc2ccccc2)C(=O)O)cc1,1.1
509,COC(=O)CC1CCc2cc(C(Cc3cccnc3)NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@@H](Cc1cccnc1)C(=O)O,11.5
510,COC(=O)CC1CCc2cc(C[C@H](NC(C)=O)C(=O)OC)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)[C@H](CC(=O)O)NC(C)=O,0.0
511,COC(=O)CC1CCc2cc(C(C)O[C@H]3[C@H](O)[C@@H](CO)O[C@H](O)[C@@H]3NC(C)=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,0.0
512,COC(=O)CC1CCc2cc(C3CC(=O)N(Cc4cccs4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC(=O)N(Cc2cccs2)C1,35.1
513,COC(=O)CC1CCc2cc(C3CC(=O)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C1CC(C(=O)O)C1,26.7
514,COC(=O)CC1CCc2cc(C3CCC(=O)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C1CCC(C(=O)O)CC1,47.8
516,COC(=O)CC1CCc2cc(C(C)OC)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(C)C(=O)O,57.6
517,COC(=O)CC(NC(=O)OCc1ccccc1)c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,24.5
518,COC(=O)CC1CCc2cc(C[C@H](C)O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,C[C@H](O)CC(=O)O,22.0
522,COC(=O)CC1CCc2cc(COc3ccccc3-c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)COc1ccccc1-c1ccccc1,25.9
524,COC(=O)CC1CCc2cc(C3C[C@@H](OC(C)(C)C)CN3C(=O)OCc3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)OCc2ccccc2)C1,0.0
525,COC(=O)CC1CCc2cc(CNC(=O)[C@H](CCSC)NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC(=O)O,27.1
526,COC(=O)CC1CCc2cc(C(CCSC)NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CSCCC(NC(=O)OC(C)(C)C)C(=O)O,0.6
527,COC(=O)CC1CCc2cc(C(C)N3C(=O)c4ccccc4C3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,0.7
530,COC(=O)CC1CCc2cc(C3CCN(c4ccc(C(F)(F)F)cn4)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1,1.6
533,COC(=O)CC1CCc2cc(CSc3ccc(C(C)(C)C)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)c1ccc(SCC(=O)O)cc1,6.4
534,COC(=O)CC1CCc2cc(Cn3nc(-c4ccccc4)c4ccccc4c3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,51.7
536,COC(=O)CC1CCc2cc(C(CCCCNC(C)=O)NC(C)=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)O,0.2
537,COC(=O)CC1CCc2cc(C3CCCCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)O,0.0
538,COC(=O)CC1CCc2cc(C(NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)O,0.0
540,COC(=O)CC1CCc2cc(C3COc4ccccc4O3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)[C@H]1COc2ccccc2O1,0.3
541,CCOC(=O)NC(Cc1ccccc1)c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CCOC(=O)N[C@@H](Cc1ccccc1)C(=O)O,4.6
543,COC(=O)CC1CCc2cc(CCc3cccnc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCc1cccnc1,27.2
544,COC(=O)CC1CCc2cc(Cn3cc(C)c(=O)[nH]c3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1cn(CC(=O)O)c(=O)[nH]c1=O,46.4
545,COC(=O)CC1CCc2cc(CSc3nnc(-c4ccccc4OC(C)C)[nH]3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)Oc1ccccc1-c1nnc(SCC(=O)O)[nH]1,25.1
546,CCCOc1ccc(Cc2cc3c4c(c2)[nH]c(=O)c(=O)n4C(CC(=O)OC)CC3)cc1,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CCCOc1ccc(CC(=O)O)cc1,25.8
548,COC(=O)CC1CCc2cc(C3CCCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCCC1C(=O)O,0.0
549,COC(=O)CC1CCc2cc(CN(C)C(=O)c3ccco3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CN(CC(=O)O)C(=O)c1ccco1,53.2
550,COC(=O)CC1CCc2cc(C3COc4cc(OC)ccc4C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COc1ccc2c(c1)OCC(C(=O)O)C2,9.5
551,CCCCCCC(CCCC)c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CCCCCCC(CCCC)C(=O)O,0.0
552,COC(=O)CC1CCc2cc(C3CC(=O)N(C4CCCCC4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC(=O)N(C2CCCCC2)C1,28.7
553,COC(=O)CC1CCc2cc(Cn3ccc(-c4cccs4)n3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1ccc(-c2cccs2)n1,19.7
554,COC(=O)CC1CCc2cc(C3CCC(=O)c4ccccc4C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C1CCC(C(=O)O)Cc2ccccc21,39.1
555,C#CCCCCCCc1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,C#CCCCCCCC(=O)O,0.0
556,COC(=O)CC1CCc2cc(C(Cc3cccc(Cl)c3)NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)O,4.0
557,COC(=O)CC1CCc2cc(C(Cc3ccncc3)NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@@H](Cc1ccncc1)C(=O)O,11.0
558,COC(=O)CC1CCc2cc(CN3CCCC[C@H](NC(=O)OC(C)(C)C)C3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CCCCN(CC(=O)O)C1=O,62.8
559,COC(=O)CC1CCc2cc(CCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.9
561,COC(=O)CC1CCc2cc(C(C)OC(C)=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(=O)OC(C)C(=O)O,20.4
562,COC(=O)CC1CCc2cc(C3CCOC(C)(C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC1(C)CC(C(=O)O)CCO1,49.8
563,COC(=O)CC1CCc2cc(CCCC(=O)N3CCC(=O)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCCC(=O)N1CCC(=O)CC1,7.9
564,CCCC(C)(F)c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CCC[C@](C)(F)C(=O)O,6.9
566,COC(=O)CC1CCc2cc(CC3CCN(C(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(CC(=O)O)CC1,0.0
567,COC(=O)CC1CCc2cc(C3CCCC[C@@H]3C(=O)c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(c1ccccc1)[C@H]1CCCC[C@H]1C(=O)O,0.2
568,COC(=O)CC1CCc2cc(C3C[C@@H](c4ccccc4)CC[C@H]3C(=O)c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)[C@@H]1C[C@@H](c2ccccc2)CC[C@H]1C(=O)c1ccccc1,0.6
569,COC(=O)CC1CCc2cc(C3CCC[C@@H]3NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CCC[C@H]1C(=O)O,12.5
570,COC(=O)CC1CCc2cc(C3CCC4CCCCC4C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCC2CCCCC2C1,0.0
571,COC(=O)CC1CCc2cc(CC3CCCCCC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CC1CCCCCC1,12.9
573,COC(=O)CC1CCc2cc(C3CC[C@H](C(=O)OC)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)[C@H]1CC[C@@H](C(=O)O)C1,2.2
574,COC(=O)CC1CCc2cc(C3CC[C@H](C(=O)c4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)[C@@H]1CC[C@H](C(=O)c2ccccc2)C1,5.3
575,COC(=O)CC1CCc2cc(C3CCC[C@@H]3C(=O)c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)[C@H]1CCC[C@@H]1C(=O)c1ccccc1,0.3
576,COC(=O)CC1CCc2cc(C3CCC(C(=O)OC)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)[C@H]1CC[C@H](C(=O)O)CC1,41.5
577,COC(=O)CC1CCc2cc(C3CCC[C@@H](C(=O)c4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)[C@H]1CCC[C@@H](C(=O)c2ccccc2)C1,29.5
578,COC(=O)CC1CCc2cc(C3CCCC[C@@H]3CC(=O)c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(C[C@H]1CCCC[C@H]1C(=O)O)c1ccccc1,0.2
579,COC(=O)CC1CCc2cc(CCCCC(=O)c3ccc(Cl)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCCCC(=O)c1ccc(Cl)cc1,0.4
580,COC(=O)CC1CCc2cc(CCCC(=O)C3CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCCC(=O)C1CC1,3.4
581,COC(=O)CC1CCc2cc(CCC(=O)C(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)C(=O)CCC(=O)O,9.2
582,COC(=O)CC1CCc2cc(C3CC[C@@H](c4ccccc4)N3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1[C@@H](C(=O)O)CC[C@H]1c1ccccc1,2.8
583,COC(=O)CC1CCc2cc(C3C[C@@H](c4ccccc4)CN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1C[C@H](c2ccccc2)C[C@H]1C(=O)O,12.1
584,COC(=O)CC1CCc2cc(C3CCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC[C@H]1C(=O)O,17.8
585,COC(=O)CC1CCc2cc(Cn3c(=O)oc4ccccc43)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1c(=O)oc2ccccc21,19.0
587,COC(=O)CC1CCc2cc(C3CC(=O)N(c4cccc(OC)c4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COc1cccc(N2CC(C(=O)O)CC2=O)c1,53.9
588,COC(=O)CC1CCc2cc(Cc3cc(Cl)ccc3F)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cc1cc(Cl)ccc1F,0.3
589,COC(=O)CC1CCc2cc(C3CC(c4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC(c2ccccc2)C1,3.8
590,COC(=O)CC1CCc2cc(C3CCC(C(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)C1CCC(C(=O)O)CC1,17.8
591,COC(=O)CC1CCc2cc(CCc3nc4ccccc4s3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCc1nc2ccccc2s1,3.8
592,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(C(=O)O)C1,5.5
593,COC(=O)CC1CCc2cc(C[C@@H](Cc3cccc(F)c3)NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cccc(F)c1,5.7
595,C=CC[C@H](Cc1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2)NC(=O)OC(C)(C)C,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,C=CC[C@H](CC(=O)O)NC(=O)OC(C)(C)C,1.0
596,COC(=O)CC1CCc2cc(C3CCC(NC(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)CC1,47.0
597,COC(=O)CC1CCc2cc(C3CCC[C@H](NC(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CCC[C@@H](C(=O)O)C1,32.9
599,COC(=O)CC1CCc2cc(C3CCCC[C@@H]3NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1C(=O)O,2.4
600,COC(=O)CC1CCc2cc(CC(C)CC(=O)c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(CC(=O)O)CC(=O)c1ccccc1,2.4
601,COC(=O)CC1CCc2cc(Cn3cc(C(F)(F)F)ccc3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1cc(C(F)(F)F)ccc1=O,1.5
602,COC(=O)CC1CCc2cc(CC(NC(=O)OC(C)(C)C)c3ccc(OC)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COc1ccc(C(CC(=O)O)NC(=O)OC(C)(C)C)cc1,9.1
603,COC(=O)CC1CCc2cc(CC(NC(=O)OC(C)(C)C)c3cccc(Cl)c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NC(CC(=O)O)c1cccc(Cl)c1,0.9
604,COC(=O)CC1CCc2cc(C3CCC(O)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)[C@H]1CC[C@H](O)CC1,44.6
605,COC(=O)CC1CCc2cc(C(C)OCc3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(OCc1ccccc1)C(=O)O,31.1
606,COC(=O)CC1CCc2cc(C3CC(=O)N(c4ccc(OC(C)C)cc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)Oc1ccc(N2CC(C(=O)O)CC2=O)cc1,18.4
607,COC(=O)CC1CCc2cc(CC3CCCN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCCC(CC(=O)O)C1,13.1
608,COC(=O)CC1CCc2cc(CCC3CCCN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCCC(CCC(=O)O)C1,6.3
609,COC(=O)CC1CCc2cc(CC3CN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(CC(=O)O)C1,25.7
610,COC(=O)CC1CCc2cc(C3CCN(C(=O)OCc4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCN(C(=O)OCc2ccccc2)C1,24.6
612,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)CCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCN(C(=O)OC(C)(C)C)C(C(=O)O)C1,2.8
614,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)CCC3c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(c2ccccc2)C(C(=O)O)C1,12.9
615,COC(=O)CC1CCc2cc(C3CC(c4ccccc4)CN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(C(=O)O)CC(c2ccccc2)C1,31.6
616,COC(=O)CC1CCc2cc(C3CCCN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)O)C1,35.3
617,COC(=O)CC1CCc2cc(Cn3cc(Cl)c(=O)c(Cl)c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1cc(Cl)c(=O)c(Cl)c1,15.8
618,COC(=O)CC1CCc2cc(CC3c4cc(OC)c(OC)cc4CCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COc1cc2c(cc1OC)C(CC(=O)O)N(C(=O)OC(C)(C)C)CC2,7.2
619,COC(=O)CC1CCc2cc(C3CC[C@H](NC(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)C1,15.7
